"DRR456169","DRR456170","DRR456171","DRR456172","DRR456173","DRR456174","DRR456175","DRR456176","DRR456177","DRR456178","DRR456179","DRR456180","DRR456181","DRR456182","DRR456183","DRR456184","DRR456185","DRR456186"
1088.305,1072.787,839.024,569.861,702.82,1053.201,1275.567,1018.559,951.13,851.907,837.712,740.139,969.025,1017.535,821.459,807.759,700.743,822.805
88.278,81,21,63,72.213,47.765,81,126,47,145.937,74.79,99,180.883,152.51,105.484,104.015,64,95.755
1293.666,902.821,1049.215,1068.101,811.556,1326.178,1097.526,713.887,974.052,1392.293,1327.705,1215.96,1469.576,1064.135,1240.271,1248.148,2000.573,1505.36
238.464,248.192,416.561,280.973,367.68,435.729,401.481,409.942,388.889,587.735,677.535,466.176,715,655.02,683.892,567.746,680.498,562.333
584.006,502.482,403.194,356.772,493.589,756.333,661.21,650.676,500.001,594.525,773.279,742.962,623.125,728.9,541.032,822.956,512.341,633.444
2785.843,3412.649,2765.345,2537.535,2959.027,3277.385,3402.781,3130.483,2666.738,3777.412,3869.606,3366.418,5233.993,4703.327,3728.984,3409.853,4128.009,3679.783
4,4,4,0,5,4,0,5,5,8,91.999,92,29,3,11,31,7,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914.678,942.514,585.008,723.593,985.415,798.15,855.578,826.147,593.885,1427.941,1446.992,1548.409,1118.758,1281.447,957.533,1272.332,1073.026,908.448
951.576,1069.651,1015.884,1115.985,1235.946,1296.367,1267.361,1158.816,1086.816,853.978,814.951,886.986,705.646,723.575,462.681,689.766,406.637,411.173
1120.207,1090.282,1020.822,867.886,824.261,1297.134,1314.018,1140.462,1097.735,1324.327,1359.78,1195.053,1475.36,1466.393,1341.627,1250.447,1697.976,1224.541
1241.931,833.389,1089.894,770.12,595.4,853.453,1052.344,606.685,861.758,594.265,665.081,760.113,1375.656,1020.011,954.923,896.508,831.209,785.536
2420.935,2518.28,1961.294,2009.096,1948.573,2318.634,3001.178,2441.949,1950.501,3267.3,3048.999,3049.23,2950.437,3081.179,2471.813,2394.968,2183.33,2232.587
54.621,55.289,36.39,56.871,145.612,126.199,73.505,135.476,92.56,113.593,187.547,108.903,192.289,158.401,103.949,133.4,51.03,147.694
479,473.269,292.764,411.923,423.176,443.999,457.51,607.342,397.839,680.41,645.325,609.241,771.136,751.109,499.684,605.162,541.83,442.871
1277.338,1139.015,1167.584,949.568,886.543,1264.125,1425.298,1225.87,1084.829,1251.918,1082.349,1235.405,1009.842,987.14,792.74,798.409,797.874,720.141
51.001,35.061,27,38,38,46,42,42.31,27,91,59.096,47,63,25,56.877,43.001,108,56.034
307.676,251.57,105.924,353.522,327.178,271.47,309.246,228.065,219.346,327.793,344.839,267.003,333.026,148.152,379.668,245.81,192.208,244.534
0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
34.715,56.787,108.337,39,17.944,41.638,21.755,41.112,20.199,24.82,17.601,14.373,41.721,60.621,42.749,7.859,27.724,28.68
37.098,76,45.181,90.63,104.328,138.655,96.058,10.352,67.339,155.95,99.895,100.964,284.742,208.801,120.695,267.778,83.03,248.083
23.245,0,0,18.396,0,0,16.518,0.994,0.908,285.751,4.31,1.481,1231.549,24.48,4.616,434.837,7.211,1.848
0,2,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,1
162,253.102,97,138.005,148.178,166.065,200.097,258.099,113,188.183,172,122,265,144.087,160.162,143,216.078,121
951.62,862.862,783.464,788.404,724.427,869.244,1088.441,1018.076,813.805,630.921,643.712,653.711,894.871,774.072,474.908,619.055,450.653,474.751
27,16.739,47.494,7.058,39.032,38.829,27.354,20.858,30.929,79.295,106.851,129.358,78.414,44.762,47,26.338,42.689,53.536
3012.738,2411.443,2292.219,2632.194,2789.589,3280.632,2616.36,2286.39,2613.336,1850.875,1783.936,1622.762,3091.488,2096.474,1604.377,1483.333,1427.968,1497.182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.801,0,0,0,2.498,1.432,33.993,9.643,8.636,33.342,20.024,6.938,18.102,9.849,9.718
1788.581,1132.634,436.21,2234.612,2100.496,2430.408,3106.988,2935.205,1166.735,665.102,821.309,647.607,573.051,660.534,731.811,827.37,465.081,770.737
0,1,0,0,0,0,1,1,1.609,32.695,56.963,19,32.901,19.322,71.187,65,56.671,24.797
5019.73,4000.299,3663.562,2885.358,3234.485,3698.304,5212.357,4238.41,3527.889,2903.212,3181.151,2975.588,4851.54,5094.065,4675.272,3765.819,4092.879,4103.487
0,3.837,3,4,2.261,0,0,1,0,6.701,13.919,14.164,58.478,63.096,18.005,17.264,12.672,5.122
190.568,230.77,94.41,110.607,142.337,391.329,370.729,288.354,210.488,241.309,357.848,642.009,334.457,373.777,278.032,594.399,159.874,180.733
337.153,258.883,147.13,276.278,264.392,265.397,320.661,312.486,252.939,180.382,256.439,213.228,277.125,300.365,305.29,298.627,379.259,244.96
0,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0
66.89,101.365,106.727,48.515,55.161,99.336,88.854,73.076,105.626,386.873,360.977,235.065,328.406,368.535,362.369,297.098,411.533,352.565
8.051,41.99,73.491,20.662,14.994,30.861,16.823,0,26.768,122.179,24.465,64.426,123.694,51.453,44.359,49.784,69.267,62.812
36,27.548,7.882,34,50.476,38.008,21.859,50,28,1,1.722,19.013,2.977,21,0,0,5,10
136.056,147.866,55.727,142.878,283.607,181.609,153.173,238.272,122.295,129.007,161.349,162.396,233.946,244.918,145.833,162.068,327.64,142.152
181.216,197.546,232.465,140.486,138.42,228.896,117.926,138.606,180.29,390.792,526.291,471.494,526.439,643.914,407.566,409.279,351.023,527.527
10,8,16,0,3,6,3,9,11,23,17,14.018,54,63,49,30,58,39.02
0,0,0,0,1,0,0,0,0,2,2,1,0,1,1,2,1,0
659.534,561.158,711.95,343.495,359.468,385.08,580.179,517.116,535.424,268.063,434.903,469.996,606.416,582.936,331.679,356.574,388.475,303.67
351.784,335.358,285.647,327.594,396.975,474.548,540.581,480.912,396.429,535.109,502.2,379.885,522.106,486.212,463.341,388.579,541.531,360.112
246.319,511.797,279.663,186.947,483.585,197.734,262.05,453.854,230.377,361.258,550.34,315.515,379.385,795.373,334.167,333.793,628.145,263.349
1398.818,1344.86,1025.428,1584.345,1441.663,1615.255,2094.845,1783.438,1265.966,1977.625,1668.665,1834.794,2272.644,2279.295,2018.226,1959.547,1633.427,1648.468
0,67.512,0.599,57.775,17.708,22.341,36.895,61.162,39.58,38.904,128.275,137.191,124.729,120.103,87.94,77.574,4.073,63.692
129.295,130.83,172.699,121.437,139.201,92.652,217.469,172.239,157.617,283.684,278.767,135.446,215.971,238.916,145.517,228.308,209.653,227.319
404.604,520.457,262.145,214.227,182.543,206.678,256.003,254.753,142.439,0,21.863,0,52.72,0,4.678,6.4,69.001,1.4
4981.88,3915.948,3955.247,3611.027,3572.9,4740.908,5485.235,4748.385,4119.163,3804.446,3627.94,3618.622,3729.386,2901.122,3307.895,3154.828,4392.613,2788.079
2043.44,1524.954,1045.845,1715.504,1893.187,2270.964,3117.862,2208.656,1888.028,1866.534,1880.594,1946.588,2563.791,1953.918,2105.596,1814.169,1524.674,1885.807
17.315,3.307,14.668,11,7.627,6.172,0,13.222,6.549,73.967,8.852,0,18.19,16.211,40.832,64.603,28.475,35.321
22.696,31.584,35.42,74.884,61.822,43.126,33.02,34.91,63.445,37.227,34.946,41.279,59.946,51.476,40.909,33.439,42.243,33.59
1.475,0,0,0,0,0,0,0,0,0,0,1.292,0,0,2.377,1,0,0
433.993,447.133,180.109,322,181.503,364.767,461.122,428.863,308.139,321.1,233.477,276.271,479.498,261.629,397.31,330.621,303.09,446.268
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6,2,9.001,0,0,0,0,0,0
3,2,2,11,2,4,2,7,8,20,30,14,10,7,5,13,10,4
31,32,31.011,52,41,55,60.006,43,44,49,21,30.43,53,22,31,41,24,50
1,0,0,0,0,3,0,2,2,1,0,0,0,0,0,0,0,1
0,0,0,1,2,1,2,4,1.115,442.01,371.229,139.263,414.851,223.064,514.672,349.836,652.287,480.433
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
568.022,916.778,330.804,550.412,676.403,601.37,665.845,814.032,465.46,1282.3,1408.632,1505.304,1094.593,1282.513,1140.975,1178.722,675.99,1161.007
430.997,490.163,382.046,326.603,362.389,488.761,434.375,491.215,386.228,464.784,497.577,408.819,621.611,488.457,501.237,449.104,442.165,564.221
327.179,492.171,211.659,290.136,284.781,356.58,500.977,456.045,267.025,1647.646,1776.263,1119.979,3663.74,1192.639,1668.881,1991.643,2305.656,1872.67
6163.004,5669.669,4395.747,4090.721,4087.854,5199.174,5462.013,4645.225,3800.477,5188.757,4711.633,6024.128,7612.808,6186.434,5882.94,4832.74,6536.004,4601.284
628.835,596.179,359.143,490.28,286.979,445.395,689.138,478.902,492.965,775.666,944.132,2248.615,2084.825,1625.497,1274.832,796.292,1029.307,831
194.624,382.119,285.702,46.438,119.465,156.767,181.574,122.177,98.213,414.252,426.358,854.006,1657.209,253.629,780.893,740.562,584.939,438.008
2.037,1,1.896,0.901,0,5.831,0,0,3.176,14.454,17.542,17.17,3.101,8,14.212,0,15.668,7.902
0,3.16,0,0.996,2.384,7,6.059,4.97,0,34.092,48,30.459,34.731,27,34.563,35,43,29
0,0,0,0,0,3,0,0,2.001,0,0,0,0.5,0,0.5,0,0,0
1,0,0,0,0,0,0,3.005,9.999,0,0,0,0.5,0,0.5,0,0,0
34.282,23.485,39.863,34.082,6.577,20.82,0,3.486,9.668,42.688,26.331,35.358,16.25,0,13.331,9.255,31.701,49.098
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,2,0,1.362,4.151,1,1.351,1,0,0,3
0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
546.502,643.282,190,586.542,599.165,780.993,901.339,1083.988,227.297,1753.722,1890.274,1066.059,2806.399,1897.581,2309.424,1790.004,3045.583,2097.627
624.041,993.999,745.371,638.72,801.912,973.441,877.929,808.575,752.875,1235.079,1107.667,1160.647,1752.114,1651.021,1598.085,1497.257,1216.62,1650.204
1148.578,1707.32,1059.843,541.158,875.982,1251.412,937.399,794.339,878.983,486.672,388.638,519.429,554.088,499.892,437.58,464.286,206.736,433.788
0,0,0,0,0,0,0,0,0,0,0,54.911,0,0,0,3.118,0,0
27.519,126.494,33.621,13.278,75.216,30.776,39.227,127.061,7.896,92.209,137.345,136.139,87.287,196.898,95.269,94.195,79.241,146.464
46974.876,37189.385,30962.808,29091.678,30744.634,36645.552,50359.91,40507.429,33686.529,22925.95,26255.272,21169.129,30534.811,41977.368,28585.561,26519.879,18916.389,29898.118
6,2,0,1,1,0,2,5,4,1,0,0,5,28,11,0,5,2
0,0,0,0,0,0,0,0,0,61.464,553.414,632.179,0,0,0,67.873,0,26.127
176062.122,137340.114,135676.993,118538.888,117176.116,158357.424,194915.287,151564.266,132535.161,98848.528,105926.385,119697.856,93744.985,119232.362,89512.694,93048.875,57415.399,90800.608
7,0,0,1,0,7.102,0,0,0,49.046,97.138,32.85,122.982,452.801,108.923,57.807,70.282,88.205
3828.404,2668.102,2608.973,2310.176,2117.045,2761.354,3254.738,2590.7,2623.569,1282.253,1140.563,1262.813,1705.706,1506.08,1056.857,1181.061,1337.198,1044.242
45.473,0,8,82.168,51,80.548,136.134,90.009,120.333,25.999,58,147.303,28.007,15,2.526,34,26.358,13.17
0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,4,10,1,1,0,0,1,2.543,0,0,1,4,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787.076,894.764,688.725,590.567,606.289,683.767,736.146,764.157,632.311,1062.412,1270.759,811.352,1950.352,2568.942,1596.237,1263.818,1354.81,1335.127
0,0,0,0,0,0,0,0,0,0,0,39.312,0,0,0,0,0,0
0,0,0,0,6,3.121,0,0,12,20.007,0,26.002,0,0,0,11,8,0
2975.673,2799.892,2940.097,2378.998,2465.803,2849.716,3122.522,2608.149,2594.928,2930.826,2914.392,2423.745,3476.449,3107.681,2851.41,1881.704,2339.343,2294.409
415.312,243.497,308.527,382.352,232.1,694.102,628.42,464.316,583.714,100.913,90.448,285.07,388.622,386.974,704.892,430.584,522.536,295.382
3546.724,3220.822,2296.689,2834.17,2837.426,3389.464,4431.253,3717.498,3105.756,2679.462,2770.543,3147.058,3457.811,3626.319,2715.457,2865.08,1979.651,2554.595
2156.496,1804.186,1383.025,1774.732,1807.617,2350.862,2719.891,2353.197,2027.322,2923.01,2404.955,2059.775,3117.585,2603.027,2628.135,2411.133,2848.896,2319.97
6466.781,6377.514,6153.888,5265.359,5257.563,6530.813,7597.583,6032.517,5698.401,5997.394,5193.99,6078.137,7081.862,6527.777,5822.606,5495.959,5584.032,4792.198
187.62,116.645,316.986,398.86,392.855,250.32,145.372,67.612,146.132,188.065,86.02,272.634,412.239,302.118,301.594,252.738,163.946,233.834
168.249,180.824,118.918,139.068,164.542,194.716,216.144,135.225,220.7,202.095,206.242,272.668,253.733,156.166,185.605,148.234,237.488,163.726
15.642,8.572,14.919,25.427,15.592,25.747,30.252,30.032,41.996,26.655,34.24,14.122,66.173,56.582,43.367,33.168,47.946,22.651
325.887,221.382,308.853,274.348,302.647,273.974,259.003,276.365,222.114,187.943,212.042,286.088,244.227,222.243,181.652,116.935,41.638,170.162
573.683,401.595,397.339,499.333,471.757,541.746,540.605,490.261,477.803,777.896,684.536,659.948,947.266,483.913,666.461,651.167,987.63,642.399
642.987,570.916,550.963,583.483,534.674,606.517,634.483,543.103,464.544,601.907,647.936,582.844,629.01,590.466,534.486,469.954,490.22,457.081
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,0,2,4,0,0,5,1,0,0,0,0,0,0,0,0
53,56.897,41.987,55.074,28.918,59.973,66.362,62,43.899,149.858,158.751,195.509,158.678,147.954,115.694,160.741,62.983,164.741
162.523,132.037,186.256,174.627,224.83,147.619,171.176,120.056,149.821,293.874,253.647,295.266,398.627,495.878,314.145,238.486,296.043,290.047
1349.525,1298.004,1736.313,1134.464,1208.409,1513.485,1487.028,1351.765,1444.129,1666.541,1511.849,1751.619,2208.588,1754.944,1723.215,1463.107,1893.088,1459.156
73.61,68,52.353,77.952,110.222,162.538,102.888,98.89,107.492,61.315,56.509,77.389,61.4,23.217,94.75,83.035,78.956,67.82
834.639,517.709,719.304,555.601,455.775,490.549,759.741,345.811,425.686,913.732,636.958,704.008,730.041,576.307,232.052,585.188,295.502,464.581
3989.729,2414.227,2153.234,2776.105,2811.627,3231.8,4088.797,3254.992,3039.132,2704.066,2376.782,4672.516,2209.652,2304.863,1910.621,1944.564,2634.819,1501.585
2,0,2,0,1,0,0,0,1.39,193.559,131.022,197.215,106.565,281.658,43.566,200.978,4.783,382.738
234.905,486.868,676.567,247.982,347.79,385.962,320.078,356.622,242.755,253.233,356.269,457.092,650.984,449.987,405.557,432.705,282.203,338.782
0,6,25,0,9.242,1.943,0.889,0,22,11,15,36.364,9.004,6.876,4.51,16.225,11.095,0
186.237,109.001,112.197,146.608,110.937,153.443,147.979,135.512,147.363,415.861,332.851,179.776,275.544,166.812,326.999,284.609,565.591,256.401
192.026,151.003,99.038,204.44,210.654,267,341.022,222.024,192.99,270.036,220.016,210.062,320.377,217.129,269.811,210.001,296.582,269.129
17.695,0,0,6.691,12.457,1.749,5.603,7.73,1.675,0,0,0,0,6.255,5.738,8.317,0,11.964
57.832,42.956,20.124,46.09,92.269,73.737,76.302,83.104,66.474,96.582,85.869,69.901,62.681,55.279,86.402,9.849,53.772,46.865
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0
1,0,0,0,0,0,0,4,0,1,3,0,3,0,1,0,4,0
239.449,150.942,156.286,228.089,205.208,226.271,301.205,297.46,202.778,195.44,183.627,299.274,187.716,205.295,242.948,227.876,248.866,224.157
1559.513,1198.648,1014.152,1049.322,1013.305,1294.932,1515.926,1221.185,961.562,1303.132,1086.744,1318.961,1563.341,1923.165,1183.786,1525.393,1130.651,1259.959
9.045,22,28,35,33,27,48,16.561,55.009,80.693,36.249,150.196,63,60,30,54,0,60
11,13,12,21,20,28,19,22,14,363.273,486.241,474.118,327,72,317.067,454.002,226,595.189
2888.628,2928.963,2050.032,1593.637,1601.524,2275.452,2781.613,2185.316,2019.373,1310.035,1240.341,847.679,1606.75,1129.355,1474.623,1272.832,1163.502,1352.602
3.738,1.627,0,5.657,0,0,0,0,5.537,4.19,7.292,0,1.559,0,0,3.122,0,0
0,0,0,0,1,1,0,0,0,0,0,13,1,3,4,7,1,0
13.835,18.5,20.524,0,3.721,0,17.565,7.105,0,34.882,5.784,31.91,29.279,16.927,24.324,19.862,9.494,23.216
0,0,0,0,0,0,0,0,0,259.049,162,20,14,0,160.018,28,525.329,37
1,1,2,8,4,3,5,5,1,8,9,2,14,6.002,12,2,8,3
0,0,0,1,3.103,0,0,1.025,2.548,2,0,6,1,3,2,1,1,0
203.313,97.436,75.821,239.007,165.412,192.05,231.619,299.985,194.847,114.081,127.156,262.591,77.741,96.295,73.324,72.839,39.787,85.642
98.59,103.599,14.082,92.761,102.523,95.236,109.583,89.969,92.221,268.159,299.871,237.307,134.158,313.772,289.768,264.066,110.593,112.892
39.305,107.3,53.434,98.983,60.929,67.09,139.505,76.748,98.189,390.571,208.316,226.082,568.39,627.99,497.72,329.02,406.689,354.428
0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12,1.881,9,11,2.927,17,16,5.552,10,36,35.001,52.605,22,6.42,21.901,27,4.401,20.916
0,0,0,0,0,0,0,0,0,49.869,55.715,77.969,137.686,0,54.434,85.038,41.532,85.442
2,0,0,0,0,0,0,0,4,3,0,0,1,0,0,3,0,0
100.001,74.705,80.686,85,85.001,62,29.419,62.084,61.178,106.732,35.244,48.973,130.004,87.257,83,58,106,29.366
2147.534,2179.829,2181.704,1286.259,1370.368,1487.89,1292.96,1875.306,1708.167,3363.181,2032.188,1971.856,4038.503,4545.243,3121.782,3169.192,2901.91,2067.619
0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1
1695.711,838.581,545.656,70.109,252.039,172.583,147.94,194.258,139.206,940.649,1122.161,1135.452,648.479,627.619,1086.721,1052.227,53.023,614.349
77.239,43,31,58,1.089,74,71,17.878,78,1015.111,757.119,936.45,720,667.036,421.352,590.086,144.156,390.353
13.001,15,17,12.999,32,88.001,53,41,58,1847.799,1264.254,1569.794,1189.286,2312.603,1955.213,1982.528,749.734,1907.9
73.718,77,28.19,24.797,137.265,25.035,82.868,0,81.348,149.955,181.235,186.843,105.991,45.412,141.006,124.021,74.91,193.787
3.002,0,0,0,3,8,0,0,0,81,97,42,175.373,327.866,138.015,69.008,144.734,108.007
0,33,60,0,0,48,44,0,33.023,939.519,1162.439,1392.885,983.272,1042.745,1542.33,1320.861,93,3201.108
498.214,499.937,472.018,279.436,213,200.001,351.958,167.059,350.912,144.186,97.732,91,79,148,62,79,8,36
42.57,14,27.582,18.002,9,8.777,21.954,19,34.043,26.721,61.007,28,10.386,18,18.003,11.88,11.483,13
1090.162,824.375,445.307,372.406,736.699,711,508.619,508.418,707.13,431.442,274.19,335.238,160,55,153.009,140.063,92,86
342.659,212.928,255.314,210.651,241.576,265.571,229.631,240.278,256.02,83.185,61.914,27.946,0,11.483,0,44.226,1.719,29
7,1,4,3,4,11,1,3,3,1135.377,1241.537,949.225,640.82,1169.016,596,1023.912,35,913.465
5,7,7,5,16.001,10,9,7,19,52,33.393,47.036,18.791,13,15.763,11.877,25.856,30
517.269,280,202.001,425.041,284.159,482.258,544.147,381.31,413.893,617.681,431.558,616.134,689.026,492.573,867.514,607.19,231.021,679.36
0,0,2.372,0,0,11,0,6,30.096,32.823,18.548,46.388,9.177,10.815,10.316,16.75,0,12.478
0,1.123,0,1.184,3.725,4.452,6.688,3.196,7.586,4.081,5.387,12.122,4.696,1.073,17.326,7.728,2.197,2.215
473.03,281.471,218.187,496.106,346.38,392,435.188,369.974,413.086,400.09,330.003,403.141,230.961,192.004,109.126,226.11,77.018,110.019
668.533,665.952,338.533,346.778,859.651,403.358,547.401,361.041,334.098,321.665,525.583,484.306,270.923,383.336,354.572,424.866,97.204,291.232
0,0,0,0,0,0,0,0,0,76.684,65.711,55.423,14.892,256.958,76.34,70.843,54.488,185.758
1494.237,2496.429,1273.876,359.126,488.137,585.037,769.23,632.036,664.552,3249.128,3170.117,3711.98,1892.162,2129.059,2021.834,3867.465,785.304,3085.322
323.382,285.964,113.555,490.352,598.662,649.507,749.694,778.793,283.165,533.963,885.719,584.634,320.852,445.361,396.631,559.424,261.999,690.864
130.17,56.359,0,63.265,28.905,105.621,0,0,85.149,75.241,0,0,0,62.626,0,0,0,0
4,16,27.881,6,39,33,1,12,38,187.576,248.523,270.897,105.02,431.875,137,239.071,15.001,206.994
0,7,9,0,0,2.986,7.473,6.724,4.753,322.169,538.243,565.856,174.829,389.511,281.791,444.763,96.194,449.881
12,70.023,94.303,20.963,49.001,23.596,12,26,26.889,90.946,77.646,70.97,59.999,81.774,43.726,78.171,38.799,67.001
70.747,315.988,532.696,99.877,166.114,121.765,113.083,102.782,162.826,294.772,421.38,264.432,393.777,464.945,402.48,277.415,392.902,327.1
0,3.121,1,2,5.378,12,5,9,5,13.667,40,6.167,39.999,24.485,38.218,6.785,42.741,8.866
3557.602,3054.618,2412.901,2025.412,2324.451,2903.778,3533.915,2716.782,2472.088,3101.533,2413.957,2492.288,2624.35,3178.89,2491.531,2100.85,2259.376,2200.759
261.76,191.692,279.724,219.932,167.533,180.403,208.599,286.061,189.183,397.488,370.797,481.073,490.889,386.885,448.835,295.401,268.729,303.785
19,1,3,23,6,11,14,12,11,13,10,25,14,5,21,10,27,9.026
524.9,457.039,362.567,404.465,412.94,465.963,557.569,402.675,378.606,467.281,469.737,345.889,593.526,459.92,468.552,451.556,421.355,379.462
215.368,170.626,192.331,174.601,172.378,188.256,211.888,163.975,177.858,97.952,73.761,136.591,144.777,85.002,74.609,85.549,54.281,79.846
152.177,126.521,152.116,147.426,177.047,135.727,195.341,144.586,83.68,128.95,164.907,98.809,213.814,139.031,149.052,110.079,236.721,168.006
58.558,137.444,110.601,92.013,31.13,111.86,53.179,92.246,41.754,23.392,21.183,49.535,26.743,75.832,67.978,36.815,4.101,2.502
535.831,288.103,315.859,384.773,315.574,434.452,387.179,562.232,442.906,537.446,522.154,440.095,560.101,346.834,531.177,708.985,521.105,506.222
305.35,274.159,269.49,257.272,320.546,252.234,325.98,245.95,186.008,215.93,215.717,211.662,333.292,257.989,217.748,172.014,227.56,211.58
648.159,420.021,563.352,733.201,555.078,679,967.896,791.282,718.821,449.248,489.382,500.227,405,177.926,375.069,406.386,450.096,324.893
7,3,6,0,5,8,2,5,4,12,2,2,19,14,6,10,22,9
5.292,0,0,8.264,4.94,16.202,17.846,24.738,24.236,10.213,0,4.427,28.015,5.44,2.342,8.938,36.854,2.068
723.237,844.433,1205.802,397.153,421.419,432.879,526.512,353.832,460.8,759.577,1041.601,932.115,554.325,869.101,439.524,829.275,238.163,802.009
1.898,4,4.783,0,0,0,0,0,0.911,0,0,0,6.467,0,10,0,0,0
6.676,13.791,0,6.851,19.777,2.004,10.253,1.945,23.849,61.185,51.751,77.916,7.452,29.852,13.069,12.496,28.587,34.938
108.439,47.332,20.5,247.744,197.377,161.611,58.366,60.625,60.469,32.508,15.274,106.309,90.905,19.034,37.303,39.806,6.826,92.861
1450.356,1372.396,784.267,1486.227,1029.042,1113.76,1787.643,2157.845,770.851,375.612,437.736,237.202,365.655,597.928,406.575,396.303,327.522,269.48
0,5.548,11,8,10.86,10.046,1.809,0,6.758,10.324,36.641,52.524,30.251,68.493,38.001,15.562,16.924,7.004
282.619,363.465,212.406,281.808,245.721,231.315,317.962,319.431,274.168,795.63,1000.052,885.59,966.51,1200.725,999.448,895.187,879.734,796.235
6,0,0,12,11.004,0,16,31,24,45.027,126,139.349,58,31,104,22.706,32,0
3.925,1,0,2,0,0,0,6.663,9.88,4.053,4,0,0,0,0,0,7.221,0
6997.537,5847.212,4596.494,5823.705,6212.144,8020.823,8252.269,7702.694,5779.765,7690.64,8634.57,8228.04,7944.757,8693.562,7462.806,7974.023,5267.149,7429.573
182.941,21.236,31.299,274.702,77.897,135.139,321.283,219.778,319.816,295.768,368.328,599.401,27.035,52.639,44.725,25.241,288.132,29.161
1825.438,2648.883,2918.067,1816.172,2713.64,2454.148,2116.582,1319.556,1665.373,3729.631,3895.504,4387.811,5084.723,3990.635,5070.991,4767.52,4129.081,4122.956
3,1,0,0,0,1,6,2,3,817.132,732.057,54.278,894.011,237.091,979.203,581.932,1350.368,623.247
9,7,9,18.016,11,19,26,22.009,16.611,182,221,127.134,199,64,167,199,378.009,161.009
0,0,0,0,4.117,0,0,0,0,179.328,112.921,160.375,38.768,90.671,38.838,137.167,0,110.26
23.394,38.908,25.467,62.171,34.31,39.898,30.153,23.382,47.262,42.911,4.241,28.931,57.35,41.71,10.326,32.092,12.174,22.764
18,3,4,7,6,6,2,0,4,25,19,25,20,1,7,3,15.19,2
335.152,416.001,241.009,395,450.547,236.11,418.712,517.708,300,1120.668,1360.692,1064.664,519.001,543.363,480.045,791.365,355.248,548.797
69,40,35,318.271,116,181.228,168.467,129.698,155.492,210.277,346.071,502.834,96,62,113.04,142.258,18.008,46
0,0,68.416,0,39.524,68,33,9.747,68.783,39.344,267.058,453.9,288,40.884,158.57,212.775,56,58.391
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.012,0,0,0,1.047,2.32,1.184,4.071,0,0,0,3.636,11.707,3.871,12.385,1.651,10.401,8.503
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,24.34,20.464,18.475,3.591,0,17.739,55.948,211.297,125.309,91.477,151.813,72.91,108.96,155.846,287.178,224.115
0,18,1,1,7,3.717,3,0,5,120.987,44.476,22.886,81.393,119.128,121.524,73.741,128.775,91.699
10,16,5,8.821,11,9,7,10,9.352,16,11,7,17,7,12,8,20.599,12
0,39.199,142.014,18,16.706,8.629,0,2.322,33,26.384,58.046,64,171.984,163.28,33.389,90.78,88.142,0
517.803,958.21,221.543,232.285,122.608,200.904,250.456,294.315,0,53.342,89.179,132.287,651.805,251.556,139.897,335.306,232.186,306.901
1134.382,812.893,507.895,1207.302,1239.306,1061.429,1658.053,1430.136,1126.333,681.277,880.622,697.897,1322.499,1424.952,861.19,862.891,581.193,735.06
9.85,140.204,23.694,32.779,34.233,9.761,45.255,71.617,22.45,531.285,347.443,394.982,368.981,170.031,715.932,626.79,550.396,467.941
0,0,0,0,1,1,0,0,3,0,0,0,0,4,2,0,9,2
