"SRR26436341","SRR26436342","SRR26436343","SRR26436344","SRR26436345","SRR26436346","SRR26436347","SRR26436348"
0,0,0,0,0,0,0,0
345,601.015,360,1107,550,536.993,1528.999,679
0,0,0,8,0,0,0,0
41.681,47.83,39.424,163.92,87.352,0,181.785,69.381
652.495,894.179,571.517,1031.552,642.721,929.215,1857.974,921.281
1228.002,1875.099,1136.215,2491.821,1314.551,1911.276,3334.228,1624.035
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
497.703,954.908,524.912,968.027,484.888,852.435,1494.228,655.268
264.418,232.67,194.72,597.217,326.071,475.998,1144.071,438.586
6454.434,10487.127,6954.94,17457.377,10259.303,9591.871,21888.599,10789.066
567.756,691.828,615.292,1291.158,476.202,688.794,1623.491,1055.358
1176.506,2177.967,1422.597,2450.45,1011.577,1851.466,2645.699,1601.642
4101.038,7232.128,4855.717,10620.456,5533.728,7613.979,9592.957,5777.881
1161.807,1873.643,977.401,2701.042,1626.054,1687.067,2812.809,1637.702
2474.399,4339.94,2713.426,4993.013,2757.079,4050.499,6264.472,4022.961
1411.886,2201.189,1589.314,3164.869,1852.938,2112.276,4634.691,2028.996
6,4,10,4,3,13,25,14
0,0,0,0,0,0,0,0
3994.163,6098.957,3924.235,10195,5666.36,5512.45,11234.148,5262.097
225.445,342.446,92.671,487.385,387.019,251.986,622.417,245.96
2508.229,6233.408,3672.175,7433.687,3861.116,4076.376,11591.143,4230.662
446.592,0,0,707.343,329.414,418.069,0,1007.106
122.827,216.085,342.892,551.109,76.583,289.762,963.798,181.534
2974.146,4671.853,2671.004,6356.101,3258.121,4000.09,10120.707,5386.231
3914.574,5299.647,4101.62,11299.197,5615.743,3792.015,11641.897,5292.311
116.226,115.62,78.987,157.788,78.386,139.523,148.056,98.62
0,0,0,0,0,0,0,1
57.203,76.846,73.716,92.121,57.351,99.369,274.715,123.1
708.815,1025.04,807.365,1812.381,975.764,1014.749,2281.602,917.613
3,5,4,6,7,0,18.007,11
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4233.865,6910.003,4759.481,9815.87,5353.749,6527.122,13317.999,6144.245
13,34,0,28.318,11,23,78,25
3,2.583,1.377,1.07,0,1.838,0,6
0,0,0,0,0,0,0,0
1163.17,1897.482,1177.826,2957.251,1364.474,1359.847,3616.784,1470.22
3240.381,5768.355,3589.964,6872,4067.728,5198.538,11393.151,5719.306
1770.407,2352.794,1670.66,5950.43,3690.171,2314.434,6061.012,2058.217
6899.594,11802.462,7516.03,16692.78,9092.887,10458.471,20375.668,11430.039
3,0,0,11.054,5.844,0,19,2.591
706.032,1359.566,782.353,1087.571,571.838,1078.457,1872.479,994.203
1322.538,2204.612,1278.557,3691.172,1698.144,2122.855,4883.229,2143.276
2798.029,4079.943,2810,4616,2539.008,4203.102,7995.922,4226.025
4,21,0,29,3,1.754,0,3.118
881.116,1125.218,921.801,2256.921,1536.898,1131.624,2730.918,1358.882
412.926,829.662,621,1112.82,443.44,625.349,1167.829,870.671
456.129,871.405,423.391,1138.286,566.756,667.677,1274.995,506.705
382.515,662.324,513.394,878.387,688.045,690.619,1799.458,694.227
0,0,0,3.919,0,1,0,0
3176.812,4859.621,3294.731,6198.51,3406.197,4419.843,7453.129,3641.644
8827.477,13256.951,9274.096,14431.615,10712.66,10957.334,24471.783,10807.88
316.008,1190.38,551.943,1241.574,627.402,674.391,1849.137,841.438
130.954,206.111,142.894,336.401,208.466,190.671,439.072,229.331
488.998,678.677,514.622,694.603,345,666.175,1003.917,585.065
19.365,38.881,21.325,83.423,50.502,45.394,95.108,41.053
4,3,1,0,0,1,2,0
189.8,423.758,283.363,1151.518,854.059,418.353,1389.243,461.479
686.217,825.207,569.12,999.653,764.808,977.32,998.82,536.606
1964.894,3175.873,1974.826,5784.377,3572.736,2670.184,7693.326,2394.151
8608.524,13399.9,8014.399,22032.713,12667.989,14312.722,31363.544,16380.835
22,5,20,37,16.937,0,0,22.499
0,0,0,0,0,0,0,0
5692.486,9139.597,5968.826,15377.813,8268.585,8666.996,18087.558,8448.895
2312.512,3295.028,1881.046,7027.445,3613.044,2343.749,8274.529,3907.375
354.777,547.455,447.335,619.794,308.004,500.867,757.494,612.096
1559,1567.247,1428.294,1433,801,1588,2236.257,1557.002
0,2.23,0,1.586,1.71,0,1.974,0
1000.605,1567.728,962.038,1887.81,1065.008,1334.355,2693.924,1264.086
0,0,1,0,0,0,1,0
0,7.353,0,0,0,1,0,0
13.717,42.068,24.309,65,12.924,37.159,21.382,43
0,0,0,1,0,0,0,0
0,11.967,6.566,1.22,6,5,14.843,8.898
27,73.135,80.28,149.96,26.92,77.655,9.085,33.225
7,37.001,3.51,24.023,14,49,44,3.845
74.069,99.289,46.823,98.159,92.551,121.716,112.904,86.821
592.714,1118.661,713.838,1456.446,718.35,807.933,1894.576,1006.018
0.895,12.987,2.154,0,6.976,0,0,28.179
1,0,0,0,1,0,0,1
119.774,208.293,120.124,225.162,67.611,219.286,500.476,126.116
361.348,514.764,276.54,953.208,698.906,414.166,1408.8,428.431
54.937,424.017,95,137,85,102,318.464,118.184
1.301,4,1,2,0,2.434,0,0
0,0,0,0,0,0,0,1
5622.562,7446.504,5427.3,11930.624,5398.024,8836.606,14902.752,4405.54
344,429.983,367.001,660.909,332.977,515.992,574.63,339
0,10.325,0,23,0,0,0,3.682
0,0,0,0,0,0,0,0
0,11,11,254,76,0,26,7
31.639,98.712,32,45.737,19,18,74.229,75.749
0,0,0,0,0,0,0,0
183.645,298.162,183.215,362.088,249.091,278.947,593.87,302.396
249,490.071,352.043,4165.617,2313.595,404,1461.625,665
0,0,0,0,0,0,0,0
2461.414,3950.138,2660.712,6298.659,4075.992,3734.293,8742.23,4300.1
0,0,1,6,6,0,3,2
1244,1844.008,1317,3075.02,1704.029,1803,4054.797,2064.873
58.531,100.433,79.837,251.29,58.537,40.76,476.7,199.528
0,77,0,90,0,62,105.688,70.102
0,0,0,0,0,0,0,0
3038.01,4782.87,2878.274,5888.999,3238.153,3982.323,8251.168,4346.863
2587.52,3222.1,2258,5599,3336.478,2784.934,9102.748,4127.604
0,0,0,14,15,1,19,0
2.22,8,0,0,13,5,21,5.335
305.772,474.55,483.181,677.805,535,641.196,1522.067,468.556
0,3,0,2,0,0,11,1.379
0,0,0,0,0,3,19,0
0,0,0,3.125,2,2,3,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
387.592,864.309,607.443,1279.647,984.413,859.408,1786.311,596.82
300,399,240.006,616,375.824,425.864,711.062,287.381
395.331,598.112,320.16,559.006,285.51,423.216,1452.447,834.227
0,0,0,0,0,0,0,0
217,340,198,374,228,318,419.002,308.237
3.211,26,17.066,181.163,54.704,8,19.706,4
1090.999,2144,1299.218,4102,1850,1342.686,5174.688,2236.005
302.016,467.167,294.148,295.659,240.338,505.478,466.595,364.114
0,139.873,0,291.804,144.723,212.579,213.879,64.468
25.622,40,12,17,7.339,25,46,34
0,0,0,0,0,0,0,0
0,3,1,5,1,0,0,0
27,71.001,5,194,287.088,7,138,55
202.156,839.921,177.886,281.109,167.722,325.62,454.722,237.619
219.091,471.232,126.735,657.139,270.244,337.693,686.679,387.788
0,0,0,0,0,0,0,0
0,1,6.931,48,27.925,23,0,0
110.009,153,27.351,269.251,130,145.001,353,120.54
1417.064,2055.155,1390,2919.456,1675.274,1925.216,4282.357,2384.119
177.648,202.165,102.453,139.326,44.686,112.729,244.458,31.978
0,0,0,4.42,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,2,0,1,0
5223.284,8860.186,5774.006,12101.852,6946.3,7287.344,20600.105,8800.907
0,0,0,87,0,0,0,5
0,0,0,4,0,0,1,0
0,0,0,0,0,0,0,0
36.783,56.422,49.027,46.453,15.183,50.247,58.929,36.925
255,366,223.999,645,290.05,392,532,330.219
0,25,0,44.168,30.634,8,36.083,15
0,0,0,0,0,34.799,21.483,44.131
42.256,95.579,62.553,164.749,54.823,73.135,294.656,173.289
91.786,148.171,55.955,173.085,98.57,96.214,180.588,84.319
1,0,4,2.491,10.287,0,0,0
0,0,0,60.792,0,0,3,0
0,1.236,1,0,31,0,0,0
7,7,4,48.001,64,2,27.846,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,3.764,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,79.434,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,7.578,0,0,0,0
0,0,0,0,0,0,0,0
1,5,3,22,25,0,0,0
0,2.679,2.5,43,6,0,0,1.125
0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0
0,1,2,47,20,3,6,1
0,0,0,0,0,0,0,0
0,2,0,5,6,0,8,0
1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,2,8,0,0,1,1,0
0,0,0,0,0,0,0,0
0,12.256,4.311,8.67,0,16.427,4.036,0
247.692,359.683,307.499,430.426,297.941,299.346,772.526,472.837
59,84,135,78,114,181,127,38
0,0,0,0,0,0,1,0
1738.845,2146.444,1511.338,2889.198,2056.268,1914.404,4753.884,2566.505
93,177.752,123,268.395,170.117,202.216,412.395,143.434
0,0,1,0,0,0,0,0
399.768,614.823,354.112,573.774,403.02,483.98,910.162,428.353
13.606,0,13,0,0,0,58.422,0
3715.861,3914.86,4510.332,3933.076,2887.62,4665.666,11523.431,5346.352
1990.113,2141.345,2351,2914,1446,2211.632,6311.185,3299.942
2.387,13.314,13.979,23.698,8.984,10.151,10.164,9.076
16402.962,24540.245,17011.638,35465.51,16684.901,23271.261,42636.53,25425.687
1,1,4,8,1,6,16,12
0,0,0,0,0,0,0,0
1089,1714,1048.023,2617,1417.357,1373.21,3837.105,1990.47
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5786.127,8523,5235.302,12014,8956.898,6428.102,48629.52,24486.88
1161.316,1585.665,679.991,3042.901,1350.402,1682.355,3203.303,1864.764
3186.217,4795.454,2495.336,3570.477,2494.02,3047.872,19298.561,10554.108
64,127,61,169,60,46,80,47.089
10275.949,18945.688,9956.827,21186.381,13322.422,10522.895,68820.616,42395.203
1811.546,2622.86,1850.282,4145.841,2543.332,2385.697,5467.378,3028.339
32.54,75,47.259,74.759,60.521,28.732,108.662,29.38
31,45,63,95,65,31,142,75
59,87.389,67.931,105.312,60,62.019,73.116,80.551
50.973,141.727,63.307,727.785,238.026,200.144,258.052,260.092
511.217,816.478,515.493,664.067,394.163,676.668,1079.848,607.002
2345.388,3456.133,2559.875,3522.11,2013.243,3483.117,5103.714,3255.597
133.666,176.26,129.966,310.667,205.218,125.945,438.459,251.635
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,2
302.06,497.846,284.139,606.164,427.701,589.701,731.115,397.937
0,0,2,0,0,0,2,0
0,0,0,0,0,0,0,0
1,0,2,0,2,1,0,1
9,24,16,36,15,22,35,47
854.491,1498.631,1038.808,2026.8,1276.09,1532.841,2552.024,1095.43
7,15,9,0,0,7,0,7
0,6.873,0,0,0,0,0,0
0,0,0,0,0,166.796,0,0
55.598,249.288,139.536,257.229,49.28,177.827,233.084,170.854
1926.36,2990.262,1975.883,3348.849,2244.909,2773.747,4906.369,2560.73
1595.462,2419.129,2133.047,3152.943,2428.4,2686.814,6011.639,2597.132
413.924,597.572,289.366,836.688,547.546,421.991,732.94,341.035
1856,2682,1728.015,2902.457,1837.315,2291.993,3788.135,2275
96.645,300.194,140.896,244.495,123.65,254.214,370.377,141.084
0,12.201,3,18.22,4,2,0,0
1473.864,1928.396,1277.892,2968.115,1462.931,2280.725,2581.489,1051.122
48,69.661,30.62,82.517,66,73.434,56,24.354
246,391,259.078,769,477.045,374,806,350
344.978,631.314,361.803,912.832,549.455,459.974,859.382,374.357
0,3,1,1,0,0,40,0
23,44.151,51,93,95,26,135.871,19
0,27,0,52,38,38,101,29
0,0,0,0,0,0,0,0
0,0,1.529,2,0,0,1,0
3,2,0,8,5,1,1,1
0,2,0,0,0,0,0,0
5,0,6,8.62,3.966,8,8.79,8
1837.616,2679.346,2105.652,2557.536,1534.912,2425.389,3127.599,1953.808
0,0,0,0,0,0,0,0
0,0,0,0,2.089,0,0,0
0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0
693.456,1010.16,656.818,1217.493,609.575,932.004,1634.713,908.212
1893.697,2660.754,1872.822,2203.645,1199.604,2088.742,3634.881,3024.08
1639,2614.494,1540.001,4225.171,2764,2103,6185.038,2565.239
368.494,622.788,397.58,728.981,289.23,563.531,1100.334,409.489
1835.09,3140.486,2247.872,3078.646,2164.434,2666.486,5228.918,2608.364
836.011,1316.101,649.997,2353.051,1336.753,1237.371,1881.201,819.078
11,17,10,41,46,13,60,30
0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1.005,6.636,0,0,2,0,5.381
4,5,1,5,5,2,5,2
8,91,36,278,53,5,40,12
3,6,6,36,8,2,9,1
0,0,1,0,17.56,0,7,0
0,2.729,9.718,41.169,9.361,0,0,1
0,0,0,0,0,0,0,0
5,125.413,155.489,1341.846,452.638,11,154.822,21
23,90,119.613,2250.094,614.728,13.402,202.001,20.001
53,82,43,410,135.999,8,64,12
0,0,0,0,0,0,0,0
15,84.08,60,428.999,177,16,88,17
0,1,0,0,0,0,0,0
0,5.855,9.67,130.876,60.746,0,5.489,0
258.613,566.92,265.665,1429.898,905.708,327.926,1807.852,456.635
1490.306,2383.215,1160.213,2702.364,1427.605,1642.312,4282.882,1836.521
1710.262,2422.062,1446.905,3921.307,2364.988,2049.839,5068.266,2906.253
97.358,130.664,98.211,197.88,74.267,88.858,287.582,107.18
1.359,2.781,0,1.659,0,0,1.283,0
3922.419,6310.626,4009.27,9418.641,4499.34,5935.457,10866.485,5516.545
533.247,994.037,611,1404,792,850.201,2502.999,1264
1748.899,2681.46,1763.443,3399.188,1889.83,2496.151,3603.524,2201.954
265.04,390.316,282.923,345.851,244.294,363.522,602.642,336.81
0,0,0,0,0,0,0,0
9.27,33.282,50.169,34.533,1.987,63.958,68.224,28.982
0,0,0,0,0,0,0,0
31,55,36,129,66,58,163,95
216.51,347.233,130.545,412.3,180.978,228.298,451.059,301.51
393.001,475.999,294,434,272,355,962.139,298
241,338,222.999,503,318.999,345.001,857.999,404.999
888.079,1388.289,976.501,1794.402,893.511,1409.105,2106.386,1099.019
171.807,407.133,89.284,530.359,294.091,481.181,557.874,0
319.702,1177.221,279.168,1805.118,873.776,869.221,1649.254,896.693
946.125,1703.565,1024.396,1950.328,1308.892,1270.034,2690.625,1284.849
56.895,73.928,15.859,104.097,35.414,32.097,193.589,107.452
2006.161,3381,2074,5081.145,2566.068,2935.515,5993.543,2833.453
0,0,0,0,0,0,0,0
1913.341,3695.688,2157.546,4071.024,3220.847,3373.385,5679.888,2126.581
0,0,0,0,0,0,0,0
197.807,264.469,192.329,539.253,319,266,590.296,272.002
478.364,405.166,442.302,1358.393,554.643,841.163,1685.095,588.108
92.469,316.344,209.868,305.16,114.033,226.349,545.659,69.673
23.082,32.273,30.002,39.8,30.83,17.216,49.862,47.87
0,0,0,2,1,0,0,2
184.863,245.144,266.109,403.856,285.801,254.877,502.7,323.915
957.931,1159.198,873.729,1494.746,1269.39,1155.684,2148.117,1141.793
67.782,197.486,261.676,1213.906,612.764,195.716,2836.444,761.761
0,5,0,8,3,0,20,6
971.314,1784.761,990.487,2735.71,1272.338,1398.755,2652.248,1626.172
247.192,436.579,253.221,522.721,519.792,363.503,685.315,329.113
294.8,449.705,366.649,926.092,436.117,404.531,986.43,460.459
0,0,19,4,0,3,1,2
220,347,208,279,194,329,533,418.023
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,4,0,0,0,2,0
0,0,0,0,0,0,0,0
0,1,0,2,0,0,0,0
0,0,3.5,0,0,0,16,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
79,343,84,286.999,20,139,94,98
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
8,6,3,5,2,10,3,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,15,0,0,108.085,0
0,0,0,0,0,0,0,0
0,24,21,75,56,0,25,1
0,18,7,32,25,0,9,2
0,0,3,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,1.723,0,1,2,0,4.801,1.662
30,57,27,18,12,30.025,39,22
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.955,4,1,1,3,0,8,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,1,2,1,2,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,4
0,2,2,1,0,1,11,2
0,2,0,1,3,2,9,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
506.348,880.05,551.557,1462.572,746.129,890.786,1643.079,763.162
9.567,17.079,22.592,25.422,19.38,19.639,25.819,14.685
0,0,0,0,0,0,0,0
305.573,518.257,423.82,956.068,466.909,353.611,2722.942,1402.632
0,0,0,0,0,0,1,0
350.468,504.275,300.52,675.583,409.379,450.881,836.872,491.096
2937.934,3853.525,3270.204,5687.545,2512.676,3705,8335.16,3511.576
1243.919,2130.769,1491.379,3021.814,1587.584,2167.346,4003.848,2109.516
0,0,0,0,0,0,0,3
10.519,0,13.484,0,0,28.903,44.606,11.167
869.023,1532.475,864.846,1489.643,833.463,1253.583,1902.728,1124.074
547.714,1160.275,949.297,1378.112,705.464,1102.32,2168.148,757.959
0.998,4.994,19,0,5,5,31,9
0,0,19.338,19.417,32.993,3.554,0,14.972
19,33.359,32.01,55,22.882,11.137,31.194,29.489
0,0,0,0,0,0,0,0
117.646,101.815,84.807,147.743,106.94,81.557,258.692,104.435
74.698,162.62,150.294,201.16,87.13,172.58,221.509,236.544
814.355,1211.911,829.551,1918.631,1045.881,1216.59,2413.248,1019.505
835.076,763.976,519.822,1024.414,492.981,803.071,1646.978,587.979
22.293,15.812,1.571,181.251,63.943,17.977,350.849,127.918
0,0,0,2.254,0,0,0,0
0,0,0,0,0,0,0,4
12.641,0,6.536,1.932,4.485,13.695,4.55,15.01
175.264,569.909,386.505,916.589,385.118,369.82,1159.405,674.207
29.982,45.59,0,40.352,43.849,56.793,69.206,28.043
0,0,0,0,0,0,0,0
2647.48,3416.011,2646,5473,4329.172,3666.615,8736.684,3469.79
142.501,262.954,130.659,400.116,266.846,275.838,568.554,253.108
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,5,348.657,152,0,53.526,5
204,278,268,501,312,263,706,350
3129.611,2447.352,2339.268,12643.723,3643.427,3528.774,12576.49,7404.139
1.002,3.01,3,15.996,10.858,1.159,18.007,3.027
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,8,21,10,3,0,1.333
0,0,0,3,2,0,0,0
0,0,0,0,0,0,0,0
7,34,16,28,16,13,41,21
0,0,0,1,0,0,0,0
371.431,422.5,17.706,349.437,354.857,35.587,295.667,498.589
0,23.765,46.546,23.83,0,20.304,51.699,30.774
0,0,0,0,0,1,0,0
303,65,354.869,790,339.048,62,952,424
0,0,0,0,0,0,0,0
0,5,0,0,0,0,2,0
4532.642,7119.391,5648.436,14369.621,8716.68,7850.038,20301.696,8902.147
975.93,1531.005,1512.502,3442.173,1972.482,1576.285,3646.04,1745.947
0,3.353,0,15.38,42.972,2,1.658,3.58
0,0,0,0,0,0,0,0
2345.858,4524.093,3195.148,7725.474,3010.137,5030.031,9651.512,3535.974
875.168,1617.49,1055.623,2114.19,1540.174,1489.479,3885.056,1524.211
144.107,207.84,129.373,412.114,188.769,190.224,584.294,182.825
1806,3334.383,2209,3044.996,1899.999,2474.943,5063.495,2857
1394.62,2385.395,1483,3011,1761.798,1907.187,4629.608,2240.788
20.793,188.556,23.418,106.996,90.774,109.334,228.186,107.952
249.918,367.152,252.614,526.275,273.178,436.114,567.075,295.559
11,21,9,49,12,6,43,18
3069.038,4413.551,2699.456,45027.008,26385.841,4101.792,20310.302,6701.001
4297.621,6288.879,4857.451,9203.558,5220.993,7257.946,11997.898,6919.4
10.131,12.939,0,67.832,0,65.185,50.018,25.304
28657.239,51450.081,36983.114,78852.449,40852.07,50207.306,86729.537,46519.618
0,0,0,16.84,0,0,3.493,6.766
0,25,18.077,10,0,0,2,4
3565.838,6118.74,2580.126,9006.723,4845.176,4538.711,13474.209,6322.19
159.985,356.657,255.313,271.353,110.076,282.214,503.636,418.133
771.524,1184.551,749.369,2635.632,1392.253,1225.099,2455.621,932.173
146.639,343.494,174.376,436.84,168.224,286.379,583.116,263.529
0,0,0,0,0,0,0,0
1336.382,1916.58,1244.504,3797.114,1821.536,1734.075,3948.785,1863.165
894.71,1336.704,1305.086,1236.476,808.993,2220.291,2473.382,1091.906
0,6.177,2.593,6.977,0,1.201,0,2.89
676.234,1117.492,712.897,1281.061,779.015,892.021,1744.371,979.142
11029.152,19279.849,12402.098,23557.894,14649.09,16244.748,41085.965,18416.42
227.434,569.705,336,1080.283,572.965,273.001,702.144,251.095
6406.537,11581.468,6608.373,15784.389,10535.934,10190.636,18612.893,10548.406
1469.981,2446.78,1359.277,3874.139,2202.971,2303.148,4600.004,2136.661
0,0,2.648,0,2.337,12.429,7.073,2.768
1,117,83,520,188,9,70,11
8,4,0,0,1.617,1,0,1
32,471,454,1483.999,875.437,75,416,102
282.957,443.871,350.374,651.485,358.5,426.41,1040.124,524.168
0,0,0,0,0,0,0,0
1505.693,3536.655,2208.722,3441.406,2137.204,2511.255,3785.446,1803.997
0,0,0,0,0,0,0,0
17,22,10,49,23,22,61,38
6,2,1,6,6,5,7,2
2,2,3,2,0,1,2,1
161,275,164,295,132.998,204,527.999,265.967
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
9,270.875,192.319,1702.297,742.147,0,310.626,31.029
70.141,168.855,77.174,250.108,67.775,114.084,239.928,91.1
347.86,526.296,378.862,789.647,421.173,556.916,1019.918,520.708
58.134,113,77,172,97,114.035,161,75
0,0,0,0,0,0,0,0
2,15,12.96,0,7,4,0,0
0,0,0,0,1,0,5,2
0,0,0,0,0,0,0,0
0,38,110,109,0,0,0,27
0,0,0,0,0,0,0,0
0,3,1.271,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,2,0,0,4,0
1599.062,2406.937,1780.319,4292.835,2379.811,2134.346,5338.76,2680.722
447.533,753.822,396.345,978.319,591.245,573.473,1082.136,608.364
67800.729,109154.594,79185.451,187299.408,107210.376,106563.582,315130.341,122566.054
1557.346,2677.998,1163.947,5282.811,2526.984,2055.327,7004.125,2677.448
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
109.929,183.569,79.007,253.496,110.306,186.498,343.444,195.877
1847.675,3007.777,1860.324,3706.168,2208.482,2679.823,5004.123,2659.414
0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0
486.378,716.529,677.684,1346.195,759.627,811.635,2385.827,1170.123
0,0,0,1,0,0,0,0
0,0,0,3,5,0,7,1
1985.227,3567.604,2216.946,2674.317,1672.684,2381.38,3899.84,2180.404
0,12,0,0,0,0,0,8
120.752,280.321,190.234,78,101.381,170.698,441.206,152.723
764.986,1073.427,963.963,4357.876,2761.424,692.334,6092.636,1216.84
0,0,0,0,0,0,0,0
11,36,26,16,11,7,32,7
