"SRR26260919","SRR26260920","SRR26260921","SRR26260922","SRR26260923","SRR26260924","SRR26260925","SRR26260926","SRR26260927"
249.816,406.242,393.959,196.334,233.273,27.998,233.31,210.08,77.72
12,24,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
357,262,258,607.999,292,518,492.999,395,436
31.306,58.512,46.16,37.641,90.976,64.794,65.04,90.149,133.169
246.389,206.58,198.269,1198.118,777.928,1152.575,1327.19,1339.134,1448.315
22.782,10.974,13.979,64.238,47.052,25.886,40.907,54.434,43.811
57.401,73.344,43.948,190.2,87.451,138.532,215.524,179.135,156.371
19.32,17.17,11.81,3.293,1.098,2.43,3.451,1.127,5.545
3,14,8,39,25,26,41,41,38
187,110,97,111.283,38.295,70.501,56.73,50.138,54.326
3.521,13.506,1.125,21.449,20.529,33.01,17.231,40.988,32.051
0,0,0,0,0,0,19.797,0,0
48,31,33,10,16,19,12,16,10
0,0,0,0,0,0,0,0,0
0,4.997,0,173.935,38.148,1.243,16.754,27.249,45.367
40.887,1,4,49.428,0,0,0,28.231,2.721
0,0,57.107,0,0,0,0,29.478,0
786.268,359.237,472,1518.414,478,625.637,452,448,535
801,942.703,885.538,763.841,442,671.84,832,688.746,730.963
0,0,0,0,0,0,0,0,0
4.009,31.247,2.015,6.733,0,0,0,0,0
405,506,365.768,207,79,149,73,70,89
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
5,6,4,16,7,17,13,21,10.018
0,0,0,3,2,1,7,2,0
0,0,0,0,0,0,11.978,1.885,3.891
0,0,0,0,0,0,0,2.013,0
1286.815,1706.803,1427.438,449.007,466.098,667.555,609.212,750.629,576.579
196.71,175.559,124.339,106.35,38,56.941,76.693,66.613,78.767
40.614,24.573,23.649,140.737,121.529,327.426,357.257,89.708,213.355
62.115,115.22,137.276,32.525,15.405,62.232,32.473,44.085,9.337
14.125,0,58.579,13.217,20.741,32.279,72.127,55.702,16.535
19,32,19,16,14,21,12,19,21
0,0,0,0,0,0,2,2,6
19.42,6.837,0,33.805,0,34.031,21.742,27.267,45.426
639.265,1647.266,1532.722,8819.753,6214.809,13171.363,7910.597,6031.128,5613.027
297.01,293.633,392.893,7768.37,2846.686,6424.471,20117.152,10332.009,10542.171
11.804,0,0,103.962,115.249,162.509,408.937,305.649,261.275
115.821,127.038,73.665,710.697,260.126,499.35,485.016,491.49,509.124
465.23,760.787,561.699,8866.191,3675.918,5710.221,5160.662,5492.331,4812.157
481.631,611.454,462.162,6873.864,4138.157,6447.752,11213.717,8852.233,8719.448
0,0,0,0,0,0,4.517,4.23,0
0,0,3,3,2,4,0,2,3
0,0,0,0,0,0,2,0,0
28.181,50,0,284.248,175.362,207.944,245.456,325.979,239.503
92,143,75,942.99,829.969,1001.97,1055.972,1201.023,1145.999
0,0,0,0,0,0,12.026,0,0
0,0,5,7.007,4.008,5.009,1.001,1.001,5
11.121,13.023,9.387,29.375,15.112,14.594,25.862,23.623,10.251
196.824,196.028,164.36,169.488,159.504,111.288,95.578,111.737,168.65
1049.611,1139.445,936.368,1462.069,1081.395,1476.803,1233.643,1127.264,1267.113
120.83,14.796,67.31,69.655,54,59.891,31.598,31.299,41
0,0,0,0,0,0,11.005,6.877,9.371
0,0,0,0,2.334,0,2.232,3.695,0
0,0,6.979,5.693,0,0,5.327,6.089,0
0,0,20.647,60,0,0,0,0,66.494
0,0,0,3.929,0,0,9.123,0,0
2,1,0,0,0,0,0,0,0
69.065,100.114,54.45,221.231,52.992,233.333,102.639,119.144,91.613
0,0,0,0,0,0,0,0,0
0,0,0,0,0,12.539,14.57,3.946,3.996
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,11.811,0,0
3,0,5,0,0,0,3,1,0
2,0,0,0,0,4,0,2,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
4,23,6.01,7,7.021,7.028,9.023,3.006,11.023
0,0,0,2.235,0,0,1.038,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,31.987,5.69,6.95,1.187
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
122.784,213.9,164.952,394.831,270.333,344.103,422.313,344.041,423.189
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
727.368,783.766,701,364.346,396.08,671.213,758.562,634.522,634.795
0,0,0,0,0,0,0,30.37,29.677
0,0,0,0,0,0,0,0,0
260.577,0,252.084,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
26,34,0,88.782,54,110,77.733,37.949,73
0,0,0,0,0,0,241.378,0,0
0,0,0,0,0,0,0,0,0
2,0,0,24,12,15,12,27,21
0,9.361,11.928,12.372,16.044,48.057,12.671,7.303,20.938
864.728,898.456,731.39,12661.368,7376.549,13742.253,25854.159,19820.338,19091.128
34.034,7.811,46.647,157.392,77.157,188.407,257.529,129.12,142.926
0,2.132,0,42.084,2,10.169,9.056,204.066,5
13,10,22,0,0,0,1,1,0
1.121,0,0,6.346,58.147,4.491,3.964,1.628,6.081
12,0,4,208,0,73.21,42.111,7.832,0
104,86,95,156,81,141,111,114,150.391
9.341,0,0,91.113,51.418,37.695,60.718,45.986,73.903
0,0,0,0,0,0,0,0,0
0,0,0,109.152,0,0,110.183,0,36.875
204.293,450.702,285.266,1446.719,2254.992,3480.625,2618.073,2818.503,2376.868
2.571,45,8.802,32,37.851,43.548,45,27.345,18.255
11.784,0,0,37.61,27.152,22.21,49.68,34.021,37.831
4,3,3,57.993,25,48.358,44,33.635,41
27,30,16,137.008,58,81.642,68,65.365,76
3,7,46.333,8,51.216,35.038,46.208,90.612,45.708
18.616,10.616,10.024,26.105,47.123,57.224,23.441,42.656,17.171
96.85,60.744,95.277,460,135.001,334.001,233.379,242,208
18.351,12.863,8.68,55.054,37.824,63.402,75.437,82.996,92.77
0,0,0,0,0,0,0,0,0
72.047,106.128,91,692,291.999,411.999,364.462,371,456
123,143.249,115.152,814.146,596.975,1109.055,1075.66,1130.519,1161
0,0,0,0,50.015,46.128,0,0,0
0,16,0,34.619,25.761,11.592,21.703,11.905,18.323
0,7.282,0,233.411,0,76.165,17.144,18.167,152.256
103.642,64.379,120.001,299,87.133,279.001,143.999,190.533,228.677
1,0,0,0,0,0,0,0,0
80.288,49.982,9.969,104.781,74,124,67.042,126.245,54.226
0,0,0,62.062,61.161,89.623,88.453,106.966,84.042
119.818,167.572,96.451,171.376,209.439,253.146,253.681,252.406,254.111
42.776,81.292,39.931,100.723,89.388,153.525,124.433,143.855,124.475
997,1018,750,2737,1974,2985,2838.738,2891.46,2776
54.458,148.879,59.066,247.151,124.506,123.972,346.26,290.643,329.34
101.383,193.656,144.257,590.265,655.444,847.95,784.097,910.318,852.155
0,0,0,0,0,0,0,0,0
528,240,237,1,0,0,0,2,0
2.403,1.023,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3,2,2,0,3,0,1,0,0
4.311,0,22.251,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,6,9.058,0,3.467,3,8.537,0
1176.176,1037.18,969,44,28,49.621,28.997,27,31
0,2,0,0,0,0,0,0,1
136,115,96,76.885,69,88.683,59.065,84,92
0,0,0,0,0,6.695,23.219,2.576,0
17,11,16,6,4,10,6,12,14
0,0,0,0,1,0,0,0,0
4,0,4,1,3,0,6,0,0
6,1,0,0,0,0,1,0,0
29.155,0,0,23.912,0,26.236,25.914,0,0
43,60,44,138,87,214,165,144.895,159
0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,1,0,0
14,12,4,94,18,43,70,55,48
555.94,733,544,1840.481,1582.528,2031,2223.415,1891.74,1942.323
11,14,18.552,175,92,191,137,179,182
0,0,0,0,0,0,0,0,0
12,32.018,14.476,49.082,13.059,44.612,127.503,81.555,137.98
0,93.414,49.751,0,42.877,13.328,53.583,57.321,42.608
295.041,194.361,137.305,1189.254,376.887,634.064,526.121,412.507,482.994
1.22,0,0,0,0,1,21.762,5.202,0
64,86,15.918,253.465,281.226,381.292,287.638,310.234,225.108
1,2,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
33,34,25,63,37,63,77,64,56
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
736.682,1164.806,891.568,870.784,851.229,788.908,893.061,1022.76,885.583
251,294,268,431,326,473.855,524,568.024,550
17.81,0,3.743,8.571,3.43,0,5.215,8.999,0
29,31,0,39,0,0,47,45,46
9.244,7.235,82.945,41.697,10.173,19.559,0,36.009,0
44,45.412,27.156,69,35.903,93,91.581,115,100.873
102,50,52,192,62,86,163,141,145
70.57,0,0,89.002,9.008,24.452,89.528,90.899,8.634
0,0,0,0,0,0,0,0,1
48,35.968,22,125,31,45,39,49,56
3,6,1,1,5,2,0,1,1
64,70,61,400,229,432,296,313,368
1384,1577,1179,924,386,701,634,368,418
0,0,0,0,0,0,0,0,0
358.156,439.001,333.794,581,432.114,573.044,617.455,681.826,730.511
0,4.29,0,6.431,0,33,14,0,0
0,0,0,0,0,0,0,0,0
18.223,11.711,22.653,50,30,51.844,30.581,52,28.092
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2.05,0,4.001,0,0,0,0,0,0
25.428,11.202,0,36.247,5.511,5.166,0,0,6.18
0,0,0,0,0,0,0,0,0
913.999,1111,762,1993.468,1273,1833.915,1835.812,2163.579,2081.287
4.765,4.766,0,11.281,12.353,21.698,28.48,16.086,10.833
32.758,0,0,34.157,1.673,0,0,0,6.068
67.741,221.818,130.922,1459.448,1600.855,1650.234,2180.716,2070.91,2094.796
0,0,0,540.453,185.985,281.627,300.584,0,346.833
91.468,7,7.096,24.065,157.189,22.705,170.706,537.933,135.151
63.975,65.316,0,127.935,104.751,72.966,126.449,102.125,78.294
0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.908,0,0.871,0
70.317,109.867,72.848,535.627,221.33,375.938,622.137,503.082,477.729
78.854,46.993,47.379,194.825,55.435,118.811,104.57,76.491,62.134
0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.247,0,0,0
40.972,0,0,122.823,80.737,173.609,106.668,113.617,236
0,0,0,0,0,0,0,0,0
46.049,31,18.736,0,0,0,0,0,0
2,6,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,103.948,154,376.524,259.891,727.322,273,149.506,221.677
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2,6,1,0,0,0,0,0,0
2,8,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
15,22,3,106,49,76,95,87,79
7.736,18,14,25.263,18,11.379,17,19.422,34
5,2,0,11,12,6,14,13,17.999
10,12,0,4,4,1,7,2,6
26,14.274,27,21.058,11,43,24.186,35,16.203
0,0,0,0,0,0,0,0,0
120,118,54.542,148,77,120,135,116,96
0,0,0,0,0,0,0,0,0
50.403,152.586,488.069,149.962,52.037,51.856,563.883,454.317,143.498
3.062,21.751,5.678,66.782,51.904,45.069,73.195,66.414,54.628
866.945,637.893,556.11,266.733,135.931,244.472,238.557,237.914,231.009
26.674,63.029,60.066,19.193,20.298,42.433,40.964,27.743,27.655
0,0,0,1.032,0,1.144,0,0,0
16,45,25,2,2,1,8,7,3
0,20,0,0,0,0,0,0,0
3035,3951.001,3516,1582.001,855,1228,815.019,855,832
37.665,98.221,79,138.999,47.789,130.618,148.359,189,137.346
0,0,0,0,0,27.699,0,1,0
0,27.311,0,59,25.52,31,57,46.823,42
0,0,0,0,0,0,0,0,0
89.431,68.261,35.408,145.181,82,90.612,128.124,89.385,107.981
268.183,218.974,229.663,645.016,381.289,675.255,511.126,488.252,530.793
46.203,8.031,18.635,21.018,3.174,24,7.629,13,3.019
0,0,0,2.938,0,9.769,4.61,0,0
45.882,78.263,117.415,157.696,244.299,277.798,274.069,304.016,234.265
0,0,0,8.542,0,11.846,25.19,18.734,12.039
182.125,248.038,234.565,373.304,285.603,375.932,288.615,234.008,274.87
18,15,39,40.785,24,22.481,45.18,47.174,46.975
507.461,473.638,328.193,46.059,3.619,15.655,7.143,0,33.24
0,10,0,0,1,1.002,3.195,0,2.014
7.665,3.048,0,2,0,1,0,0,1.974
5,0,0,0,18,0,0,0,0
2,4,0,4,8,7,1,2,2
24.201,7.912,3.909,11.808,27.994,26.594,18.702,7.899,9.289
5,0,0,0,0,0,0,3.221,0
0,0,0,0,0,0,0,0,0
8.226,8.456,12.545,10.418,1.74,1.387,7.235,6.828,8.504
1.003,0,0,1.004,10.076,3.005,1.015,2.009,5.058
222.982,150,164.946,391.992,106,196,152.942,163.298,175.563
9,6,4,19,14.063,24.062,15.859,15.98,20.74
10,0,5,14,7,3,13,9,15
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0
1,0,0,0,0,0,0,0,0
2412,2449,1915,160,65,146,148,143,136
0,0,0,0,0,0,13,0,0
0,0,0,0,0,0,0,0,0
4,3,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,1.328,31.088,9.385,0,8.376,14.035,7.195
24,20,21.672,156.102,94.204,141.216,117.525,115.965,86.526
1,2,5,8.809,2.411,1,8.099,5,6.278
39,20,14,31,10,18,12,11,15
0,0,2.088,122,67.399,98.52,185,136.886,119.328
1.01,0,65.464,0,0,0,0,0,2.018
485,369,326,175.001,66,129,94.89,103,85
3,0,4.989,0,0,3.539,9.6,1.725,1.841
0,0,0,1,0,0,0,0,0
0,19.125,3.351,9.495,1.085,66.116,2.143,7.813,7.424
216.491,80,77,102,49,77,85,106,131
85.57,71.552,54.889,221.98,66,128,101.928,69,50
274,442,430,1176,1002,1511,1320,1236.067,1257
12.548,18.295,11.165,0,0,0,0,0,0
0,0,0,3.24,3.017,5.141,148.593,186.201,65.442
0,0,0,1,2,1,2,2,0
0,0,0,0,4,0,1,1,0
3,5,1,0,0,0,0,0,0
3,5,4,2,0,2,1,4,3
0,3,1,0,0,0,0,0,0
1,2,5,33,30,42,13,20,33
2.71,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
122.386,155.004,188,161.437,157.608,274.287,363.623,287.135,473.337
0,0,0,0,0,0,0,0,0
8,1,1,5,0,0,4,1,2
4.12,58.207,7.208,99.481,3,57.657,75.826,135.131,35.182
5,1,2,15,1,3,41,23,40
102,167.001,129.001,576,415,634,565.999,571,640
0,0,0,0,0,0,0,0,0
23.953,19.118,30.471,113.437,74.171,186.443,66.663,72.185,107.047
3.157,0,0,0,0,0,0,0,0
0,0,0,0,10,0,1,0,0
15.931,0,4.104,0,0,4.349,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
37.273,16.963,0,2.006,0,9.197,5.044,6.079,6
1,1,1,2.038,28.922,5,39.301,2.096,4.238
12,14,13,18,14,50,20,19,25
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,41.653,0,80.513,61.562,133.89,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
316.827,341.29,310.051,35.869,0,39.777,110.731,42.929,120.243
0,0,0,0,0,0,0,0,0
120.074,155.001,101,1626.001,686.999,1170,759,752,849.001
4.456,12.958,5.327,26,15,7.394,12,0,22
0,0,0,0,0,0,0,4,3
5.929,1.646,5.963,715.438,190.043,170.463,500.438,176.844,44.198
4,10,1,17,6,18,9,14,11
186.347,279.008,111.337,1231.041,902.856,1186.237,1130.699,1201.816,1177.375
0,0,0,0,0,0,0,0,0
78.654,229.564,172.304,2128.088,1064.612,1921.424,2828.633,2352.011,2370.239
9,9,8,31,25,25,29,26,24
0,0,0,0,0,0,0,7.452,0
4.891,0,0,84.299,76.272,35.79,52.291,38.879,84.17
152.182,191.373,183.728,0,0,153.497,173.085,168.997,233.07
77.072,133.978,126.876,737.349,927.138,1290.573,741.231,905.317,902.834
0,0,0,121.924,30.471,25.913,0,9.504,20.234
95.408,142.276,59.827,414.436,225.998,413.487,217.206,167.64,167.381
1.542,0,14.11,24.797,12.403,7.124,0,0,8.934
0,0,0,0,0,0,0,3.028,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
367,335,300,42,22,41,44,69,69
360,208,213,19,11,14,13,16,20
0,0,0,0,0,0,12,0,0
0,0,0,0,0,0,2.334,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1.119,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,3.969,13.995,17.673,40.324,49.168,27.91,63.879,28.879
0,0,0,0,0,0,0,0,0
0,8.504,0,0,0,0,0,0,0
312.621,440.332,302.517,1947.699,2352.526,3134.199,2336.929,2588.907,2687.221
2485.796,1858,2029,30,34,28,14,24,21
21.896,9.159,14.502,30.997,5.27,20.074,24.129,11.359,16.522
101.358,30.507,15.971,71.047,146.444,107.175,198.607,183.845,210.012
1360.66,880,559.608,819.985,240,509,453,425,490
0,0,0,2.711,1.029,6.911,0,7.22,12.218
21.927,17.708,26.003,16.146,5.662,5.817,7,9.189,23.993
81.491,105.276,75.127,798.478,662.888,749.672,1660.798,1590.2,1482.344
42,54,13.021,166.189,71.231,224.908,206.903,167.2,288.282
136,35.551,28.84,217.974,48,111.501,56.359,70.391,129.43
81.434,98.543,107.301,242.543,100.887,184.488,208.211,165.68,179.154
859.031,1231,1096,2070.997,1930.511,2942.503,2490.964,2598.929,2680.47
177.169,247.843,219.13,682.044,507.136,721.332,706.575,605.567,801.195
0,2,1.007,694.679,1520.656,7.019,461.363,1357.256,4.019
40.393,31.417,19.724,75.675,32.457,35.742,132.966,86.73,105.626
435.103,654.592,530.877,3736.66,3438.87,4616.142,5108.283,5044.153,5280.703
115.15,103.729,71.147,419.803,104.633,192.176,196.886,207.314,187.792
10,5,12,2,0,4,4,0,2
336.83,427.251,474.456,133.291,152.174,264.482,168.796,232.859,201.914
193.657,219,162,749.819,371,737,610.094,683.052,667.817
1,6,9,40.374,25.092,21.954,19.935,94.021,26.97
0,0,0,329.79,62.638,78.665,118.598,70.608,50.462
140.211,204.362,153.063,429.751,322.831,533.699,597.227,514.58,538.199
0,0,0,8.83,0,0,0,0,0
400,345,245,182,87,181,147,168,162
1.571,15.682,0,3.273,132.576,160.192,129.557,26.071,152.031
67.099,77.069,47,170.694,82.169,136.253,148.176,94.565,131.116
231,268,191.688,264.116,129.495,254.462,282.481,279.629,335.77
119.499,46.135,50.877,70.88,21.263,56.746,50.626,37.915,79.224
28.781,28.663,100.515,97.871,112.932,289.554,207.841,284.497,266.932
205,245,162,261.963,187,232,258,243.975,252
6,2,3,6,1,4,14,9,9
65,98.841,56.205,350.047,254.673,423.88,309.741,369.455,373.389
105.103,101.32,144.422,32.574,44,85,49.404,63,44.681
380.001,294.478,292.979,543.692,275.023,626.713,417.598,536.892,541.473
0,0,0,38.068,0,0,0,0,0
17.747,8.365,6.542,86.728,39.597,78.349,74,42.882,24.119
28.669,4.643,18.796,17.925,5.594,0,14,8.57,7.275
142.475,42.43,135,167,56,108,108,71,65
59,66,64,34,18,42,44,42,41
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
405.701,296.808,284.35,2226.449,1239.086,1837.777,1892.46,2250.907,2166.095
17.266,17.112,65.951,139.499,0,308.237,315.749,44.985,102.234
70.919,130.325,125.222,324.025,227.542,370.886,243.429,302.718,264.048
57.807,59.634,28.585,261.927,115.97,233.432,180.439,139.364,163.932
26.028,38.117,0,38.311,32.787,33.034,44.625,25.239,33.778
0,3.368,0,29.852,0,15.524,36.177,22.602,18.928
20,12,7,250,118,186.982,182,149.382,157
0,4,7,9.891,0,15.035,18.927,34.172,0
21.125,11,8.482,13,6.82,1.814,10,5,9.989
8,4,3,12,3,6,6,26,15
148,163,140,0,0,6,0,0,4
163.076,294.563,260.355,659.71,603.515,1125.596,899.951,844.98,848.372
53.042,73.512,51.033,0,0,0,0,0,0
0,0,0,187.735,26.483,0,69.264,158.55,130.716
0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0
3,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,7.961,1.081,29.069,0,3.239,1.033,0,0
223,201.039,193.854,114.885,80.626,145.715,203.741,163.913,110
52,77,47,529,406,554,640,629,652
10,22,14.804,2.011,11,10,5.136,11,19
0,9.46,8.747,12.612,41.321,19.705,90.428,75.562,37.986
0,0,0,0,0,0,0,0,0
2,0,0,1,3,2,5,8,4
0,0,0,0,0,0,0,0,0
8,9,3,1,0,3,2,1,1
38.939,53.931,39.319,73.106,119.672,91.68,159.132,187.225,140.375
4,7.304,4.477,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,2.319,0,0,0,4.929,0,0,0
0,0,0,8,5,15,30,13,10
9.842,82.335,0,0,0,0,0,21.762,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,36.722,14.865,1.031
9,25,5,176,193,294,77,95,73
59.295,53.252,50.807,145,159,232,105.331,125,166
15,17,27,0,0,1,0,3,1
0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0
72,61,76,174,54,77,65,83,63
16.76,26.219,24,15,19.88,9,8,12,13
29,35,26,21,12,29,36,28,33
31.994,8.557,13.999,296,122.461,155.735,172,91.384,197.842
85.61,114,63.063,149.54,58.524,92.996,94.562,77.53,76.063
293.488,284.223,259.466,473.969,491.73,653.128,552.63,661.833,759.707
0,36.822,0,0,2.371,204.452,100.609,354.001,1.079
357.58,214.549,168.116,347.265,87.501,195.001,107.78,54.798,96.484
0,0,0,87.64,101.922,154.722,19.345,0,0
0,0,0,2.303,0,0,3,1.181,0
312.057,779.394,534.305,3986.761,4025.191,5186.559,4960.516,5334.29,4919.795
141.512,116.534,105.438,399.733,229.37,315.513,388.653,339.458,403.841
0,0,0,0,0,0,0,0,0
1.5,0,0,0,0,0,0,0,0
0,2,0,45,9,16.414,39,27.592,41
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
18.234,0,6.991,32.64,7.318,0,56.09,43.996,31.574
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
4,0,0,7,3,13,25,11,26
19,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
48.789,30.231,35.587,278.365,104.345,161.034,146.414,180.498,237.643
74,100,103,274.999,203.001,255,343,294.001,357
25.82,26.265,11,72.466,10.034,19.039,48.895,32.61,50.603
39.161,97.589,180.342,260.875,233.448,302.712,397.107,382.805,387.268
0,0,0,1.812,0,0,0,0,0
126,138.78,140,233.447,183.581,292.318,249,280.184,277
35,19,16,1,0,1,5,8,11
873.553,716.15,599.41,1488.127,658.295,1312.875,1239.147,1360.611,1346.628
258.443,227,162,389.92,164,291,316,241.661,297
132.208,82.293,0,221.396,142.377,122.514,178.059,171.028,150.53
1024.32,1177.19,485.706,3180.619,894.022,2019.155,3690.377,1796.272,1670.313
77.344,132.459,120.131,890.673,639.492,808.091,787.702,638.549,767.592
1106,608.949,535,1774.611,661.721,1349,1487.362,1330.946,1456
362.374,399.191,395.388,1486.748,1117.415,2050.092,1963.438,1831.965,1754.105
25.251,0,21.234,36.252,21.287,20.267,9.488,26.592,0
0,0,0,0,0,0,4.019,0,0
2,2,34.992,6.691,6.067,71.177,18.258,46.196,47.568
0,0,0,0,0,0,0,0,0
23.427,11.962,39.795,9.159,4.143,3.153,7.434,12.736,9.311
0,46.475,0,0,0,0,0,0,17.182
9,13,22,129,29,72,80,67,63
0,0,0,0,0,0,1.782,0,0
20.395,8.519,11.64,0,0,18.275,9.563,41.139,3.356
11.179,57.16,25.638,348,59.715,103.157,79.927,403.534,150.728
0,0,0,0,0,0,0,0,0
28.471,33,4.607,1.972,6,2.046,13,14.755,8
0,0,0,0,0,0,0,0,0
16.23,52.665,17.882,73.466,14.978,45.586,50.963,44.149,35.991
0,0,0,0,0,40.602,0,26.148,14.538
38,42,28,118.13,113.775,184.138,131.071,138.521,137.681
124.696,0,47.031,491.136,154.355,290.45,360.355,277.527,375.925
0,5,8.055,36.747,14.802,25.171,21.383,26.678,20.808
0,0,0,16.055,0,18.309,18.89,154,155
50.931,0,8.945,0,0,1,0,0,0
976.684,1075,907.999,796,516.999,804,785.012,764.021,721
5.837,17,22,176.4,139,127.054,326,192.533,206.313
0,0,0,10.882,0,0,0,0,0
0,0,0,0,0,0,1.025,0,0
0,0,0,0,0,0,0,0,0
199,160.186,105.69,271.675,97.79,192.569,149,138.283,171
31,81,49,68,68.433,73,66,63,67.441
568,741,610,890,463,758.999,964,736,734
55,92,58,59,17,35,65,47,20
9,11,8,0,0,0,0,0,3
564.597,717.768,586.934,64.471,223.063,159.005,305.219,292.564,276.852
407,510.999,375,230.406,136,266.726,304.19,298,284
0,0,0,0,0,0,0,0,0
16.099,20,0,113.367,32,65,60.994,66,30.822
22,22,12,1,1,2,0,1,0
11.333,36.914,30.743,19.504,8.989,6.393,19,5.294,5.585
66,65,58,88,32,0,40,39,43
162,109,132,91,79,130,183,159.01,147
0,0,0,0,0,0,0,0,0
0,39.648,0,37.929,0,0,0,22.094,0
67,95,90,39,36,57,33,38,68
0,1,0,0,0,0,0,0,0
366,473,316,77.226,12.988,39.065,27.351,23.407,39.392
0,0,0,0,2.457,3.868,3.322,16.952,0
18.071,36.176,46.005,52.375,37.347,73.766,39.648,73.426,69.939
467.272,406.831,303,392.217,124,201.257,180.315,172.921,121
0,0,0,0,0,0,0,0,0
0,15.259,14.191,0,0,0,27.876,44.458,7.004
37,30,55,0,2,2,1,0,2
287.458,253.063,377.831,490.168,278.278,547.432,1253.19,355.637,433.83
0,0,0,10,0,0,0,0,0
0,0,0,0,29.31,9.677,38.125,0,0
386.805,700.404,756.407,1636.774,1351.213,1789.338,1455.044,1534.732,1503.475
177,135.851,145.53,634.304,178,407.018,291.426,362.398,360
52,116,81.901,99,83.769,147.692,107.731,86.284,150
0,0,0,0,0,0,0,0,0
578,696,612,507,226,371,423,355,379
0,0,0,0,0,0,0,0,0
172,281,200.453,249,256.845,398,241.497,285.577,265
0,0,0,0,0,0,0,0,0
337.095,605,481,1254.374,811,1474,772,836.117,832
59,8.289,0,65.451,96.131,52.545,129.415,109.279,222
263,358.891,282,213,202,273.095,301.095,316,284
0,0,0,0,0,49.904,0,114.329,0
0,0,6.856,91.749,0,0,0,0,0
467.549,546.001,496.985,655.165,384.954,684.746,432.017,454,448.994
12.911,21.979,0,37.904,8.133,0,0,7.975,0
11,2,5,2,5,3,0,0,3
0,0,0,0,0,0,0,0,4
5,0,0,2,0,2,0,0,0
0,0,0,0,0,0,0,0,2
26.69,89.385,23.156,127.565,105.661,151.391,185.187,221.883,211.095
147,168,126.344,79,120,189,47,50.975,62.39
0,0,0,0,0,0,0,0,0
52,59,69,73,51,57,31,54,48
12,3,13,1,0,1,3,1,4
532,542,583,587,450,608,548,626,635.004
3.996,32,0,121,77.226,133.137,143.831,156,116.765
2527.309,2332.122,1838.334,1026,589,956.854,900.592,874.035,850.621
310.055,333.999,248,233.907,85,188.884,147.972,146.968,163.999
1281.19,937,850,468,166,282,215,235,259
112,83,60,46,40,103,56,66,54
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
149,95,104,72,21,42,40.001,44,29
