"SRR27961772","SRR27961773","SRR27961774","SRR27961775","SRR27961776","SRR27961777","SRR27961778","SRR27961779","SRR27961780","SRR27961781","SRR27961782","SRR27961783","SRR27961784","SRR27961785","SRR27961786","SRR27961787","SRR27961788","SRR27961789","SRR27961790","SRR27961791","SRR27961792","SRR27961793","SRR27961794","SRR27961795","SRR27961796","SRR27961797","SRR27961798"
80.372,125.937,82.443,134.237,157.589,137.332,154.145,47.988,92.39,88.569,49.811,47.348,86.21,59.533,140.177,0,187.055,126.336,96.814,60.95,41.81,19.405,147.683,99.637,0,137.383,15.853
0,0,0,0,0,0,0,0,0,1.804,7.554,0,0,0,0,0,3.434,4.491,0,0,0,8.203,0,1.758,3.836,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.102,0,1,2,0,1.114,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.041,1.003,0,0,1.012
19.234,12.495,19.245,8.019,9.386,4.187,8.329,7.169,12.319,15.769,11.19,9.876,8.71,18.888,5.462,12.367,6.135,9.558,8.537,7.104,5.191,7.157,5.877,3.15,8.368,11.669,8.643
0,0,0,0,0,0,0,0,43.643,0,54.461,0,0,8.307,0,0,0,0,0,0,0,0,0,6.151,0,0,28.808
0,0,0,1.468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
89.162,144.812,111.663,121.19,25.229,109.654,0,0,116.559,87.951,0,0,28.425,57.081,82.421,80.542,133.514,141.196,0,0,106.826,61.453,34.103,60.646,55.44,59.002,50.134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,29,51,13,2,0,0,0,0,1,6,8,11,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.007,2.781,0,0,0,0,0,1.182,3.575,0,2.307,0,0,0,0,0,0,1.17,0,1.251
0,7.015,0,30.656,0,7.467,0,23.217,0,8.293,0,4.702,0,6.432,0,0,0,0,0,3.623,0,18.247,7.716,0,0,5.729,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3.708,17.393,14.758,0,0,0,12.686,14.29,0,18.797,0,13.689,10.831,8.229,9.101,14.506,20.099,4.176,0,10.389,0,0,4.779,0,0,0,0
10.432,25.544,20.879,26.3,15.122,16.506,11.771,17.465,34.611,6.688,16.633,6.292,16.578,17.998,10.982,27.097,14.565,27.871,2.898,6.642,10.282,11.719,0,20.524,12.06,17.694,23.181
6,10,7,3,7.004,4,2,3,1,4,6.004,4.014,5,6,4,4.001,6.005,4,8.01,5,8,3,1,5.004,2,2,4
28.298,21.81,12.167,22.464,21.461,9.867,25.98,17.939,12.391,14.149,3.709,6.751,7.803,13.238,7.163,12.228,22.113,15.925,12.398,12.616,12.298,9.607,18.667,11.536,17.602,25.057,20.36
0,0,1.026,0,2.299,0,0,0,0,2.751,0,0,0,0,0,1.098,1.076,1.028,0,0,1.054,0,0,1.061,0,0,0
0,0,0,0,1.28,0,0,0,1.826,0,0,0,0,1.072,0,0,0,0,1.107,0,0,0,0,0,0,0,0
0,2.504,1.179,0,0,0,0,1.153,2.549,0,0,0,0,0,0,0,2.564,2.617,0,0,0,0,1.166,0,0,1.221,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,29,25,13.007,17.999,13,20,21,9,27.001,25,22,15,11,10,17,0,11,21,6.337,18,8,1.676,5,11,0,24
0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
3.163,2.274,1.456,3.841,0,4.478,1.22,6.211,1.176,0,0,0,0,0,0,1.234,0,1.825,0,2.435,0,0,0,0,0,0,1.954
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,7.266,0,0,18.121,0,0,0,0,0,10.916,12.121,0,0,13.515,0,18.354,0,0,28.254,0,6.049,0,0,1.022,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.119,0,0,0,0,0,0,0,0,0,0,0,1.115,0,0,0,0,0
0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.494
498.59,563.465,464.241,474.765,632.893,490.109,476.06,433.91,457.369,479.755,484.074,370.344,419.851,387.691,446.339,421.314,415.377,356.263,332.183,470.182,371.117,390.548,386.582,410.577,219.371,276.03,440.782
180.001,162,132.001,172.967,213.003,131,176.584,163,123.999,172,163.999,127.297,118.001,115.729,116,145.642,145.045,106.001,114,104.075,107.999,89,115.047,112.081,84,103.783,145.68
276.628,259.56,240.057,307.639,420.484,226.289,264.227,138.152,222.282,282.063,260.6,140.925,234.984,180.755,170.681,162.324,181.346,196.313,204.58,155.548,177.13,222.084,282.638,139.735,96.761,114.858,223.728
2456.86,2307.839,2264.554,2459.91,2761.19,2295.668,1758.092,1562.15,1346.008,2631.035,2089.624,2040.451,1742.211,1787.384,1763.633,1477.196,1473.938,1477.506,1494.72,2051.49,1737.787,1755.486,1718.33,1928.061,957.152,1243.275,1670.819
715.186,807.305,747.561,742.652,880.041,758.108,824.048,718.336,742.886,621.658,534.992,432.935,663.093,649.219,618.024,737.001,686,712.016,409.688,606.046,436.227,637.02,635.447,667.024,428.001,576,794
124.942,114.974,137.844,165.333,139.314,186.565,137.253,197.407,118.38,170.529,133.536,110.627,129.344,130.069,81.201,135.468,161.663,109.086,59.715,137.753,84.633,160.569,136.148,137.711,95.241,123.593,206.371
2,2,0,0,0,0,2,1,1,0,3,0,2,1,0,0,1,1,0,1,0,1,1,0,0,0,1
8967.305,9767.534,8912.574,4504.68,5565.574,5373.777,5044.225,4487.541,3132.088,7643.42,6916.855,5368.105,4539.437,4553.502,5048.116,4255.234,4240.182,3981.298,4978.663,7278.333,5701.454,4125.916,4610.554,4499.892,2999.213,3728.732,4490.892
85.076,60.659,125.304,135.148,190.819,34.794,106.83,84.401,118.085,184.722,115.219,155.46,80.269,51.686,38.994,65.882,101.672,121.505,119.366,141.688,85.529,55.574,126.688,61.379,53.692,64.529,98.858
1.018,2.257,0,3,5.001,4,1,4,0,0,1,0,0,3,1,0,1,6,0,0,3,1,3,0,0,3,6
144.337,219.449,72.283,126.074,170.086,112.371,144.756,119.303,123.753,134.975,311.168,184.833,211.587,219.403,0,81.984,146.199,192,173.152,123.323,211.83,133.962,177.145,149.926,89.681,101.125,118.673
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880.039,7280.804,6371.702,6693.669,8069.939,6718.038,7619.522,7169.695,7126.761,6108.304,6369.94,4741.562,6212.285,4771.994,5003.986,6351.503,5881.973,6095.085,4582.866,5779.753,3942.545,4790.016,5491.746,5654.15,3879.996,4467.824,5884.418
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.107,138,127,213.564,256.224,214.096,283.459,243.744,332.715,64.979,78.224,33.561,167.692,133.453,142.381,231.874,259.914,219.389,88.904,96.912,87.223,159.843,158.678,133.908,133.301,218,206.983
1467.387,1526.599,1139.863,1413.488,1388.344,1563.369,1684.02,1527.318,2012.234,1224.18,1328.905,818.418,1374.857,1078.858,962.304,1363.941,1517.618,1328.092,791.254,1097.41,908.146,961.89,905.606,1024.748,862.752,1239.192,1468.591
54.319,70.469,62.398,73.499,98.267,75.918,65.246,59.259,159.892,100.949,58.093,34.366,124.96,60.032,103.222,61.446,41.411,65.292,37.097,31.488,39.963,70.077,49.77,99.131,42.898,54.322,70.045
582,597.189,485.63,633.348,684.752,623.985,729.279,611.654,838.186,607,479,379.933,547.071,533.007,537.502,600.073,656.649,607.378,330.248,488.434,353.282,490.33,430.255,466.127,338.947,498.001,700.076
2750.899,2578.586,2600.317,3290.941,3704.279,3191.641,2786.842,2451.676,2324.198,3259.935,2194.474,2067.513,2519.141,2512.37,2353.52,2535.07,2476.891,2623.016,1765.518,2428.554,2000.21,2321.522,2415.841,2619.61,1574.261,1856.605,2784.3
5,0,0,3,3.768,0,0,3,3,3,4,3,0,0,0,0,2.437,2,0,8.114,5,0,1.129,0,2,0,1
41.112,37.927,43.554,14.559,17.533,21.648,67.102,61.778,69.908,38.28,33.216,17.568,18.424,46.293,9.773,25.372,65.625,44.992,17.191,26.486,28.265,35.52,36.581,40.506,20.123,13.147,41.656
29.873,3.726,10.509,42.641,58.119,40.389,66.273,58.811,25.479,15.444,28.688,17.932,55.317,39.924,12.764,48.634,41.577,46.517,18.607,18.228,14.064,51.245,32.183,28.148,49.44,55.092,22.153
212.903,169.915,177.136,204.803,225.433,199.137,182.605,143.909,161.188,240.179,150.231,140.162,119.54,141.775,185.563,144.235,119.652,110.363,156.809,136.463,71.144,123.287,142.437,183.128,87.169,127.608,172.957
583.979,611.045,507.797,690.576,824.229,710.504,963.375,829.795,872.335,524.731,525.26,448.946,563.562,560.408,617.442,761.604,836.126,894.58,364.423,509.639,400.845,487.921,542.306,544.791,475.41,592.599,775.562
2,0,0,1.001,2,1,0,0,2,0,0,0,0.829,0,0,0,0,0,0,0,0,3,0,1,0,0,0
0,0,0,1.002,0,0,1,0,0,0,0,1,0.5,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0,1,0,1.508,1,2,3,0,1,0,1,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0
7,10,7.008,9.024,13.004,9,19,12,11,34,28,10.075,3,13,11,14,9,17.383,9,15,8,7,6,7,10,8,8
116.399,92.753,134.086,86.013,221.553,203.728,115.773,90.265,68.897,184.221,114.362,69.996,132.266,100.963,134.519,97.039,87.648,141.865,33.832,85.209,87.273,92.662,67.77,112.119,7.09,94.008,96.562
839.129,974.233,408.14,574.553,544.882,601.963,471.209,594.132,475.742,567.172,538.939,504.993,706.661,519.469,599.217,466.266,746.748,428.104,402.367,634.175,373.795,603.054,426.007,602.668,370.04,649.299,596.374
1723.587,1961.222,1544.443,1670.72,2103.016,1954.166,2351.216,2106.497,2717.667,1763.7,1819.092,1333.968,1787.536,1595.899,1788.4,2212.258,2151.032,2009.402,1091.883,1477.412,1237.664,1452.712,1695.026,1636.618,1234.948,1769.438,2267.922
12176.244,13378.512,11573.672,11884.033,14139.143,12300.196,12521.901,11837.737,11147.525,11236.156,10538.326,8169.368,10717.109,9663.667,9951.835,11467.995,11627.304,10950.831,7132.412,9705.352,7201.252,9281.215,9467.845,9593.12,6841.635,9650.015,12472.452
95.497,153.494,123.311,215.696,186.771,181.888,248.094,157.988,203.136,151.713,111.703,103.338,149.03,164.879,133.907,255.296,293.925,230.047,20.398,86.086,54.961,123.47,127.633,121.417,165.277,153.726,260.656
19,10.077,14.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063.351,1504.347,1124.466,996.609,1142.697,1022.853,934.104,962.475,1368.066,1004.518,976.82,581.698,942.813,680.869,768.279,1037.778,823.079,923.409,638.9,892.349,691.657,799.941,742.692,800.705,585.961,718.538,986.619
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.978,26.48,0,0,0,0,0,0
75.116,0,70.228,49.958,37.647,52.544,42.21,20.903,95.879,57.173,74.167,0,61.202,0,23.427,60.93,44.904,22.698,17.596,58.482,7.972,36.123,46.576,50.607,29.263,40.323,58.674
144.634,181.461,179.443,123.566,123.909,130.477,162.547,140.47,154.945,336.117,318.262,298.372,96.427,96.644,81,149.937,137.753,125.535,133.755,216.051,152.944,86.628,104.395,93.436,79.506,112.444,110.383
167.804,319.205,249.554,131.447,232.808,209.871,157.609,31.748,190.777,480.535,439.463,153.622,221.452,150.686,132.759,220.583,149.656,166.706,189.487,234.806,54.376,129.904,6.577,165.094,0,161.245,163.018
0,8.744,0,0,0,0,0,13.3,0,2.782,5.831,0,0,0,0,26.639,16.212,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1259.075,1448.963,1167.484,1455.986,1700.769,1475.86,1290.828,1189.902,1434.235,1187.284,1179.229,830.185,1283.889,1118.358,1088.07,1182.713,1235.315,1174.623,625.287,1034.405,878.239,1014.173,1031.243,1073.851,713.371,1069.151,1327.07
2283.677,2097.093,1867.437,2300.556,2731.817,2478.653,2957.588,2367.928,2740.724,1712.013,1329.9,1188.707,1889.384,1820.519,1827.6,2347.541,2769.162,2617.208,939.253,1517.981,1186.989,1847.16,1913.122,1943.144,1560.106,2224.186,3121.243
22,16,22,13,10,15,9,8,6,21,14,14,14,16,5,17,13,13,11,16,19.018,11,12,14,7,10,19
133.04,51.478,142.621,155.793,98.882,60.625,75.185,113.992,97.709,156.28,130.462,8.638,109.55,99.826,108.58,0,70.53,70.786,101.752,58.665,88.821,17.322,106.378,105.111,91.772,36.691,85.142
98.109,108.208,57.153,80.268,109.415,82.276,106.011,98.211,88.771,86.999,104.838,60.292,88.479,70.622,73.479,75.145,76.13,72.947,75.329,82.048,69.158,54.41,59.03,67.194,48.473,84.908,73.756
147,135,106.756,105.706,123.032,120,151.001,143,198,128.075,152,89.218,90.567,121,66.004,160,148.999,137.47,70,117,43.782,105,95.999,95.326,92,101.023,179
36,43.098,33,29,46,31.039,34,40,28,21,23,15,26,18,25,45,35,34,18,27,15,18,20,16.024,25,24,29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,3,6,6,4,4,5,3,13,8,9,2,5,2,4,4,2,7,14,8,2,4,5,1,4,6
268.53,243.051,102.896,194.336,162.576,226.51,160.5,241.135,55.71,318.879,219.92,18.907,106.284,84.366,71.08,162.065,122.68,9.447,223.964,292.568,93.576,75.155,201.008,172.134,85.023,132.688,68.044
176.372,206.009,110.497,148.104,111.106,152.021,106.647,132.052,216.501,137.494,135.22,102.161,172.354,116.101,108.409,140.043,93.037,124.416,99.391,85.929,90.328,76.348,78.098,105.31,79.224,116.567,116.515
226.967,232.281,235.094,299.666,367.026,80.706,440.021,351.759,374.712,230.036,190.151,195.172,140.758,221.805,251.983,329.455,316.184,356.346,142.19,264.041,171.718,22.349,252.263,258.846,215.075,158.905,229.341
31.453,146.217,134.344,123.708,81.707,172.944,86.545,49.376,152.109,0,85.093,0,102.649,114.454,0,176.687,195.313,186.949,42.22,80.571,76.958,0,139.957,137.221,70.82,146.572,131.446
307.587,284.818,241.681,270.552,265.191,151.001,275.194,326.121,474.265,146.456,388.84,225.773,226.918,281.405,138.846,358.695,285.645,260.075,212.66,385.752,151.474,157.08,218.449,206.514,71.182,90.517,258.644
229.887,187.713,261.267,208.145,287.808,253.751,314.67,301.143,262.466,179.273,112.394,133.625,193.153,132.39,174.825,285.532,249.998,265.649,136.265,180.913,146.212,168.665,166.539,264.999,137.369,245.313,252.344
475.735,507.677,541.236,548.398,667.925,532.228,517.006,425.348,436.455,514.868,538.271,386.902,595.445,461.799,370.068,389.758,486.693,418.313,399.291,329.386,316.771,423.023,520.557,445.702,269.243,350.782,419.216
346,306.266,330.939,372,359.296,361,486,394.744,369.3,352.605,334.357,223.837,315.06,306.027,249.901,407.568,380,353.383,209.222,302.979,255,285.695,245.062,251.639,219.732,324.001,414.001
162.088,0,131.381,92.402,190.844,128.759,0,161.741,143.481,139.748,91.218,0,124.138,138.157,154.539,76.178,139.527,104.51,0,189.472,163.9,85.586,125.981,112.168,118.876,83.227,122.928
422.127,263.21,237.535,167.741,309.757,268.66,266.036,115.483,126.452,387.49,261.641,280.005,13.14,243,0,0,0,144.607,0,12.835,62.183,0,0,0,170,125.644,0
387,414,302.019,308.554,361.005,358,277.335,241.127,414.999,249.893,287.88,183.137,329.154,246.145,240.007,258,238.142,237.113,176.03,239.772,179.921,223.198,256.802,273.232,144.923,226.445,308.969
33,6.802,33,38,37.042,7.187,33.328,10.985,37.329,0,35,6.192,34.477,18.729,0,8.355,19.44,7.93,21,0,17,4.909,10.745,18.618,0,6.152,45.456
934.681,748.105,873.497,764.508,916.219,694.163,783.711,689.112,465.894,960.111,570.223,585.888,614.454,617.641,656.852,643.851,732.89,745.008,539,811.352,511.127,615.806,634.494,739.428,450.001,617.968,680.085
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,17,3,10,4,8,6.19,0,0,3,4,10,2.426,1.727,6,12,7,1.013,5,0,1.755,5.322,7,5,0,8
0,13.573,25.575,41.689,0,29.033,28.196,0,27.018,10.851,8.765,8.471,22.307,14.384,14.074,13.23,5.748,22.509,0,0,0,4.026,3.841,0,3.71,5.909,0
7.585,32.371,27.162,56.836,0,55.463,25.921,61.571,27.022,51.74,7.052,0,28.661,18.475,15.398,30.087,29.612,91.89,31.419,21.392,81.632,47.738,33.217,5.893,0,48.55,50.888
639.282,642.188,523.16,617.339,653.464,667.437,604.796,567.065,731.253,677.069,698.293,468.266,532.074,412.214,450.019,564.322,635.314,526.109,415.616,576.859,509.054,505.39,489.217,517.613,306.111,515.348,685.759
206.905,229.2,148.199,251.953,127.524,242.72,211.241,235.831,282.714,189.591,213.686,126.573,205.484,135.41,156.924,155.543,228.985,170.688,140.889,184.022,140.044,182.867,80.791,198.102,137.193,126.635,117.658
133.244,109.618,139.001,133.034,162.425,121.614,132.755,134.263,203.787,121.58,156.994,100.968,107.029,110.098,99.239,156.813,145.27,152.773,81.991,83.387,88.201,98.837,94.854,123.546,99,129.431,191.461
145.313,134.062,117.354,145.087,103.943,139.722,146.608,122.592,153.973,184.64,154.895,97.703,123.168,88.164,101.969,135.083,105.493,29.336,71.006,122.777,89.716,43.852,92.553,95.775,82.427,71.189,128.908
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,2,2,0,3,6,2,16,10,13,6,5,5,1,3,2,6,6,1,1,1,3,2,0,1
1,0,1,0,0,1,0,2,1,1,0,1,0,0,0,1,2,1,1,0,0,0,1,1,0,1,3
944.323,973.53,934.263,937.575,1092.053,1032.398,1082.384,971.522,932.647,953.216,774.727,526.57,862.976,699.322,671.373,976.933,870.198,886.644,536.428,796.643,514.521,739.089,768.514,809.903,617.138,666.567,889.423
127.237,181.959,124,150.747,180.26,138.911,211,167,226,173,181.069,94.374,161.002,132,122.611,182,182,154,101.004,155.213,120,100.432,102,125.085,103,107,168
9,3,5,3,0,1,6,1,13,136,112,99,18,15,7,3,5,5,36,43,27,7,6,7,2,0,3
2,4,1,0,0,1,5,6,7,138.13,113,107,26,11,11,5,5,5,31,30,27,1,8,1,4,3,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0
429.578,414.555,402.939,473.51,521.253,451.666,524.116,504.681,440.015,567.224,570.066,471.088,349.306,319.553,340.909,420.715,402.427,424.687,278.919,385.293,311.124,358.296,330.499,316.562,265.957,378.805,541.471
12.133,12.685,14.563,6,11.541,1.758,11,6.97,12.732,19.646,32,24.583,12.217,12,20,7.242,18,9.812,16,11.079,15.896,8,3.372,11,3,5.471,12
124.053,162.498,114.556,123.972,97.181,81,112.007,88.468,141.852,199.394,232.087,106.111,120.667,71.047,66.857,91.661,99,68.361,136.252,167.992,130.041,63.199,71.913,88.102,68,70.479,70
130.998,147.502,122.984,136.863,125.149,95,146.032,97.128,139,173.34,156.87,87,103.997,81.998,66,105.539,97.004,108.608,73.548,145,110.464,64,82.087,67,60,74.521,92
16837.397,18904.605,15581.75,20833.787,21301.719,17194.593,26407.13,23419.164,22593.795,20185.946,19858.196,15172.802,16983.171,13741.444,12143.152,21115.904,20730.871,19756.543,11855.44,16018.476,11835.957,12279.814,12436.021,14678.89,12854.566,16154.941,20718.088
54,61,40,50,57,43,66,59,72,31.015,41,32,42,28,32,62,49,46,18,49,25,23,42,31,37,46,53
156.694,207,173.392,291.042,277.037,221.01,467.564,351.984,478.898,270.116,316.025,199.841,257.568,184,171.135,253.179,265,178.852,204,264.38,170.939,151.769,160,193.087,142.361,157,193.986
0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,2,1,1,1,1,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,1,0,1,0,2,0,1,0,2,0,0,1,0,0,0,0,0,0,1,1
62,48.765,0,30,45,55,84.88,52,77,35,34,19,47,42,37,83.032,54,66,30,41,33,40,0,39,43,60,61.816
0,0,0,0,0,1.49,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,2,2,0,2,4.583,1,1,0,0,0,0,3,2,0,1,1,0,6,3,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.226,93.048,21.545,41.535,20.019,100.925,12.999,67.162,77.129,12.833,48.702,23.968,69.648,49.342,48.017,2.14,3.334,62.68,8.539,22.612,47.344,35.493,36.34,56.851,48.688,6.583,61.919
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235.995,235.137,223.087,217.207,259.475,218.038,246.412,195.234,196.085,439.911,350.685,272.854,223.143,165.712,201.95,224.484,216.484,216.975,184.006,279.932,193.586,137.753,182.909,172.32,119.328,191.278,238.477
103.289,106.393,93.13,102.221,108.915,100.51,137.011,137.01,149.721,126.269,111.379,71.096,91.159,88.299,89.558,102.62,75.987,112.576,60.333,75.17,56.206,67.989,93.173,76.737,43.43,92.292,97.69
197.537,205.871,163.24,192.764,202.539,203.541,189.61,189.109,307.68,166.373,207.636,140.731,125.169,123.627,148.473,200.121,206.13,171.79,113.33,149.397,108.779,105.296,154.385,126.299,102.121,153.779,160.994
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,3,0,3,0,0,1,1,0
1,0,0,0,0,0,1,2,3,0,0,1,0,1,0,0,1,0,0,1,0,0,2,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.503,20.987,4.56,12.722,24.813,3.757,0,25.408,12.901,22.286,4.122,5.399,0,15.333,0,38.285,3.776,3.699,13.345,4.444,0,4.008,41.336,55.635,29.737,0,19.364
67,65,51,51,76.063,54,66.021,44.128,63,48,57,45,53.001,54,45,63,55,64,48,36,42,47,55.999,53,37,44,72
0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273.286,279.413,226.942,207.422,313.837,265.902,299.968,301.918,325.467,190.542,228.755,175.095,226.833,165.639,183.134,266.903,225.834,238.602,139.593,183.343,168.973,191.291,226.685,198.453,148.774,252.021,336.645
39,26.146,46.632,14.865,24.881,23.679,13.852,17.728,10.8,27.493,18,31.831,13.614,11.922,13.412,16.868,15,18.753,13,27,21,12.723,21.859,15.247,8.434,11.729,15.694
719.321,781.681,664.146,742.274,843.735,628.169,438.058,542.004,170.031,524.561,429.151,494.536,646.621,509.88,561.48,524.241,435.562,436.333,428.151,568.371,412.707,522.239,581.118,586.327,312.593,406.791,461.319
530.435,564.021,462.076,537.692,686.015,534.933,625.037,585.562,591.11,468.478,436,325.051,458.861,412.545,448.725,573.96,543.121,604.009,253.368,363.805,294.007,419.278,351.221,446.47,353.621,401.539,686.248
177.017,211.402,123.868,148.781,262.762,139.149,167.251,185.495,166.025,185.818,109.635,94.264,134.06,130.806,134.116,144.169,182.984,173.685,134.078,139.088,95.027,145.78,141.115,123.332,113.445,157.181,154.766
225.999,187.001,209,221,261.074,222.785,194.05,168.357,147.434,216,222.019,197.386,146.051,146.005,157,149.134,136.77,169,116.123,172.488,126.099,140.405,167.035,121.317,98,124.001,155.001
63.696,82.353,46.999,52,58.001,58.327,51.609,54,84,45.182,49,21.891,47,38,54,66.001,51.021,54.914,27.999,31.91,33.163,41.606,40.895,35.331,30,51.453,85.503
267.498,394.718,314.059,247.519,306.864,229.583,300.297,234.648,465.514,252.458,267.314,150.675,302.745,233.746,225.276,260.623,262.074,222.112,123.272,169.162,206.833,175.985,175.381,235.638,169.339,222.863,292.914
472.192,517.215,510.079,718.757,888.936,739.525,560.936,614.067,609.298,469.394,458.162,255.661,583.31,517.334,534.006,526.706,604.645,703.866,264.076,467.132,201.966,548.82,575.857,577.891,362.774,592.554,554.607
109,121,119,148,142,133.999,176.054,151,133,124.357,73.002,68.019,89,101.001,102,145,144,126.06,67.79,95.005,71,103.017,90.052,106,78,98.001,187
21,34.702,22.336,18.831,32.064,13,21.454,10.688,27,22.502,16,18.313,28.019,15,12.568,16.288,13,21.351,5.612,12.281,15.413,14,18.437,15.001,9.42,18,18.117
301.826,333.847,266.134,313.465,319.571,274.498,264.905,278.809,369.883,234.125,213.413,169.371,242,182.097,206.36,238.076,238.485,251,132.329,215,157.047,203.971,187.447,188.541,137.033,224.67,323.024
15.629,42,4.9,36.71,43.827,30.007,21.623,41.822,52.212,33.279,15.211,1.682,32.709,17.654,33.538,35.456,31.921,41.952,21,24.073,17.76,28.359,32.053,6.117,23.083,28.773,43.265
78.007,65.616,53.393,52.662,42.266,49.147,61.342,65.783,85.711,45.113,118.636,71.705,40.051,51.026,68.648,54.886,120.915,92.019,26.666,53.148,46.838,45.565,41.398,159.444,41.3,63.958,72.053
18.451,17.161,22.354,26.094,20.823,16.061,27.339,38.432,33.129,19.752,17.201,19.54,19.711,21.054,14.645,49.791,38.456,26.013,8.961,26.683,13.046,19.421,10.364,30.073,17.077,35.288,26.333
