"SRR20079510","SRR20079511","SRR20079512","SRR20079513","SRR20079514","SRR20079515","SRR20079516","SRR20079517","SRR20079518","SRR20079519","SRR20079520","SRR20079521","SRR20079522","SRR20079523","SRR20079524","SRR20079525","SRR20079526","SRR20079527","SRR20079528","SRR20079529","SRR20079530","SRR20079531","SRR20079532","SRR20079533","SRR20079534","SRR20079535","SRR20079536","SRR20079537","SRR20079538","SRR20079539","SRR20079540","SRR20079541","SRR20079542","SRR20079543"
11,0,0,0,419.166,77.638,353.73,0,20.433,206.155,268.423,36.785,21.278,22.293,0,56.979,1385.83,2009.787,26.766,161.679,464.672,52.211,74.773,1,1,8,192.736,41.603,635.673,79.989,77.776,0,558.28,39.298
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8,3,3,0,0,0,2,0,0,1,0,1,29,35,0,2,1,1,0,0,0,0,0,1,14,0,1,0,1,0
0,0,0,0,10.59,0,8.532,2.038,0,9.517,9.528,1.038,0,0,0,3.21,34.642,120.564,0,0,2.102,1.048,2.079,0,0,0,4.221,1.011,34.179,2.093,0,0,0,0
7,2,0,13,922.613,144.845,616.334,59,73.972,449.664,929.492,97.842,17,31.917,14,103.166,1626.293,3173.482,106.782,366.504,983.135,102.836,85,0,1,6,262.02,60.621,887.589,83,184,129,1159.323,81.982
1,0,0,0,99.752,11.155,91.425,12.681,0,11.775,25.704,1.078,4,2.083,1,11.834,296.492,501.761,2.073,2.491,19.545,4.164,20,0,0,2,51.98,15.379,163.652,12,1,0,12.166,1.018
0,1,0,3,12,0,7,3,1,1,1.427,0,0,0,0,1,0,57.415,0,3,0,0,0,0,0,0,8,1,0,0,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.542,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
0,0,0,0,4.229,2,1.056,0,0,0,3.573,0,0,0,0,1,11.083,5.799,0,0,1,1,1,0,0,0,0,0,3.11,2.438,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.688,1,1,11,325,38.001,207,29,24,42.801,155.285,6.612,11,7.177,3,37,560.307,1092,40.615,134.627,215.53,7.746,5.757,0,1,1,87.797,4.178,156.471,16.122,58,37,403.999,33
1.312,0,0,0,0,0,0,0,0,155.441,261.715,34.387,0,1.823,0,0,54.693,0,19.385,28.373,180.469,33.254,18.243,0,0,0,37.203,29.822,267.571,14.878,0,0,0,0
0,0,0,0,185.123,26.26,129.278,13.842,14,92,248,21,6,11,3,15.986,330.657,677.9,43,116,280.766,19.699,29.611,0,0,3,54.449,10.731,231.233,19.832,35.766,22.84,350.294,30
0,0,0,1,50.217,10,29.28,5,0,12.72,21.816,3.579,2,3,0,12.214,111.895,203.726,0,5.198,10.648,1.566,5.372,0,0,1,20.63,7,67.632,13,10,3.468,25.399,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,25,5,17,3,0,22,24,2,3,1,0,2,44,82,5,22,29,2,2,0,0,0,6,1,31,2,2,2,35,2
0,2,0,5,1245.054,228,893.514,112,63,478.868,973.697,18.252,26,61,11,198,2735.772,5402.038,132,425,998.19,133,139,2,1,13,542,145,1991.421,5,241,133,1370.886,121
0,0,0,0,2438.092,21.279,966.903,298.433,0,509.701,2531.608,87.48,153.764,133.908,0,103.808,4755.781,9266.74,81.303,364.334,885.333,4.488,139.825,0,1,32.143,1189.514,519.355,3258.656,336.234,714.37,190.141,3143.444,35.27
0,0,0,0,76,11,59,0,0,0,32.663,0,0,0,0,13,141.304,445.851,4,23,0,0,0,0,0,0,0,0,88.89,0,0,0,53.953,3.931
2,2,0,1,321.001,39,236,28.999,14,97,268,21,7,14,2,53,718.016,1546.218,34,116,267,40,46,0,2,3,104,17,438.999,52,37,28,234,11
83,0,0,0,7125.546,1152.579,4820.205,649.549,675.077,4225.855,9251.894,987.102,212.207,243.777,0,925.036,15875.772,30932.855,1558.668,4503.933,11305.745,1283.974,1012.505,0,0,92,2492.118,586.084,8633.708,951.03,1993.813,1405.203,13256.179,1105.448
53,13,0,31,5956.296,973.72,4230.577,522.811,559.028,3708.851,7929.503,791.919,186.633,297,57.604,939.644,15085.045,28627.475,1576.491,4706.545,11377.271,1229.055,821.168,14,0,76,2281.48,509.87,8590.462,847.126,2137.462,1464.826,14869.174,1178.87
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,32,0,31,0,0,0,51,0,1,0,0,0,86.303,137.268,6,25,48,5,0,0,0,0,0,0,55,4,0,0,71,8
18,0,1,6,320.248,91.204,385.771,67.268,6.967,311.878,337.024,89.12,11.361,13.465,9,63.692,633.375,1194.568,161.494,281.271,359.781,131.704,76.302,2,0,0,244.124,50.096,535.649,53.518,20.303,181.668,1076.438,83.532
108.603,6.57,1,91.073,9455.751,1473.877,6264.077,783.609,832.452,5789.573,11642.124,1063.077,301.863,308.883,118.326,1096.364,18979.616,35769.281,1795.028,5599.445,13831.53,1571.572,1069.318,14,9,89.188,2800.228,701.237,12416.735,1196.006,2471.502,1659.367,19628.23,1405.478
11.751,5,2,33.407,2015.69,325.73,1124.148,149.712,135.449,1033.734,2274.6,231.347,64.356,95.164,27.922,253.593,4297.498,7538.698,400.759,1218.022,3065.864,279.281,239.887,3,4,29.604,659.653,173.255,2892.769,280.881,519.265,354.72,4356.89,337.303
74.976,6,8,94.675,7286.982,1081.428,4487.953,579.781,486.105,4042.651,8331.5,816.223,233.306,302.739,88.383,859.799,15494.801,28878.544,1307.481,4097.316,10286.21,1133.186,849.854,11,9,96.775,2467.063,541.261,10356.879,941.238,1888.532,1210.943,15676.938,1134.835
7,0,0,1,94.031,24.942,51.297,0,13.645,68,147.157,15.393,5,2,1,22.112,238.254,397.281,23,70.24,202.199,20,15.001,0,0,3,45.851,12,134.953,12,31,31.211,248.73,30.506
0,0,0,0,18,3,9.601,0,0,3.495,6.818,0,1,3,0,0,47,63.907,1,0,16.999,0.999,0,0,0,0,10,0,13.953,0,2,1,30,4
0,0,0,1,2,0,3,0,0,10,10,0,0,0,0,0,7,17,0,1,3,1,0,0,0,0,0,0,7,1,0,0,12,0
0,1,0,0,80.053,4.085,61.265,12,11.999,45.291,175.345,15,3.687,4,1.786,22,142.513,421.733,31,75.776,178.747,6.865,10.358,0,0,0,25.706,13,112.407,13.989,55.918,16.75,234.734,16.292
0,1,0,0.999,123.569,21,56.265,14,8,42.701,80.481,10.999,2,2.241,0,5.361,223.942,344.614,27,93,149.012,21.001,12.075,0,0,0,60.639,12.954,167.328,12.047,35.192,22.197,143.636,8.061
0,0,0,0,16.048,4,8.397,0,1.076,16.367,29.398,2.181,3,3,0,3.72,54.465,164.072,1.101,6.565,72,7.895,2,0,0,0,13,2,45.349,1.127,9.957,7,95.056,9
0,0,0,0,3,0,5.999,0,0,3,2,1,0,0,1,0,7,4,0,3,6,0,0,0,0,0,3,1,4,1,1,2,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,4,172.999,38,101,12,14,96.001,205,23,1,7,1,20,252.997,445.144,35,81,231,30,13,0,0,1,32,8,191,13,26,21,250,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999,0,0,0,0,0,0,0,2,0,0,0,1,0
0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,1,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.443,11,14,96.622,7479.412,1220.268,4965.777,648.293,660.287,5148.697,10272.065,1031.705,240.406,308.318,97.044,1046.504,16848.212,32652.569,1667.076,5322.813,13683.452,1477.699,1000.852,17.655,8,93.109,3077.504,717.96,11941.914,1144.687,2724.754,1789.076,20971.072,1664.974
2.9,0,0,4,220.445,29.948,124.715,16.814,21.15,128.858,291.162,24.931,9.613,4.934,1,20.378,437.513,747.91,35.095,153.38,370.935,50.797,21.418,0,1,4,78.904,26.177,305.366,24.827,57.514,35.39,522.132,42.434
29.252,3,4,31.378,3547.213,549.356,2301.031,285.99,341.665,2364.648,4798.382,471.559,107.425,154,56.83,398.972,6645.737,13279.68,794.379,2406.08,6269.498,713.166,433.003,8.346,2,44,1124.582,247.358,4529.419,448.279,1137.985,706.685,8619.045,635.793
7,0,0,0,369.499,87.365,328.221,34.916,34.25,323.475,603.977,71.081,13.294,19.867,0,53.436,885.117,1718.435,70.013,301.344,979.346,98.492,45.459,0,0,7.06,104.373,28.983,441.793,90.256,207.608,98.235,1181.772,110.997
0,0,0,0,61,10,43,7,3,23.999,38,4,2,2,0,12.031,109,189,5,10,39,5,7,0,0,0,14,2,40,6,1,0,41,5
8,1,1,6,1401.312,232.67,1052.849,150.796,69.738,428.489,937.189,93.53,39.817,57.501,13,185.891,3052.333,5596.175,129.137,399.353,1050.596,153.339,159.995,1,2.363,11,612.982,155.003,2056.917,197.832,164.377,138.294,1069.377,86.801
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,11.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.867,1,1.662,5.387,3785.094,582.946,2704.958,363.509,284.053,2118.434,4597.893,412.967,106.181,160.693,61.491,513.685,8387.965,16315.539,822.732,2400.759,6334.402,665.55,520.217,0,0,51.271,1356.889,301.515,5674.502,517.801,1130.894,808.309,8407.078,700.87
8,0,0,1,470.21,73.442,290.933,43.776,15.23,140.193,253.26,29,12.764,25,1,80.976,1001.719,1979.888,49,160,299.436,40,79,0,0,4,239.577,56.288,773.438,92.896,40.97,32.74,496.476,38.377
9.896,2,0,2.968,89.28,32.413,16.412,8.404,8.31,74.205,94.657,11.167,14.25,0,5,13.916,139.104,341.131,4.871,57.565,185.991,15.431,3.364,0,0,5,21.806,4.574,55.544,9.898,32.339,15.493,150.627,10.14
2.264,0,1,25,958.093,165.495,592.254,92.453,104.779,657.628,1298.774,125.919,57.001,26.785,0,181.969,2586.031,4291.62,251.589,664.3,1750.66,197.258,104.363,1,1,0,411.816,69.09,1466.262,169.287,321.247,235.373,2398.346,146.329
1,1,0,1,56,11,25,6,2,30,83,6,3,1,1,4,137,196,12,32,67,4,10,0,0,1,11,3,52,3,10,13,66,5
0,0,0,0,0,1,1,1,0,3,5,0,0,0,0,0,6,19,0,2,6,1,0,0,0,0,1,0,4,1,0,0,7,1
0,0,0,3.155,1573.343,219.859,841.952,131.469,117.233,613.498,1403.274,188.361,50.447,0,1,171.277,3181.002,6280.111,229.07,579.731,1618.528,199.146,181.834,0,0,0,535.399,90.712,2344.894,250.725,261.042,176.943,2185.285,178.314
0,0,1,4.248,1090.983,212.048,814.249,106.138,114,793.703,1342.245,105.323,48,50.848,16,142.093,2587.079,4310.679,225.732,674.902,1845.413,194.076,151.347,2,0,0,287.982,2.542,1625.257,178.31,325.262,213.401,2203.691,186.1
0,10,0,0,4431.398,441.315,2752.854,374.071,523.911,2835.205,3748.072,264.783,61.446,261.351,41.753,547.1,8606.632,13947.605,993.441,2585.394,5730.882,372.246,780.454,0,0,52.372,803.349,108.149,6203.094,420.525,1141.348,394.116,6771.002,637.58
40.169,9,0,35,6635.701,1153.31,4703.496,625.523,631,4736.315,10551.83,1077,133,204.001,75.001,667,10846.21,20923.974,1561.999,4723.017,11172.354,1227.046,656,10,0,67,2094.954,483,7168.095,759.974,2091.551,1475.999,14405.931,1123.999
12.485,0,0,0,1350.111,219.722,933.842,140.498,33.401,590.976,1189.986,106.365,46.035,55.22,1.462,187.983,2856.594,5801.241,176.727,701.178,1015.238,100.947,226.991,6.635,0,25.607,662.904,108.723,2036.958,239.95,354.402,200.9,1951.454,114.972
0,0,0,0,0,0,3.013,0,0,1.004,1.004,1.005,0,0,0,1.003,7.044,8.111,1.005,2.015,1.003,1.004,1.005,0,0,0,3.008,0,0,0,0,0,2.005,1.003
5.874,0,0,11.644,2038.297,403.379,1586.03,193.102,27.149,146.051,384.089,62.336,67.765,58.167,14.942,458.491,6303.007,12052.531,59.66,142.377,440.296,75.06,279.109,0,2,28.899,1186.486,286.999,3959.648,397.308,51.844,53.564,322.46,27.705
15.175,3.029,0,25.75,1427.949,231.97,988.227,120.601,125.908,801.219,1624.016,198.012,69.979,90.319,8.927,148.644,2623.104,5060.706,340.999,778.839,2012.139,260.689,183.658,3.558,0,14.142,524.312,105.94,1844.092,182.186,318.392,238.461,2367.45,205.847
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,517.508,77.867,292.323,39.735,61.659,413.006,827.806,103,2.373,26,0,51.143,1044.097,2143.798,131.637,400.544,1114.35,127.446,68.139,0,0,0,202.662,33.934,661.584,74,176.378,128.907,1395.482,135.937
0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1
80.802,0,1.575,120.802,8324.191,1419.153,5795.645,868.523,629.844,3982.992,8541.601,759.306,169.09,448.856,16.1,1327.349,21593.776,38751.521,1543.188,4193.746,9790.254,1205.121,1355.267,0,0,73.43,2446.649,474.501,7924.593,785.771,1130.578,973.64,8605.038,694.614
112,13,9,170,10655.696,1818,7565.467,1019.001,994,7169.306,15716.976,1603.006,320,466,130,1906,27621.154,53089.56,2736,8031.999,19751.664,2161.081,1425,7,7,94,2077,436.142,6803.407,701,1784.18,1299,12704.218,1007.071
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.446,0,5.36,15.693,1260.207,334.832,461.173,112.893,38.181,276.089,1125.831,105.492,8.707,5.651,62,218.282,3433.31,4238.224,257.178,293.47,1415.929,473.193,61.41,3.251,0,0,415.739,93.957,1314.111,145.98,374.296,144.993,1065.696,14.904
0,0,0,0,42.109,13.803,22.869,0,8.271,59.473,87.073,7.434,2.734,2.251,5.058,2.432,120.741,183.592,15.781,58.894,86.581,8.861,9.654,0,0,0,21.447,2.268,45.066,12.708,22.789,5.32,140.866,16.601
9.074,0,0,11.294,890.659,163.339,655.106,80.155,84.032,540.467,1159.841,103.22,24.534,25.898,16.493,125.554,2039.65,3906.651,181.408,563.887,1430.999,158.457,97.933,0,2,13,444.378,102.179,1456.783,139.836,211.135,155.712,1651.533,118.922
0,1.878,2,0,1969.197,336.76,1316.734,194.167,186.493,1150.147,2407.349,257.057,27.047,58.784,25.125,238.304,4070.076,7221.989,462.116,1231.493,3283.776,380.014,214.671,0,0,28.512,913.919,192.3,3030.94,329.969,589.238,382.634,4210.292,350.47
4.214,0,0,17.329,68.339,18.118,37.486,3.054,0,16.164,88.859,6.146,1.239,2.711,2,4.599,102.156,300.674,2.802,22.087,19.603,1.841,15.192,0,3,2,50.123,16.759,149.641,14.184,6.884,2.274,81.685,2.476
0,0,0,23,1462.972,330.147,963.925,122.455,29.879,595.605,1222.377,126.786,0,45.649,24,237.333,3273.173,5082.172,291.102,755.856,2009.05,172.443,20.451,0,0,0,336.916,42.97,1696.251,129.207,280.895,268.14,2102.793,131.645
14,0,0,0,1175.013,219,855.474,128,101,715.087,1455.761,72.825,37,58.161,0,185.97,3136.265,4336.004,255,286.267,889.02,157.493,17.628,0,0,18,557.881,13.578,1971.6,170.001,359.387,260,2605.591,30.817
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,237.772,40.225,175.316,14.781,4.961,43.669,21.807,0,0,8.968,0,45.879,940.681,1260.16,28,71.666,185,27,0,0,0,0,72.494,33.451,317.535,13.605,10,0,155.241,11
0,0,0,0,331.925,58.311,137.398,24.218,0,7.965,32,0,15,17,0,63,889.55,1423.443,13,20,40,18,49,0,0,6,129.007,27,623.137,64,6.31,13,103,0
69.67,15,0,35.73,6028.232,970.823,3923.551,597.702,487.528,3891.703,7407.027,669.504,169.281,105.479,80.555,637.458,11761.418,19743.811,1455.69,4364.782,10772.272,1172.65,712.96,14,4,82,1765.76,437.551,8897.74,808.915,1796.588,1292.221,14589.391,1034.036
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,5,0,7,0,0,1,8,2,0,0,0,0,16,32,2,3,5,0,0,0,0,0,1,0,8,2,2,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
68,9,3,89.999,6142.563,971.393,3774.072,506.999,574.999,3940.603,7993.799,773.331,176.001,287,83,829.777,13785.654,26148.465,1409,4406,10986.791,1184.888,764.001,9,7,79,2441.175,580.936,9297.419,953.402,2091.646,1420.388,15217.019,1185.012
48,3.27,6,68,5770.101,928.767,3977.843,525.976,613.968,4575.642,9737.649,1002.919,167.544,222.509,83,847.864,12979.764,25213.219,1546.037,5101.007,12216.164,1324.663,809.23,5,2,69.092,2225.037,491.271,7940.824,754.062,2293.604,1689.297,16295.924,1219.058
0,0,0,0,0,1,1.152,0,0,0,0,0,0,0,0,0,4,4.447,0,0,0,1,0,0,0,0,0,0,3,0,0,1,2.307,0
0,0,0,0,1,1,1,0,0,2,5,1,0,0,0,0,7,12,0,2,0,2,0,0,0,0,0,0,4,0,0,2,5.918,0
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4.146,1,0,0,0,0,0,0,0,3.984,13.629,45.127,0,0,2.252,2,1,0,0,0,6.942,0,7.725,3,0,0,0,1
0,0,0,0,13.822,2,9,1,3,36,38.024,4,0,1,0,2.751,29.554,70.408,8,23,56,1.266,3,0,0,0,2,2.941,26.16,3.481,3,6,46.325,1
26,11,3,28,3848.32,618,2645,341,355,2581.112,5464.707,541,84,152,43,552,7815.354,14477.721,865,2714,6588.646,696,403.043,3,4,29,1088,259,4561.923,478,1238,828,9307.057,694
125.574,23.494,20.306,135.477,14004.064,2033.338,9178.406,1276.544,1292.352,9614.294,18987.766,1983.331,452.699,399.939,238.477,2078.961,31727.116,63335.592,3555.103,10641.811,25160.423,2784.836,1729.191,26.826,6.801,154.54,6537.873,1528.539,22979.17,2314.486,4708.777,3401.834,34298.364,2333.711
3.513,1.164,0,10.743,268.191,42.381,233.041,26.731,14.651,103.016,253.504,29.078,11.831,9.803,2.404,19.093,557.8,1121.773,35.016,106.722,282.205,27.642,38.125,0,0,10.357,103.073,23.958,342.936,40.659,32.625,21.483,315.865,21.125
0,0,0,4.633,263.118,35.45,199.872,30.383,21.872,111.974,245.72,20.743,3.082,19.285,0,35.549,440.001,949.175,34.032,125.321,324.592,39.813,38.273,0,1.181,0,73.483,18.512,354.899,17.949,46.162,62.361,391.966,22.776
28.625,0,0,0,487.818,83.409,388.257,46.948,133.367,1101.34,2342.526,242.252,13.453,34.086,11.989,112.551,1620.146,2909.769,502.967,1262.316,2848.166,205.605,88.237,11.301,0,22.74,278.094,108.617,998.02,101.138,557.997,404.496,4045.144,345.315
0,0,2.888,0,247.855,181.81,0,0,113.439,668.727,2805.501,139.862,45.898,69.247,0,0,2295.475,2855.517,333.454,1334.778,1945.021,532.288,170.855,0,0,0,0,219.242,0,0,430.401,589.746,3438.496,362.267
0,0,0,0,947.367,235.964,1160.65,34.524,0,942.857,1775.838,94.533,0,48.519,0,26.515,1451.112,870.789,6.541,528.992,1693.034,110.52,243.937,0,6,60.303,277.563,0,870.085,111.56,20.732,355.832,2183.52,297.421
139.869,10.962,4.527,113.249,13954.348,2143.444,9964.589,1304.461,1104.579,9046.65,17962.015,1841.147,325.696,515.534,144.898,2039.329,31036.531,60319.414,3443.345,10574.084,25025.501,2805.336,1646.416,16.794,5.185,136.185,6298.218,1505.976,22417.956,2346.723,4293.051,3196.076,30585.274,2598.545
0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,3.648,0,0,0,0,0,0,0,1,0,0,0,2.001,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1.141,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,0,0,1,0.5,0,0,1.212,0,0,0,0,0,0,0,0,0,0,0,0,0
18.062,6,0,11.322,1670.156,335.698,1238.276,128.352,179.98,1002.565,2185.262,187.362,104.152,98.144,5.96,273.197,4801.439,8137.997,411.666,893.542,2867.83,294.879,261.414,0,0,29.18,637.669,80.32,2648.298,255.344,631.663,382.927,3599.191,258.61
105.881,11.293,14.555,114.923,9549.84,1745.177,7238.08,917.568,568.243,3926.335,8583.916,768.039,283.631,369.186,78.966,1565.548,24170.002,45172.692,1483.868,4226.638,11244.396,1309.352,1111.833,10.175,6.342,112.361,5078.665,1181.704,16318.406,1667.646,2208.944,1451.438,14800.195,1099.886
0,0,0,0,3938.13,806.398,2672.844,233.566,316.606,2265.323,5811.24,510.565,21.202,30.232,0,571.426,7196.276,12918.668,831.218,2884.027,4835.369,667.274,411.126,0,8,0,1133.761,236.157,3725.779,271.005,586.616,436.692,5886.199,235.282
32.585,0,0,110,8033.009,1394.699,5244.702,645.713,728.118,5089.02,10535.673,1164.657,245.326,351.327,111.449,1194.259,18596.653,34790.968,1590.875,5388.595,12979.907,1570.309,971.757,4.562,0,52.956,3511.031,735.953,12528.406,1291.736,2594.083,1872.126,17614.412,1316.093
0,0,5,37,2998.335,482.369,1954.332,264.785,279.096,2249.626,4686.116,490.886,95.243,121.836,47,395.438,6140.831,11807.977,847.815,2418.68,5953.294,637.284,387.698,0,5,0,1310.095,332.755,4309.542,368.793,1188.998,773.575,7835.613,646.348
0,0,0,2.977,957.826,185.043,592.427,105.998,282.935,1976.406,4753.226,511.906,16.464,14.055,0,164.14,2416.226,4735.798,923.234,2467.783,5792.727,698.455,160.232,0,0,0,532.894,124.356,1950.557,170.697,1261.58,841.566,8473.831,649.472
191.377,0,0,205.392,13926.416,1894.282,8581.354,903.583,1371.726,7417.963,17245.373,1886.786,343.944,582.225,218.104,1645.15,29533.361,54740.585,2343.43,6943.561,19738.589,2130.765,1365.042,0,0,81.82,5170.886,1291.965,17941.566,1790.492,3527.912,2724.799,26545.689,2031.698
56,5,0,11.117,4291.363,575.844,2686.411,387.444,219.93,1751.934,4074.211,415.618,112.454,175.229,49.176,557.174,10284.258,20340.544,684.987,2154.581,5092.532,605.502,571.535,0,3,52,1633.671,407.75,6226.931,700.547,889.171,664.676,6540.871,556.323
7,2,0,9,1018.774,141,662.311,80.999,67,574.001,1246.001,113,28,44.001,7,155.999,2381.999,4564.028,170.999,609.001,1478.01,175.999,142.001,1,1,15,513.001,103,1543.16,150,256,163.999,2076.361,168
36,10,2,48.211,4743.008,776.309,3146.686,381.421,481.001,3289.739,7336.783,707.081,129,199,62,710,11496.875,20488.503,1102.071,3494.245,9298.14,999,600.999,6,0,49,1684.998,387,6700.056,640.539,1596.77,1044.001,12020.017,914
55,7,4,46.857,5897.501,1003.803,4453.058,582.915,547.038,3567.842,7392.012,758.863,99.805,221,79,851.032,13229.197,25834.069,1203.331,3770.602,8927.531,1076.102,745.092,12,0,11.538,2284.005,570.874,7990.522,842.347,1667.552,1221.391,10608.301,825.391
95,0,4.169,45.529,5142.657,899.725,3514.756,247.67,536.653,3665.372,7551.913,767.715,108.314,276.002,50.329,578.656,10535.197,20061.299,1059.896,3468.098,9797.28,713.578,674.948,0,9,106.235,1836.8,525.725,6901.019,731.4,2107.422,1213.463,12019.375,864.123
36,6,2,60.999,4632.455,581.891,2936.858,279.359,284.786,1994.374,4429.986,364.464,148.028,210,51,590.176,10116.044,18927.947,737.757,2240.597,6112.306,581.544,521.58,2,4,56,1455.128,335.673,5838.56,432.429,928.96,499.658,7518.479,583.919
41.24,5.58,2.554,31.588,2628.153,467.095,1947.183,230.556,280.036,2044.41,4306.474,453.84,122.431,99.396,33.396,365.93,5812.802,11800.762,727.346,2213.533,4971.428,620.166,331.199,0,1.846,36.457,733.66,191.282,2933.02,328.316,969.921,665.848,6637.068,552.186
27.246,6.42,1.733,23.849,1531.668,244.962,964.933,139.469,107.817,729.768,1421.124,62.391,52.659,92.998,23.89,231.5,3317.454,7337.487,330.364,627.179,1745.018,220.435,319.32,10.383,3.154,29.858,614.671,163.558,2027.366,222.708,209.049,255.682,2270.569,181.477
0,0,0,2,6.908,2,6,0,0,0,4,0,0,0,0,0,7,2.483,0,7,0,0,0,0,0,0,1,1,1.082,0,4,3,1,0
2.285,0,0,1.877,928.536,151.285,752.314,121.794,0,425.299,1101.664,121.605,0,52,2.403,136.009,2082.634,3390.563,203.374,497.467,1004.588,116.163,88.677,0,0,0,358.511,46.838,1095.939,105.689,287.71,107.569,1695.292,164.716
8.439,0,0,21,1133.592,187,850.088,92.639,89.946,680.173,1417.786,154.29,20.985,52.241,10.237,169.179,2694.461,5228.441,240.79,771.251,2022.386,222.175,158.236,1,0,2,433.983,112.495,1762.815,178.153,351.77,244.266,2593.979,202
0,0,0,3.574,1579.178,263.211,1093.724,201.372,212.468,1262.543,2189.098,227.388,11.831,17.408,33,330.805,3904.046,7739.979,409.61,1299.459,3297.994,432.926,166.756,5,2.205,13.812,675.452,93.117,2218.581,134.794,741.286,409.682,3775.844,270.114
3,1,0,1.76,463.063,91,247.991,39.745,50,310.57,643.878,61.209,21,14.808,8,67.494,1091.208,2234.841,95.212,338.258,809.977,113.999,90.001,1,0,3.912,178.193,44.972,694.497,65.484,145.33,91.417,852.106,89.994
0,0,0,0,1147.132,209.592,829.741,124,98.366,733.801,1684.614,176.774,25.417,69,0,211.712,3232.933,6215.575,305.719,895.28,2453.491,288.755,158.013,0,0,0,643.294,160.782,2078.484,190.633,445.807,282.817,3277.752,261.195
1.35,0,0,3.867,340.029,29.611,227.415,13.78,10.52,151.037,220.674,99.708,4.641,6.973,0,16.41,1367.755,1923.826,158.33,339.031,515.382,133.412,86.119,0,0,0,168.152,29.028,569.993,74.328,70.382,48.015,315.498,12.961
2.801,1,2,5.895,1289.04,156.77,816.569,110.707,77.129,740.556,1549.209,147.008,18.228,52,29,191.242,2702.288,5841.971,283.002,858,1895.806,222,174.858,0,2,13.766,440.902,85.636,1792.176,174.219,386,257.044,2688.376,186
9,2,1,20,790.317,123.73,514.745,57.999,69,620.452,1285.323,132,42,36,9,143.128,2247.666,4045.884,253.329,714.59,1947.178,192.001,133.999,1,3,7,425.212,100.913,1542.424,120.011,314.799,192.258,2232.52,190.154
