Symbol,n_studies,pooled_log2FC,pooled_lfcSE,rem_pvalue,I2,rem_padj,multi_study,is_robust,Confidence_Level
FAM103A2P,8,-0.054563568,0.270153164,0.839938054,29.39436521,0.999859363,TRUE,TRUE,NS
FMNL1,8,-0.010802686,0.05349423,0.839962733,0,0.999859363,TRUE,TRUE,NS
TAS2R1,3,-0.309498102,1.532825457,0.839984374,0,0.999859363,TRUE,TRUE,NS
RHOQ,8,0.016473399,0.081607642,0.840025401,72.60850527,0.999859363,TRUE,TRUE,NS
PTPN22,7,0.038489626,0.190714414,0.840058911,0,0.999859363,TRUE,TRUE,NS
FEN1,8,-0.020559071,0.101873921,0.840066072,80.60902563,0.999859363,TRUE,TRUE,NS
GPRC5A,8,0.038780796,0.192241989,0.840128543,91.96543005,0.999859363,TRUE,TRUE,NS
C4orf26,8,0.149301566,0.740125113,0.840131899,59.50718023,0.999859363,TRUE,TRUE,NS
FBXW8,8,-0.015508249,0.076886131,0.840148048,33.11354633,0.999859363,TRUE,TRUE,NS
CDKN3,8,-0.012074418,0.059881774,0.840200032,0,0.999859363,TRUE,TRUE,NS
FLCN,8,-0.023299885,0.115655112,0.840338861,27.25313558,0.999859363,TRUE,TRUE,NS
HIPK2,8,-0.009572425,0.047522455,0.840362741,38.88038863,0.999859363,TRUE,TRUE,NS
WFS1,7,0.015550833,0.077207136,0.840372487,0,0.999859363,TRUE,TRUE,NS
ATP2A2,8,0.017341461,0.086153697,0.840475604,75.36960435,0.999859363,TRUE,TRUE,NS
ARPC3,8,-0.007989839,0.039703479,0.840512661,34.71381097,0.999859363,TRUE,TRUE,NS
C16orf82,2,-0.530748933,2.637874961,0.840539675,0,0.999859363,TRUE,FALSE,NS
CFAP73,4,-0.167734085,0.833930747,0.84059168,0,0.999859363,TRUE,TRUE,NS
AC114783.1,1,0.748700447,3.724945049,0.84070141,NA,0.999859363,FALSE,FALSE,NS
ETFA,8,-0.012540924,0.062450545,0.840844268,50.60238155,0.999859363,TRUE,TRUE,NS
APIP,8,-0.010341591,0.051512166,0.840886117,16.37706201,0.999859363,TRUE,TRUE,NS
COX8C,5,-0.152401151,0.759567407,0.840978487,0,0.999859363,TRUE,TRUE,NS
RIPPLY2,5,-0.101221764,0.504608409,0.841015515,0,0.999859363,TRUE,TRUE,NS
TMTC2,8,-0.023964307,0.119470323,0.841020779,73.48289781,0.999859363,TRUE,TRUE,NS
AADACL3,1,0.736170606,3.670911163,0.841056982,NA,0.999859363,FALSE,FALSE,NS
DHRS7C,2,-0.333560574,1.663681364,0.841093102,0,0.999859363,TRUE,FALSE,NS
RAB20,8,0.038613241,0.192737838,0.841214102,81.68661313,0.999859363,TRUE,TRUE,NS
NFIA,8,-0.038019605,0.18977658,0.841215649,75.52245145,0.999859363,TRUE,TRUE,NS
KRTCAP3,8,0.029387678,0.146837848,0.841373479,44.34891158,0.999859363,TRUE,TRUE,NS
SCGB3A1,5,0.146644532,0.732840053,0.841398918,0,0.999859363,TRUE,TRUE,NS
SEPSECS,8,0.018662344,0.093263426,0.841399585,0,0.999859363,TRUE,TRUE,NS
TRIM32,8,-0.018129252,0.090651271,0.84148923,0,0.999859363,TRUE,TRUE,NS
MRE11A,8,-0.010713546,0.053596629,0.841564922,0,0.999859363,TRUE,TRUE,NS
BPIFB1,2,0.156906569,0.785243363,0.841622116,0,0.999859363,TRUE,FALSE,NS
KLHL21,8,-0.014932669,0.074731581,0.841623406,51.05951382,0.999859363,TRUE,TRUE,NS
TLE2,8,-0.031567873,0.158038262,0.841677444,0,0.999859363,TRUE,TRUE,NS
APAF1,8,0.028530493,0.142957826,0.841814709,61.15369643,0.999859363,TRUE,TRUE,NS
RADIL,7,0.045382732,0.227658743,0.841992536,0,0.999859363,TRUE,TRUE,NS
TXNRD2,8,-0.016888145,0.084722513,0.842000864,69.00986174,0.999859363,TRUE,TRUE,NS
CEP70,8,-0.018037568,0.090547369,0.842101702,33.18271806,0.999859363,TRUE,TRUE,NS
XPNPEP1,7,0.02115628,0.106221284,0.842128393,74.76029275,0.999859363,TRUE,TRUE,NS
CLCNKA,3,-0.425614296,2.137368382,0.842161007,0,0.999859363,TRUE,TRUE,NS
NEO1,8,0.023559499,0.118322956,0.842175277,10.1659442,0.999859363,TRUE,TRUE,NS
ADRM1,8,-0.012437228,0.06246762,0.842185469,30.32996347,0.999859363,TRUE,TRUE,NS
MPPE1,8,0.018379116,0.092327351,0.842212137,41.41704016,0.999859363,TRUE,TRUE,NS
CHD9,8,0.017752338,0.089240924,0.842320649,68.07514858,0.999859363,TRUE,TRUE,NS
ASB3,8,0.015786976,0.079398022,0.84239309,0,0.999859363,TRUE,TRUE,NS
NLRP10,5,0.097702461,0.491415804,0.842404871,0,0.999859363,TRUE,TRUE,NS
PIK3C3,8,-0.024748467,0.124537807,0.842479807,62.83207511,0.999859363,TRUE,TRUE,NS
TIMELESS,8,-0.027153465,0.136672729,0.84251692,34.8515537,0.999859363,TRUE,TRUE,NS
SPATS1,1,-0.195739833,0.985239369,0.842519044,NA,0.999859363,FALSE,FALSE,NS
FAM90A20P,4,0.281279007,1.41676423,0.842625554,0,0.999859363,TRUE,TRUE,NS
CENPO,8,-0.011954304,0.060212396,0.842626042,16.32378553,0.999859363,TRUE,TRUE,NS
PMAIP1,8,-0.036922709,0.186000557,0.842647163,91.01284954,0.999859363,TRUE,TRUE,NS
STAG3,8,0.047710726,0.240435757,0.842705204,0,0.999859363,TRUE,TRUE,NS
COPS9,8,0.013776149,0.069435667,0.842730844,49.72888936,0.999859363,TRUE,TRUE,NS
INPP5E,7,0.033092402,0.16686584,0.842796729,0,0.999859363,TRUE,TRUE,NS
BORCS7,8,-0.01678937,0.08466495,0.842807482,45.54844556,0.999859363,TRUE,TRUE,NS
BIVM,8,-0.020232057,0.102096446,0.842915093,0,0.999859363,TRUE,TRUE,NS
BMP5,3,0.067854335,0.342547931,0.842976899,0,0.999859363,TRUE,TRUE,NS
NUDT9,8,-0.023057766,0.116501281,0.843108784,47.15054914,0.999859363,TRUE,TRUE,NS
HOXB1,5,0.330816829,1.671852497,0.843143325,0,0.999859363,TRUE,TRUE,NS
TPD52L2,8,-0.004772307,0.024123752,0.843181143,0,0.999859363,TRUE,TRUE,NS
ADGRD2,2,-0.514862793,2.603036092,0.84320688,0,0.999859363,TRUE,FALSE,NS
OTUD1,8,0.031307906,0.158290177,0.843210894,75.58602695,0.999859363,TRUE,TRUE,NS
LMTK3,4,0.152400967,0.770606158,0.84322686,0,0.999859363,TRUE,TRUE,NS
MAGEB6P1,2,-0.491344844,2.485013315,0.843261618,0,0.999859363,TRUE,FALSE,NS
MSH2,8,0.020783515,0.105114615,0.843262257,35.17467755,0.999859363,TRUE,TRUE,NS
MBD2,8,0.016712029,0.084523489,0.843263724,11.87153971,0.999859363,TRUE,TRUE,NS
ANKRD63,8,-0.041312908,0.208965214,0.843277974,0,0.999859363,TRUE,TRUE,NS
PPP2R3A,8,-0.015857506,0.080231009,0.8433204,0,0.999859363,TRUE,TRUE,NS
CHL1,6,-0.040359774,0.204203378,0.843322836,0,0.999859363,TRUE,TRUE,NS
HOXA4,8,0.02938336,0.14867939,0.843335342,48.48516999,0.999859363,TRUE,TRUE,NS
OR7C1,2,0.490717597,2.483213214,0.843347111,0,0.999859363,TRUE,FALSE,NS
THEM4,8,-0.017817568,0.090184537,0.843383169,73.92623746,0.999859363,TRUE,TRUE,NS
ADGRG4,5,0.251129228,1.271364556,0.843414907,0,0.999859363,TRUE,TRUE,NS
SNX18,8,0.010999558,0.055721227,0.843511897,18.86438072,0.999859363,TRUE,TRUE,NS
PLA2G12B,7,-0.073771217,0.373767713,0.843536573,4.117366659,0.999859363,TRUE,TRUE,NS
SORBS3,8,-0.014691817,0.074473493,0.843611727,68.36556956,0.999859363,TRUE,TRUE,NS
DGAT1,8,-0.028634973,0.145174785,0.843635968,72.07808321,0.999859363,TRUE,TRUE,NS
FZD7,8,-0.019935771,0.101119676,0.843709952,63.84251174,0.999859363,TRUE,TRUE,NS
LILRB3,7,0.052945052,0.268594922,0.843734736,0,0.999859363,TRUE,TRUE,NS
IL25,3,-0.431569946,2.190156013,0.843788516,0,0.999859363,TRUE,TRUE,NS
UPB1,6,0.056518442,0.286964127,0.843864327,0,0.999859363,TRUE,TRUE,NS
RP11-73K9.3,8,-0.042248544,0.214721949,0.844015887,47.92336423,0.999859363,TRUE,TRUE,NS
PABPC1L,8,-0.020867406,0.106064918,0.844029574,47.78804992,0.999859363,TRUE,TRUE,NS
HBP1,8,-0.027320457,0.13890633,0.844075932,19.69289519,0.999859363,TRUE,TRUE,NS
SETD7,8,-0.016637098,0.084602139,0.84410063,45.1416168,0.999859363,TRUE,TRUE,NS
PRSS55,5,0.324809975,1.653603024,0.844277057,0,0.999859363,TRUE,TRUE,NS
LRCH4,8,0.036531529,0.186133896,0.844402924,57.37573626,0.999859363,TRUE,TRUE,NS
SPATA3,4,0.354574123,1.807026794,0.844438267,0,0.999859363,TRUE,TRUE,NS
MARCKS,8,0.013921555,0.070949916,0.844440599,74.70910352,0.999859363,TRUE,TRUE,NS
L3MBTL2,7,-0.009630335,0.049085304,0.844456845,0,0.999859363,TRUE,TRUE,NS
ADSS,8,0.006858393,0.034967673,0.844504314,26.10183746,0.999859363,TRUE,TRUE,NS
CORO6,8,-0.044023646,0.224464785,0.844510619,0,0.999859363,TRUE,TRUE,NS
ANKRD34B,2,-0.532803009,2.717185333,0.844542564,0,0.999859363,TRUE,FALSE,NS
SGIP1,7,0.158326035,0.80753622,0.844562735,0,0.999859363,TRUE,TRUE,NS
GVQW1,7,-0.027143113,0.138553251,0.844685438,0,0.999859363,TRUE,TRUE,NS
TMEM222,8,-0.008631658,0.044064257,0.84469785,5.381764589,0.999859363,TRUE,TRUE,NS
SNX11,8,-0.028136144,0.14368436,0.844751748,59.88139462,0.999859363,TRUE,TRUE,NS
ARV1,8,-0.010438667,0.053315927,0.844775397,1.560891562,0.999859363,TRUE,TRUE,NS
HAND2,5,0.051590598,0.263546473,0.844801759,0,0.999859363,TRUE,TRUE,NS
PDZRN3,4,0.022288785,0.113879749,0.844827676,0,0.999859363,TRUE,TRUE,NS
TRIM65,8,0.021061642,0.107623671,0.84484724,0,0.999859363,TRUE,TRUE,NS
NSUN4,8,-0.011578899,0.05921615,0.844973229,26.84914355,0.999859363,TRUE,TRUE,NS
ZNF256,8,-0.014114568,0.072190221,0.844986579,0,0.999859363,TRUE,TRUE,NS
RCN3,8,0.04386369,0.224360473,0.844997289,0,0.999859363,TRUE,TRUE,NS
JAML,6,-0.045360473,0.232148211,0.845084157,3.796612201,0.999859363,TRUE,TRUE,NS
SLC6A19,5,0.087506419,0.448162011,0.845192371,0,0.999859363,TRUE,TRUE,NS
MSANTD2,8,0.013497629,0.069191368,0.845332843,28.71364883,0.999859363,TRUE,TRUE,NS
TRIM27,8,-0.006687528,0.034299954,0.845414932,0,0.999859363,TRUE,TRUE,NS
CARD6,8,0.023412494,0.120110398,0.845451828,51.32429058,0.999859363,TRUE,TRUE,NS
ALG11,8,-0.015477225,0.079437406,0.845521748,41.50973012,0.999859363,TRUE,TRUE,NS
MCTS2P,7,-0.038916715,0.199819538,0.84558138,0,0.999859363,TRUE,TRUE,NS
MMP11,8,0.10150058,0.521312423,0.845626233,35.51478428,0.999859363,TRUE,TRUE,NS
RNF112,7,-0.162863471,0.836614731,0.845651597,0,0.999859363,TRUE,TRUE,NS
SPATA12,6,0.068466336,0.351733821,0.845663958,0,0.999859363,TRUE,TRUE,NS
RP11-886H22.1,4,-0.259167766,1.331594278,0.845682868,0,0.999859363,TRUE,TRUE,NS
CASK,8,-0.021068054,0.108301195,0.845759296,47.41085217,0.999859363,TRUE,TRUE,NS
TELO2,8,0.0182876,0.094011807,0.845765216,0,0.999859363,TRUE,TRUE,NS
ANKRD2,7,-0.073245596,0.376537551,0.845765594,0,0.999859363,TRUE,TRUE,NS
P2RY14,5,0.243025154,1.249704763,0.845810973,0,0.999859363,TRUE,TRUE,NS
EPB41L5,8,-0.018938575,0.097402058,0.845833636,66.96526517,0.999859363,TRUE,TRUE,NS
HIF3A,7,-0.053068982,0.273098558,0.845923978,18.49910681,0.999859363,TRUE,TRUE,NS
POLR1A,8,0.010495617,0.05402629,0.845965493,46.90493446,0.999859363,TRUE,TRUE,NS
SPACA5B,3,-0.343758603,1.769755797,0.845987417,0,0.999859363,TRUE,TRUE,NS
ATF2,8,-0.015652183,0.080599778,0.846022135,46.07575966,0.999859363,TRUE,TRUE,NS
TRIM60,3,0.412144153,2.12270386,0.846050612,0,0.999859363,TRUE,TRUE,NS
COQ6,8,-0.022092445,0.113834468,0.846117012,23.82987799,0.999859363,TRUE,TRUE,NS
BOC,7,-0.071961164,0.370868079,0.84614895,65.44568658,0.999859363,TRUE,TRUE,NS
NHP2,8,-0.0114819,0.059193417,0.84619735,62.23421653,0.999859363,TRUE,TRUE,NS
MUT,7,-0.018247533,0.094133251,0.846294984,10.65502037,0.999859363,TRUE,TRUE,NS
RP11-87C12.2,4,-0.360232254,1.858597758,0.846317316,0,0.999859363,TRUE,TRUE,NS
ZNF311,4,-0.101158344,0.522052359,0.846355591,34.7914333,0.999859363,TRUE,TRUE,NS
DEGS2,7,0.050827695,0.262314637,0.846359001,32.24139642,0.999859363,TRUE,TRUE,NS
ZNF786,8,-0.021539477,0.111167067,0.846365597,44.57489442,0.999859363,TRUE,TRUE,NS
ZMAT1,6,-0.183414114,0.946715748,0.846381616,0,0.999859363,TRUE,TRUE,NS
BLOC1S6,8,-0.012546308,0.064777764,0.846424635,69.64839247,0.999859363,TRUE,TRUE,NS
HS3ST1,6,-0.063667609,0.328864087,0.846490236,76.21258018,0.999859363,TRUE,TRUE,NS
CNTN4,6,-0.08837522,0.456526952,0.846503504,74.36528703,0.999859363,TRUE,TRUE,NS
LMNA,8,0.022073581,0.114039066,0.846519187,79.96179457,0.999859363,TRUE,TRUE,NS
CACFD1,8,0.013919948,0.071959,0.846612226,0,0.999859363,TRUE,TRUE,NS
CSPG5,8,0.020207549,0.104472673,0.846626724,0,0.999859363,TRUE,TRUE,NS
PHIP,8,-0.01270957,0.065732205,0.846681918,26.58410339,0.999859363,TRUE,TRUE,NS
ZNF780A,8,-0.022776421,0.117944972,0.846872371,64.54197885,0.999859363,TRUE,TRUE,NS
SDHD,8,0.011694832,0.060588695,0.846943274,74.19008626,0.999859363,TRUE,TRUE,NS
SLC35C2,8,-0.02366744,0.122626469,0.846955575,0,0.999859363,TRUE,TRUE,NS
WDR3,8,0.024494287,0.12697476,0.847032007,0,0.999859363,TRUE,TRUE,NS
KIAA1614,8,0.101442727,0.5258926,0.847040197,0,0.999859363,TRUE,TRUE,NS
PTBP1,8,-0.012091688,0.062715566,0.847114023,79.7949594,0.999859363,TRUE,TRUE,NS
CASR,4,-0.276139268,1.432650866,0.847157052,0,0.999859363,TRUE,TRUE,NS
SLC22A18,8,-0.024174384,0.125449039,0.847191711,37.09780292,0.999859363,TRUE,TRUE,NS
ATP6V1H,8,0.0136892,0.071041831,0.847200104,22.01964928,0.999859363,TRUE,TRUE,NS
AATK-AS1,3,-0.352983518,1.831987213,0.847211203,0,0.999859363,TRUE,TRUE,NS
TMEM200C,3,-0.067437421,0.350061116,0.847237229,0,0.999859363,TRUE,TRUE,NS
PIN1,8,-0.010341814,0.053693894,0.847266846,52.82952649,0.999859363,TRUE,TRUE,NS
CEP112,8,-0.032745539,0.170049338,0.847299711,8.797131033,0.999859363,TRUE,TRUE,NS
ZNF19,8,-0.028593663,0.148539421,0.847351492,0,0.999859363,TRUE,TRUE,NS
YY2,8,0.012726502,0.066128424,0.847388701,7.064985703,0.999859363,TRUE,TRUE,NS
THAP6,8,0.012685521,0.065956262,0.847481898,26.26156437,0.999859363,TRUE,TRUE,NS
CTD-2105E13.6,8,0.069044929,0.359008966,0.847490845,0,0.999859363,TRUE,TRUE,NS
CISD3,8,0.017497843,0.091022114,0.847556351,57.77298423,0.999859363,TRUE,TRUE,NS
ADORA3,4,-0.093326985,0.485762419,0.847644486,0,0.999859363,TRUE,TRUE,NS
CD82,8,0.045911853,0.239191925,0.847784767,72.94263874,0.999859363,TRUE,TRUE,NS
MATN1,8,0.046033532,0.239953067,0.847864483,0,0.999859363,TRUE,TRUE,NS
ANKDD1B,2,0.417623678,2.178543055,0.847978294,0,0.999859363,TRUE,FALSE,NS
C9orf16,8,0.00952462,0.049686579,0.847981894,11.59978968,0.999859363,TRUE,TRUE,NS
AFF2,7,0.033875257,0.176758622,0.848018734,0,0.999859363,TRUE,TRUE,NS
ERLIN1,8,0.017080584,0.08913605,0.84803694,48.75426021,0.999859363,TRUE,TRUE,NS
PARP16,8,-0.045996945,0.240163212,0.848115321,29.12768203,0.999859363,TRUE,TRUE,NS
NOL3,8,-0.036750332,0.192035157,0.848233423,0,0.999859363,TRUE,TRUE,NS
KRTAP4-7,3,0.392037648,2.048656384,0.84824097,0,0.999859363,TRUE,TRUE,NS
NXPH3,7,-0.069643548,0.364152959,0.84833125,47.42903111,0.999859363,TRUE,TRUE,NS
GPAT2,4,-0.276627059,1.446454026,0.848333672,0,0.999859363,TRUE,TRUE,NS
CHRM3,7,0.09064698,0.474197472,0.848401248,0,0.999859363,TRUE,TRUE,NS
CBLN2,5,0.111985715,0.586421912,0.848553476,21.06055374,0.999859363,TRUE,TRUE,NS
SMPX,4,0.269732903,1.412832662,0.848591104,0,0.999859363,TRUE,TRUE,NS
MUC2,2,-0.470371638,2.464285185,0.848623145,0,0.999859363,TRUE,FALSE,NS
RPL6,8,-0.009990111,0.052365351,0.84870022,76.95573456,0.999859363,TRUE,TRUE,NS
CNDP1,4,-0.351841732,1.84571502,0.848818423,0,0.999859363,TRUE,TRUE,NS
LPCAT4,8,-0.022319724,0.117120693,0.848862274,27.30595249,0.999859363,TRUE,TRUE,NS
NPIPA5,8,-0.024513087,0.12863606,0.848869116,0,0.999859363,TRUE,TRUE,NS
IL18R1,7,-0.092763662,0.48686076,0.848890487,0,0.999859363,TRUE,TRUE,NS
PRPF31,8,-0.012982695,0.06822669,0.849083753,80.10040111,0.999859363,TRUE,TRUE,NS
PMEL,8,-0.029964672,0.157531248,0.849141327,0,0.999859363,TRUE,TRUE,NS
L3MBTL3,8,0.021100492,0.110989155,0.849220506,30.30610283,0.999859363,TRUE,TRUE,NS
MANEAL,8,-0.017020494,0.089531439,0.8492258,47.9175452,0.999859363,TRUE,TRUE,NS
CCDC117,8,0.011013712,0.057935562,0.84922858,51.37378293,0.999859363,TRUE,TRUE,NS
HSPA9,7,-0.00844544,0.044433705,0.849255595,1.073384364,0.999859363,TRUE,TRUE,NS
MYT1,7,0.083746309,0.440750522,0.849302535,0,0.999859363,TRUE,TRUE,NS
PAWR,8,-0.028794868,0.151710373,0.84946462,60.43180293,0.999859363,TRUE,TRUE,NS
ZNF766,8,-0.017288576,0.091141552,0.849552614,19.29897921,0.999859363,TRUE,TRUE,NS
RPH3A,6,0.280489441,1.478741303,0.849558945,0,0.999859363,TRUE,TRUE,NS
FGFR1,8,0.019042073,0.100407644,0.849585254,32.70636926,0.999859363,TRUE,TRUE,NS
MRGPRF,4,-0.156615506,0.825835757,0.849587432,0,0.999859363,TRUE,TRUE,NS
TCEANC2,8,0.011243715,0.059311161,0.849644797,3.863082921,0.999859363,TRUE,TRUE,NS
PSMF1,8,-0.014035187,0.07404973,0.849671711,61.79052916,0.999859363,TRUE,TRUE,NS
CFAP58,8,-0.041252731,0.217792555,0.849769172,0,0.999859363,TRUE,TRUE,NS
FES,7,0.026342819,0.139130959,0.849827678,0,0.999859363,TRUE,TRUE,NS
DXO,8,-0.010039377,0.053049954,0.849901714,0,0.999859363,TRUE,TRUE,NS
B3GALT5,4,0.044410063,0.234738702,0.849944412,0.890694679,0.999859363,TRUE,TRUE,NS
TREML1,5,0.117975718,0.623884122,0.850015408,0,0.999859363,TRUE,TRUE,NS
TOX4,7,-0.017478071,0.092554867,0.850218135,66.09155751,0.999859363,TRUE,TRUE,NS
SERPINI1,8,0.056187021,0.297736751,0.850317169,45.17015894,0.999859363,TRUE,TRUE,NS
CYB561,7,0.018176571,0.096325296,0.850328051,46.97766387,0.999859363,TRUE,TRUE,NS
SRSF5,8,-0.010565269,0.056036738,0.850451931,44.11653302,0.999859363,TRUE,TRUE,NS
GPX3,7,-0.022538634,0.119610922,0.850537305,73.50265813,0.999859363,TRUE,TRUE,NS
LRRC20,8,0.01201553,0.063765735,0.850537708,0,0.999859363,TRUE,TRUE,NS
NEB,8,-0.036932985,0.196024987,0.850555592,57.33744931,0.999859363,TRUE,TRUE,NS
OR4B1,1,0.685065914,3.637275122,0.850605494,NA,0.999859363,FALSE,FALSE,NS
IGLV1-50,5,-0.217343266,1.154156226,0.850630858,0,0.999859363,TRUE,TRUE,NS
SEMA3F,7,0.031367086,0.166592359,0.850652095,0,0.999859363,TRUE,TRUE,NS
GPI,8,-0.013582718,0.072162503,0.850701031,65.13562518,0.999859363,TRUE,TRUE,NS
MOSPD1,8,-0.018977387,0.100847372,0.850736106,58.04241791,0.999859363,TRUE,TRUE,NS
FBXW7,8,-0.043026209,0.228650851,0.850740034,77.08642677,0.999859363,TRUE,TRUE,NS
GIMAP1,3,-0.028948714,0.153872921,0.85077168,0,0.999859363,TRUE,TRUE,NS
CNBD1,3,-0.27877759,1.482598522,0.850850707,0,0.999859363,TRUE,TRUE,NS
SSTR3,4,-0.14860765,0.790451141,0.850873839,49.17001707,0.999859363,TRUE,TRUE,NS
FKBP1C,8,-0.027857661,0.148240124,0.85093737,0,0.999859363,TRUE,TRUE,NS
NEMP2,8,-0.028322975,0.150826772,0.85104535,72.53651142,0.999859363,TRUE,TRUE,NS
CEP295,8,0.012313668,0.065588922,0.851080429,37.21753021,0.999859363,TRUE,TRUE,NS
LAMP1,7,-0.02210375,0.117736877,0.85108161,87.00829142,0.999859363,TRUE,TRUE,NS
CENPL,7,0.021655901,0.115372491,0.851108541,0,0.999859363,TRUE,TRUE,NS
TAF15,8,0.011958042,0.063710977,0.851118084,64.35580931,0.999859363,TRUE,TRUE,NS
LBH,8,0.029279505,0.156014553,0.851134075,66.82485657,0.999859363,TRUE,TRUE,NS
ZBED1,8,0.023857899,0.127138059,0.851148299,0,0.999859363,TRUE,TRUE,NS
DASS-312M4.10,3,-0.385018223,2.053086129,0.851243966,0,0.999859363,TRUE,TRUE,NS
DYTN,3,-0.205554335,1.096334818,0.851274661,0,0.999859363,TRUE,TRUE,NS
KRTAP4-8,3,-0.397557825,2.120967963,0.851314336,0,0.999859363,TRUE,TRUE,NS
OTOP2,6,0.207466086,1.107053145,0.851343959,0,0.999859363,TRUE,TRUE,NS
PPIAL4E,2,-0.487546118,2.602195759,0.851378768,0,0.999859363,TRUE,FALSE,NS
HYPM,6,-0.227299804,1.213794851,0.851453825,0,0.999859363,TRUE,TRUE,NS
CSNK1A1L,4,0.347293666,1.855131523,0.851498312,0,0.999859363,TRUE,TRUE,NS
PGAM5,8,0.008916121,0.047633432,0.851517944,49.90515132,0.999859363,TRUE,TRUE,NS
ZDHHC20,8,-0.011477086,0.061318005,0.851524858,60.41314789,0.999859363,TRUE,TRUE,NS
DMC1,7,0.069138784,0.369456486,0.851553631,0,0.999859363,TRUE,TRUE,NS
VWA3B,6,0.088732245,0.474546943,0.851673907,0,0.999859363,TRUE,TRUE,NS
SMURF1,8,0.016612874,0.088858173,0.851692439,0,0.999859363,TRUE,TRUE,NS
LINC00521,2,0.48796384,2.611517958,0.85177773,0,0.999859363,TRUE,FALSE,NS
TMEM31,3,-0.253630263,1.357861819,0.851828028,0,0.999859363,TRUE,TRUE,NS
SOX21,5,0.025443593,0.136239216,0.85185136,0,0.999859363,TRUE,TRUE,NS
CAST,8,0.007332637,0.039266411,0.851863952,0,0.999859363,TRUE,TRUE,NS
TAS2R40,2,-0.481923559,2.581387123,0.851902362,0,0.999859363,TRUE,FALSE,NS
ZSCAN5A,8,-0.037294738,0.199791791,0.851920931,0,0.999859363,TRUE,TRUE,NS
TRIM64B,5,0.311042355,1.667037334,0.851986878,0,0.999859363,TRUE,TRUE,NS
TTR,5,0.036906599,0.197897003,0.852057402,0,0.999859363,TRUE,TRUE,NS
SCNN1G,3,-0.100513682,0.53910782,0.852096207,0,0.999859363,TRUE,TRUE,NS
ANXA7,8,-0.036463033,0.195616412,0.852130557,0,0.999859363,TRUE,TRUE,NS
ATXN7L3,8,0.0093259,0.050046831,0.852175418,3.123073329,0.999859363,TRUE,TRUE,NS
TXNRD3,8,-0.011484962,0.061651307,0.852218105,39.22671162,0.999859363,TRUE,TRUE,NS
RBM7,8,-0.019604536,0.105242547,0.852225534,69.32359828,0.999859363,TRUE,TRUE,NS
SOX15,8,-0.02065664,0.110959342,0.852316117,4.691649349,0.999859363,TRUE,TRUE,NS
ECHS1,8,0.006625102,0.035589238,0.852323484,0,0.999859363,TRUE,TRUE,NS
RBM43,8,0.022159103,0.119069272,0.852364292,49.30585424,0.999859363,TRUE,TRUE,NS
UGT1A3,5,-0.113140574,0.608103288,0.852401737,31.54960641,0.999859363,TRUE,TRUE,NS
MIA3,8,-0.014822506,0.079691552,0.85244597,50.72797708,0.999859363,TRUE,TRUE,NS
GPR152,3,0.100552083,0.540776478,0.852491662,0,0.999859363,TRUE,TRUE,NS
GH1,5,0.248857271,1.339764374,0.852643135,0,0.999859363,TRUE,TRUE,NS
RP11-302M6.4,3,0.410013699,2.207449563,0.852647942,0,0.999859363,TRUE,TRUE,NS
RNF225,6,-0.079194419,0.426432353,0.85266912,0,0.999859363,TRUE,TRUE,NS
CNGB1,8,-0.055461042,0.298881916,0.852788477,0,0.999859363,TRUE,TRUE,NS
RXRG,3,-0.084818782,0.457166929,0.852812321,0,0.999859363,TRUE,TRUE,NS
PBOV1,4,-0.199836553,1.077828149,0.852910059,0,0.999859363,TRUE,TRUE,NS
CRYBA4,4,0.346954018,1.871925164,0.852957586,0,0.999859363,TRUE,TRUE,NS
PLEKHA1,8,-0.012487575,0.067388908,0.852988956,23.10697391,0.999859363,TRUE,TRUE,NS
CFAP206,7,0.11483322,0.619725554,0.852996174,0,0.999859363,TRUE,TRUE,NS
SPINK2,8,-0.082137303,0.44337277,0.853028536,0,0.999859363,TRUE,TRUE,NS
NFKBIZ,8,0.057404436,0.310020397,0.853100862,93.15437606,0.999859363,TRUE,TRUE,NS
MCCD1,4,-0.265563182,1.435145435,0.853195547,0,0.999859363,TRUE,TRUE,NS
FBXL5,8,0.010121093,0.05470734,0.853225666,5.906539401,0.999859363,TRUE,TRUE,NS
IL22,4,-0.34600894,1.871351789,0.85330915,0,0.999859363,TRUE,TRUE,NS
BCO1,6,-0.043014241,0.232694926,0.85334472,0,0.999859363,TRUE,TRUE,NS
FASTKD1,8,0.029114425,0.157628932,0.853462551,0,0.999859363,TRUE,TRUE,NS
WISP3,6,-0.096632124,0.523219014,0.853473983,0,0.999859363,TRUE,TRUE,NS
GNS,7,-0.019855965,0.10752694,0.853495431,80.71248657,0.999859363,TRUE,TRUE,NS
GRAMD1C,7,0.029282507,0.158643039,0.85355761,0,0.999859363,TRUE,TRUE,NS
C14orf132,8,-0.023330813,0.126433795,0.853597787,19.16664006,0.999859363,TRUE,TRUE,NS
UHMK1,8,0.0116624,0.063233434,0.853672934,81.044764,0.999859363,TRUE,TRUE,NS
PPP1R14B,8,0.016236171,0.088037055,0.853680615,71.71552351,0.999859363,TRUE,TRUE,NS
MPV17,7,-0.010524072,0.057078353,0.853715838,57.53933502,0.999859363,TRUE,TRUE,NS
GNE,8,0.016949938,0.091936133,0.853725995,28.30598494,0.999859363,TRUE,TRUE,NS
BCKDHB,8,-0.018447011,0.100112993,0.853807995,66.39311254,0.999859363,TRUE,TRUE,NS
