"SRR27961772","SRR27961773","SRR27961774","SRR27961775","SRR27961776","SRR27961777","SRR27961778","SRR27961779","SRR27961780","SRR27961781","SRR27961782","SRR27961783","SRR27961784","SRR27961785","SRR27961786","SRR27961787","SRR27961788","SRR27961789","SRR27961790","SRR27961791","SRR27961792","SRR27961793","SRR27961794","SRR27961795","SRR27961796","SRR27961797","SRR27961798"
67.213996,25.888531,31.602826,35.522709,38.042529,40.576033,53.323826,50.451162,34.75312,31.126996,22.316453,30.503681,46.123596,51.108067,36.534599,42.725622,49.812014,43.874411,33.449955,32.354175,37.575168,38.205818,40.052177,40.912911,45.21098,49.629988,42.419208
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.289403,74.844641,69.843416,64.54905,50.047152,59.125821,61.065962,72.574742,93.775546,61.120914,69.711678,57.464286,73.012272,53.644966,44.528426,71.884906,77.302071,65.696056,68.575741,68.549468,62.408178,70.804152,59.851582,44.523304,70.446204,66.791735,65.532807
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.263409,30.554223,36.82119,26.005129,24.361808,25.131952,16.274832,15.118379,15.045752,28.001428,36.997412,33.047739,24.8301,26.046067,24.31437,24.039008,18.931942,17.482149,26.822826,33.969802,29.819548,27.803893,26.714141,24.378157,15.415905,21.403272,21.565734
12.916695,11.281112,12.631734,13.191975,12.70608,12.747542,13.458549,14.612565,9.828956,20.115562,17.299225,21.479415,14.135124,14.957242,14.870165,9.475406,13.952967,12.258944,14.36417,15.696424,19.599213,15.711861,15.522254,13.248125,15.172676,13.892287,13.333681
0,0,0,0,0,0,0,1.117815,0,0,0,0,0,0,0,0.649152,0,0,0,0,1.971242,0,0,0,0,0,0
1.245952,2.938111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.381442,0,0.479671
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.479617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.567606,0,0,0,0,0,0,0,0,0,0
0,0.651596,0,0,0.689653,0.217715,0.225932,0.396083,0,0.621048,0,0,0,1.00889,0.447119,0.34046,0.260768,0.421637,0.269225,0.708535,1.034214,0,0,0.571067,0,0.460471,0.411595
0,0,0,0,0,0,0,0,0,0.882732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.926402,4.782814,6.460798,3.106053,4.818167,8.782497,4.877829,10.604977,9.553092,4.40719,4.522193,3.123432,5.86808,5.667695,4.391523,7.374059,3.846408,6.740532,3.106428,6.204928,3.600649,5.331753,7.107146,8.36791,4.071498,5.537234,9.250958
0,0.779862,0,0,0,0,0,0,0.34038,0,0,0,0,0,0,0,0,0,0,0,1.05071,0,0.595126,0,0.758729,0,0
0,0,0,0,0,0,0.051085,0,0,0,0.062865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.716158,1.037311,3.704936,3.814452,1.412238,0,1.932868,4.34246,2.310661,0.313039,0.408368,0.946094,2.629572,3.092347,3.888729,4.459756,6.310546,6.160645,0,1.181524,2.700747,6.181899,0.728638,2.249214,1.991552,3.392141,2.855698
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930032
0,0,0,0,0,0,0,0,0,0,0.162924,0,0,0,0,0,0,0,0,0,0,0,0.208619,0,0,0,0
0.880026,0.53953,0.944917,1.755137,1.210952,1.389178,1.197181,0.885417,0.784614,1.380524,1.133754,1.761242,0.957988,1.196531,0.906472,1.25231,1.823026,1.21195,2.15589,1.001504,0.797581,1.364776,1.152972,1.050766,1.12863,1.31563,1.596294
0.172892,0.157675,0.390817,0.343722,0.148428,0.509388,0,0,0,0.370597,0.190649,0.531163,0.18933,0,0,0.206294,0.210631,2.560916,0,0,0.165143,0,0.229178,0,0,0.212292,0
11.316738,0,5.520061,1.113437,0,0,0,0,6.229844,0,0,0,0,5.845706,0,0,0,5.769156,0,0,14.147883,4.950419,0,0,0,0,4.241995
0,1.254272,0,0,0.381554,0,0,0,0,0,0,0.722799,1.500318,0,0,0,0,0,0,0,1.976533,0,0,0,0,0,0
0,0.569185,0.351382,0,0,0.308683,0,0,0.480487,0,0,0,0,0,0,0,0,0.328775,0,0,0,0,0,0,0,0,0
50.790247,78.258701,108.567567,58.534292,67.853284,56.556604,39.914988,24.516733,50.020882,139.011145,127.110401,60.426995,77.78075,83.342433,40.513026,44.989672,43.021523,58.797579,0,82.374836,58.897708,20.102509,82.618021,49.081708,71.787245,0,27.236048
0,0,0,0,0,0,1.134981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2849,0
6.877239,4.813129,7.13325,0,2.073219,6.739049,4.442468,0,3.853569,6.442944,1.791801,4.616074,0,10.563649,7.085177,3.407624,5.990086,5.523104,0,11.392632,6.315616,6.29694,3.425471,5.419372,4.532452,0,6.811851
0.047736,0.041186,0.051615,0.091643,0.038225,0,0,0.088371,0.731858,0.049606,0.049805,0,0,0,0.112935,0,0.143741,0.056716,2.041401,1.093762,0,0,0,0.055132,0,0,0.137906
3.318546,2.059751,2.181677,1.934444,0,2.654785,0.76774,0.896976,0,0,0,0.8916,2.203701,0.180649,3.273098,0.220548,0,0,1.602996,3.264298,0.421307,0.276437,3.39791,0,0,0,0
0.040304,0,0.044426,0,0.070745,0,0.034872,0,0,0,0,0.058365,0,0.098067,0,0,0,0.083296,0,0,0.25347,0,0,0,0.134494,0,0
0,0.484331,0,0,0.393822,0,0,0,0,0,0,0.159939,0,0,0,0.240181,0.938037,0,0,0,0,0.58084,0,0,0,0,0
0,0,0,0.747373,0,0,0.626245,0,1.099072,0,0.705353,0,1.592623,0.804283,1.239267,0,1.497574,0.90412,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.212675,0.263973,0.116014,0.198881,0,0.314563,0.231063,0.093924,0.250467,0,0,0,0.145819,0,0.587844,0.239504,0.494782,0.213046,0.142337,0,0.15202,0,0.436403,0.199886,0,0.336557
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.899875,6.111059,4.117607,6.675262,5.51695,5.440951,4.998483,4.597609,6.93686,4.660951,5.640273,4.652325,6.870616,7.163384,7.138757,9.260471,10.194397,6.375636,3.404289,8.14734,4.038719,6.399964,10.400624,5.188991,6.205687,6.081263,7.567554
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.270286,0,0.289372,0,0,0,0,0.228096,0,0,0,0,0,0,0,0.142083,0,0,0.509196,0,0.171063,0,0.242746,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11497,7.794355,9.160015,8.57236,8.196506,10.135321,7.551755,9.905647,8.014723,6.55419,5.042611,6.191292,9.848527,9.142155,8.031523,6.829703,7.884322,9.151703,10.386641,7.187327,9.013949,9.813912,10.445197,8.074688,9.058087,6.220251,8.587421
0.57097,0,0.722792,1.275174,0.582463,0,0,0,0.467086,0.681521,0,0,0,0.803572,0,1.401891,0,0.673079,0,0.802234,0,0.824067,0,0.877034,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.81935,5.246043,7.306561,4.668081,4.785887,8.425788,7.975989,8.023747,1.310616,4.645321,2.855449,8.456282,2.814277,6.108869,3.376435,6.819328,4.499125,4.475805,6.619977,3.532276,5.964308,1.278611,9.319847,7.876655,3.170058,6.682162,5.234202
245.236381,294.364878,251.659279,216.26052,235.383649,247.233073,201.61051,205.293527,341.08067,196.71511,256.050441,163.343427,257.321002,196.164589,239.903125,194.564702,262.973878,233.902623,118.840514,164.759735,197.378007,238.433379,199.431518,224.239099,220.940961,263.503601,250.524513
1274.225873,1641.040717,1355.875564,1274.91332,1406.364469,1437.033484,1316.202482,1416.39572,1702.935855,1050.216787,1072.726371,1074.693319,1518.333904,1242.83324,1441.945224,1357.437428,1349.704045,1322.984812,1305.590526,1140.136922,1113.624992,1282.399748,1334.747991,1315.98751,1444.577769,1404.074385,1444.590212
0,0,0.135785,0.341911,0.312086,0,0.297039,0,0,0,0,0.338558,0.422258,0,0,0.331884,0.551697,0.507857,0.367712,0.497338,0.255877,0,0.253389,0,0,0,0.222851
11.697988,7.839154,11.490967,15.52582,16.841612,16.095698,18.581814,11.449062,10.325244,8.228827,9.339529,12.378235,11.369039,15.404967,12.10544,13.797284,13.62443,16.703322,11.118786,11.172499,10.161686,17.158879,14.683762,12.178472,12.841277,16.706752,12.997814
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08257,0.058959,0.581515,0.290175,0.055772,0,0.295927,0.308343,0.170535,0.504678,0.262276,0.356994,0.458259,0,0.331899,0.343739,0.530977,0.572883,0.449622,0.449176,0.079985,0,0.088327,0.329274,0.374457,0.19886,0.507002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.701776,0,0,0,0,0,0,0,0
0.040304,0,0.044426,0,0,0,0.034872,0,0,0,0,0.058365,0,0,0,0,0,0.083296,0,0,0,0,0,0,0.134494,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.028161,0,0,0,0,0,0,0,0,0
0,0.090821,0,0.099111,0,0,0,0,0.169385,0,0,0,0,0.124419,0,0,0,0,0,0,0.381765,0,0,0,1.809844,0,0.097366
0,0,0,0,0,0,0,0,0,0,0,0,0.640562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.951397,1.980213,1.621401,1.100695,1.514825,1.802885,1.274566,1.956255,1.431611,2.363735,1.008775,1.443603,1.138495,2.072215,1.429015,1.496066,1.732301,1.727488,1.396405,1.520832,1.368637,1.305256,1.818343,0.883225,1.00386,2.837329,1.64134
1.347623,0.839357,1.215073,0.842712,1.112227,1.001968,0.842694,0.855313,0.349042,1.179496,0.492508,1.064601,0.917426,1.367444,1.036036,1.002532,1.116048,1.206823,1.295698,1.15578,1.029367,0.801347,1.080564,0.785405,1.018997,0.805898,1.310598
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.183795,0,0,0,0,0,0.432909,0,0,0,0,0,0,0,0,0,0,3.453062,0,0,0
0.482684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.964453,1.864686,0.687132,1.493455,1.919267,1.489198,3.125461,2.155899,1.602559,0.602804,3.054062,1.367206,1.101871,1.708597,0.746903,0.516091,0.585713,1.589626,1.857844,1.460971,1.042526,2.495539,3.43946,0,1.015805,1.945018,1.313948
0,0,1.45863,0.64865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.862788,0,0,0,1.5343
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.516451,0.656907,0,0,0,0,0,0,0,0,0,0.357583,0,0,0.455201,0,1.167515,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.212724,0,16.158613,8.756893,6.438006,5.801975,6.806228,0,0,8.68197,0,0,0,8.829767,9.488907,5.241476,0,9.547531,0,7.645406,16.406937,15.633085,5.425787,0,5.373968,9.770794,14.952
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871926,0,0,0,2.475214,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04739,0,0,0.050362,0,0,0,0
3.731697,0,0,0,0,0.836212,2.766434,0,1.760295,0,0,3.025021,0,4.223427,0,0,1.56928,2.32797,1.986927,0,2.868376,0,0,0,0.970343,1.859988,0
0.865136,2.9531,1.094167,0.892474,0.856948,1.039804,0.677521,1.046982,0.568077,0.92794,0.477968,1.00497,0.583875,0.775126,0.569625,0.889124,1.027347,1.246182,3.293125,2.333769,1.010169,0.947041,0.842829,1.09772,0.975221,1.167026,0.977724
10.8128,12.19387,11.141488,12.806839,13.332422,12.580393,12.094204,13.513219,12.927956,12.970156,11.127075,13.363862,11.167806,12.369151,10.160582,15.231575,13.793967,15.445532,12.881224,11.692089,13.619678,11.756315,15.110987,15.245422,11.582052,14.311878,11.674685
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.213106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.926033,0,1.024997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.095257,0,0,0,0
0,0,0,0,0,0,0,0.80747,0.637125,1.357488,0,0,0,0,0,1.560102,0,0,0,0,0,0,0,0,0,2.08946,0
0.077602,0.067113,0.03895,0,0,0,0.163048,0.141661,0,0.113259,0.188291,0.128609,0.07293,0,0,0.030698,0,0,0.728262,0.075088,0.054341,0.132004,0.049516,0,0.053258,0.075703,0.028341
0.572923,0.383104,0.596093,0.345432,0.371541,0.337515,0.274886,0.334141,0.225631,0.736111,0.513351,0.565888,0.298734,0.499145,0.424945,0.385561,0.335023,0.38021,0.595414,0.561829,0.633971,0.371526,0.459494,0.437302,0.360603,0.343123,0.360369
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.765589,0.510433,1.534113,1.371119,2.415125,0.906255,2.553832,1.697462,0.928082,2.713489,0.840959,1.787046,0.591049,1.993502,0.200989,3.513191,1.881184,2.072517,1.120513,1.151722,0,1.343819,0,0.182488,2.908441,3.932354,1.910953
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.913021,0,0,0,0,0,0,0,0,1.648999,3.902044,0,0,0,0,0,1.281131,0,2.510819,3.70178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.902001,20.529657,24.817134,15.426155,17.313779,23.502852,20.546738,31.675652,32.20168,28.714653,25.380218,32.44509,14.308563,21.665897,16.963935,25.050541,15.569121,24.943865,34.385675,31.26386,22.195996,28.974666,27.723883,12.284181,33.999755,40.028826,24.025083
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.658794,11.280415,10.315042,7.322147,7.861155,10.977338,7.148752,8.204553,8.363205,10.541226,14.096927,12.425041,12.465858,8.261336,7.130043,6.81957,7.825942,7.590815,11.674909,14.582766,12.983049,11.026964,9.858423,10.384508,5.489777,9.22085,8.296583
11.734764,9.666077,10.605744,8.490841,10.292969,9.517673,9.304557,8.458241,5.796675,14.388274,11.424571,14.683873,8.223709,11.955079,8.240044,10.970885,9.437207,10.376611,14.975478,12.607637,12.187076,8.023176,12.005118,7.214383,8.605821,10.256096,9.659076
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.430845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432706,0,0,0,1.917821,0,0,0,0,0
1.244125,0.351667,2.989837,1.248959,0.664514,1.212219,1.756107,1.607215,0.946361,2.236748,0.870677,2.111098,0,1.330996,0.327984,1.896891,2.709445,2.331203,1.867321,0.959146,1.062569,2.137634,1.864906,1.820182,1.043459,3.758679,2.355337
0,0,0,0,0,0,0,0,0,0,0,0,0.47754,0,0,0,0.650789,0,0,0,0,0,0,0.718358,0,0,0
0,0,0,0,0.28483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213893,0,0,0,0,0,0,0,0,0.661756,0
2.47449,2.106749,2.308816,1.600512,0.802444,1.112349,1.646713,2.297069,0,2.008503,1.124145,0.96763,0,0.827846,1.666659,2.109252,0,2.137184,0,2.393614,0,1.537351,0,0,2.417864,1.678198,0
27.585392,22.239469,21.058892,25.562625,25.708995,25.008656,26.168666,23.966768,23.070238,22.813663,23.53974,21.312708,27.113604,22.815809,22.732964,26.730271,26.025176,24.60843,26.521687,21.065475,24.351937,23.029412,22.396279,21.634545,19.545153,28.232062,28.591734
11.126305,11.300445,11.986177,15.41093,23.421901,27.737325,18.925902,7.381029,16.507689,22.26512,20.324616,0.3837,30.904969,14.428139,28.436312,14.831043,26.93349,14.38796,36.551524,27.095249,11.691115,43.169717,36.424408,24.185414,42.05509,14.30638,25.27447
142.857899,107.633248,147.560584,136.737044,132.654464,139.895652,110.090574,104.1805,79.117222,107.111387,79.210165,95.408378,108.42049,140.910405,135.430548,116.937954,117.117146,122.886906,107.321619,121.19228,133.461992,138.990666,127.651458,143.871505,105.819685,114.693301,123.163276
1.756727,0.412465,2.067412,2.013089,0.889795,1.421864,2.617386,0.455004,0.604321,0.304725,0.355769,0.886148,1.889237,0.848525,1.729474,1.740619,1.824323,1.877755,0.487937,0.458397,1.6283,1.025926,1.618703,0.970737,0.711697,1.052089,1.5775
9.27124,9.820223,12.700824,2.450431,6.588296,11.530826,4.428005,4.788932,0.775922,8.761208,9.475084,12.761472,8.188025,9.559229,11.037367,3.414522,10.806105,11.484862,6.83224,12.815162,3.465422,8.50822,9.808599,12.462282,3.472607,8.626167,11.428619
9.760742,13.887572,15.739905,12.314296,7.628263,9.892779,4.270806,10.896463,7.256884,13.990715,5.71194,15.336746,7.350083,7.725243,11.89157,7.699097,11.566579,10.021945,10.920483,10.897105,17.035811,11.724777,6.995303,13.007928,9.535025,3.503056,10.007817
10.281121,10.797728,9.595456,10.972494,9.178602,9.260361,12.424287,10.887781,12.82751,11.240971,12.222201,7.574337,7.247691,7.836093,8.299718,15.543683,15.762852,12.372299,6.471676,12.171608,1.287383,5.095347,4.127349,11.600516,13.049665,14.973161,12.112195
32.310211,29.544115,30.469487,32.284186,38.808202,35.821215,40.745453,33.661824,35.203573,22.671585,22.894272,24.833854,33.510035,39.879547,34.960823,45.67095,43.007047,37.370947,25.419374,27.213396,23.556227,37.633065,37.991694,34.79886,28.932146,44.211657,38.348053
1.304991,0.597661,1.014321,1.039717,0.275587,0.947458,1.060313,0.967238,0.367279,1.043095,0,0,0.816344,0.932846,0,1.04621,1.226635,1.347151,0,0,1.206172,0,0,0,1.45834,1.300212,0.939876
6.846499,8.951193,15.058096,9.863059,16.601477,10.371674,11.658891,9.146075,7.172795,14.570859,6.118146,11.533885,9.400131,13.66757,9.660814,16.40243,16.294697,18.533094,7.38012,6.152696,16.067571,8.186561,1.327025,15.953507,13.352538,16.73295,10.286569
24.883887,28.329223,28.65044,18.132599,19.775188,24.748033,21.708503,26.084585,20.799801,21.81695,21.089155,23.633113,26.605701,28.570612,26.754832,22.727228,23.645256,29.054055,24.701649,27.693881,14.45246,22.746257,26.115931,23.726245,23.208539,23.250963,27.708944
2.861601,3.059452,3.669068,3.860553,5.152113,3.266617,5.82092,2.563194,2.262879,3.363923,2.922523,2.282392,3.448457,2.058886,2.104589,2.226291,3.784877,3.554235,1.811033,3.697823,5.472197,0.525801,3.836519,3.53,1.685868,3.749808,2.409372
107.331571,110.981728,104.95033,115.784986,110.587504,112.263136,120.281042,108.692248,134.980441,79.333706,98.405464,73.820569,97.805954,120.228257,87.153442,133.983278,144.70257,115.045657,77.592422,77.067584,96.428545,95.088557,101.249495,128.349417,111.249148,127.350167,119.5801
0,0,0,0.023215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.18415,28.528232,39.420943,37.588961,36.804188,41.13033,36.881185,32.200032,24.202792,38.723689,32.583742,36.696966,32.608754,37.344779,29.779238,32.2618,35.46503,32.174539,44.141049,47.656656,40.627444,35.49995,43.829331,40.201388,44.976968,34.06066,38.223898
5.178843,6.824939,9.446005,8.343231,7.922999,4.152597,6.021858,6.950984,4.511524,5.764092,6.354642,6.217692,6.283828,6.145142,5.529558,7.467866,7.392935,2.764366,4.37519,4.639013,8.373318,7.122281,5.62364,6.787076,11.214278,9.936322,6.410109
25.926464,18.047457,23.065187,27.764838,28.277749,25.035744,30.726599,27.529525,29.272467,23.085775,20.289904,22.664316,25.676521,29.053565,24.630312,34.074436,27.744366,29.081507,22.201057,20.056439,16.899983,25.136877,24.954412,33.187354,33.417321,25.97836,29.483385
94.965321,103.300238,104.173979,104.297132,82.77115,99.287266,99.82381,94.961539,117.250812,63.272459,60.327414,62.090273,106.533517,101.474637,107.386303,96.340817,94.501714,118.915167,79.645294,86.764667,58.363988,121.368339,97.362329,104.122416,85.836543,91.084971,106.016632
39.723613,32.756872,40.169425,35.596012,34.439826,38.195233,36.858273,37.314621,28.556151,43.336593,35.479256,41.683782,36.881487,36.971377,37.077295,38.162449,40.777929,38.098058,44.370416,39.464474,44.539839,38.694091,40.467654,39.248027,40.706506,35.888226,37.479408
14.551341,16.932921,13.535688,13.941534,6.589063,6.152884,3.193682,7.937175,5.814427,7.482702,9.237335,17.071265,12.842009,9.664347,9.696379,4.500499,8.264703,11.228502,10.8384,8.497298,12.437817,7.79955,10.686322,8.18042,6.918119,4.368148,5.503585
20.503497,24.965818,20.993998,25.412955,23.612541,28.735178,20.75246,21.6546,10.237391,25.8056,20.596292,26.43918,17.704132,27.829468,27.42871,21.788023,17.174517,15.997076,14.745006,15.730061,22.212164,26.952462,26.521332,24.198485,16.320825,18.844978,21.974577
31.908585,36.341066,30.387263,26.740465,31.636698,34.542358,41.302453,38.198557,50.81376,37.968992,34.412661,35.253196,33.088999,39.225364,38.897275,40.211966,32.746277,37.528744,28.679462,37.8907,33.865795,36.769636,35.923951,34.244801,39.765096,38.20631,43.049391
2.919278,2.422888,2.889427,4.921377,3.488796,3.810426,2.873646,3.061748,2.831701,1.984606,3.065796,2.562586,3.856709,3.390906,5.234443,3.408704,3.567974,2.824591,2.865024,3.103465,2.02228,5.529867,3.86789,3.813755,2.418741,3.182218,2.637223
3.526633,2.286294,3.673942,2.703279,0.78167,0.988941,1.295776,4.324796,0,5.285001,1.628318,3.537115,2.452329,2.892885,2.607621,3.508755,2.338781,3.994879,9.663441,3.474786,6.309725,3.492741,2.372886,3.532971,0,4.08415,4.675238
0,0.098804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10439
25.238829,10.170559,21.80134,23.602834,27.400926,18.380279,24.79212,19.778708,16.390573,18.420582,12.463753,16.149754,23.648334,17.814907,23.584735,24.133325,24.160842,18.461542,20.568632,10.677074,17.561456,25.731596,16.766627,15.923933,27.604893,20.210972,30.531458
1.246943,0,0,0.558202,0.117283,0,0.427738,0.364443,0,0.288682,0,0.14713,0.51128,0.719267,0.749386,0.603664,0,0.61181,0.438538,0,0,1.286973,0,0,0,0.609729,1.120688
3.069665,3.25294,5.133597,2.655571,2.409326,3.90946,3.687295,3.776812,3.12432,3.743771,3.096635,4.564389,1.995098,3.500366,3.253023,3.661796,1.837048,3.299779,4.275326,2.137078,2.693111,3.274911,4.007002,3.856194,0.398878,2.593927,3.363602
0,0,0,0,0,0,0,0,0.114307,0.153208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.678515,8.983046,13.364673,11.542973,11.386548,13.348704,9.621664,7.600022,3.440303,11.173756,8.982258,11.671499,7.845142,10.760502,10.959841,8.246294,7.988729,8.685719,10.461263,8.81583,10.085802,11.993967,12.541869,12.179901,8.389625,8.60153,8.973322
7.415451,8.922776,7.649429,6.618098,7.442469,8.2209,7.792105,9.950031,8.015042,5.763299,8.850272,6.193861,8.205454,10.303106,6.113904,7.869121,6.676521,6.943207,8.553655,7.977582,6.668525,6.306928,8.820688,7.569615,7.774141,9.788097,8.881104
1.168012,2.48795,1.535911,0.817317,1.087185,0.526704,0.658903,1.106383,0.619855,8.171891,10.76411,12.13325,0,1.232237,0.853838,0.655996,0.547797,1.551574,8.104059,3.553454,4.732137,0.917753,2.392374,0.748961,0.764935,0.529376,2.00718
63.642822,55.081279,49.119699,51.599604,48.479494,58.78422,41.428308,49.524871,43.858803,62.010836,58.456605,60.337549,53.572907,48.420022,33.452711,48.05816,53.873014,50.599094,48.941952,57.870626,50.109402,43.601262,43.867202,46.854671,45.009217,44.562079,50.344928
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.327235,0,0,0,0.524663,0,0.579958,0,0,0,0,0,0,0,1.090808,0,0.402615,0,0.455993,0.843077,1.805068,0,0,1.238742
0.554065,0,0,0.3548,0,0,0,0,0,0,0.39152,0,0,0,0.707941,0,0,0,0,0,0,0,0,0,0,0,0
1.346863,1.169215,1.817144,0.652858,0.97476,0.724863,0.438456,0,0.276793,8.276288,6.796135,10.306664,0.538317,1.332737,1.19954,0.699477,0.755407,0.582091,2.566441,2.491053,2.853027,0.214092,1.726543,0.583628,0,0,0.753531
110.325594,86.784308,121.985576,108.987088,100.207365,116.982307,120.663034,115.75733,79.79624,84.754063,58.886734,84.14376,82.870557,106.193509,102.09458,116.254261,125.29372,141.459082,82.992963,86.312384,79.130967,116.422518,85.159695,105.439212,131.627488,137.197638,136.064686
